City,Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
Antakya,Hatay,Türkiye,31160,36.2,36.2,Europe/Istanbul,Avea Iletisim Hizmetleri,Avea Iletisim Hizmetleri A.S,AS20978 TT Mobil Iletisim Hizmetleri A.S
,,,,,,,,,
Newark,New Jersey,United States,7102,40.7,-74.2,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
Medellín,Antioquia,Colombia,50043,6.3,-75.6,America/Bogota,Telmex Colombia S.A.,Telmex Colombia S.A.,AS10620 Telmex Colombia S.A.
Sunny Isles Beach,Florida,United States,33160,25.9,-80.1,America/New_York,Breezeline,"Atlantic Broadband Finance, LLC",AS11776 Breezeline
Dublin,Leinster,Ireland,D02,53.3,-6.3,Europe/Dublin,"Amazon.com, Inc.","Trimble, Inc.","AS16509 Amazon.com, Inc."
Paris,Île-de-France,France,75020,48.8,2.4,Europe/Paris,Societe Francaise Du Radiotelephone - SFR SA,SFR SA,AS15557 Societe Francaise Du Radiotelephone - SFR SA
Beckley,West Virginia,United States,25801,37.8,-81.2,America/New_York,Frontier Communications Solutions,ADSL Frontier Communications Bluefield WV,"AS5650 Frontier Communications of America, Inc."
,,,,,,,,,
Hoyvík,Streymoy,Faroe Islands,188,62.0,-6.8,Atlantic/Faroe,Faroese Telecom,,AS15389 P/F Telefonverkid
Bologna,Emilia-Romagna,Italy,40128,44.5,11.4,Europe/Rome,Telecom Italia Mobile,Telecom Italia S.p.A.,AS16232 Telecom Italia S.p.A.
,,,,,,,,,
,,,,,,,,,
Leicester,England,United Kingdom,LE1 9BH,52.6,-1.1,Europe/London,Jisc Services Limited,De Montfort University,AS786 Jisc Services Limited
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Beijing,Beijing,China,,39.9,116.4,Asia/Shanghai,China Unicom Beijing Province Network,,AS4808 China Unicom Beijing Province Network
Fulda,Hesse,Germany,36037,50.6,9.7,Europe/Berlin,NETHINKS GmbH,NETHINKS GmbH,AS8319 NETHINKS GmbH
Rome,Lazio,Italy,187,41.9,12.4,Europe/Rome,Telecom Italia S.p.A. TIN EASY LITE,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
Hong Kong,Central and Western District,Hong Kong,,22.3,114.2,Asia/Hong_Kong,ADA Digital Global Inc,Waterloo Network Company Limited,AS5065 Bunny Communications
Norwalk,Connecticut,United States,6851,41.1,-73.4,America/New_York,Xerox Corporation,Xerox Corporation,
Atlanta,Georgia,United States,30324,33.8,-84.4,America/New_York,BellSouth.net Inc.,GSP ADSL EEUA,AS8075 Microsoft Corporation
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
London,England,United Kingdom,W1B,51.5,-0.1,Europe/London,Microsoft Corporation,Microsoft Limited,AS8075 Microsoft Corporation
Palo Alto,California,United States,94304,37.4,-122.1,America/Los_Angeles,Hewlett Packard Enterprise Company,Hewlett Packard Enterprise Company,
Florence,Tuscany,Italy,50100,43.8,11.2,Europe/Rome,Consortium GARR,Universita' degli Studi di Firenze,AS137 Consortium GARR
Sierra Vista,Arizona,United States,85613,31.6,-110.4,America/Phoenix,DoD Network Information Center,USAISC,AS721 DoD Network Information Center
Ann Arbor,Michigan,United States,48108,42.2,-83.7,America/Detroit,Merit Network Inc.,Merit Network Inc,
Newark,New Jersey,United States,7102,40.7,-74.2,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
Seattle,Washington,United States,98108,47.6,-122.3,America/Los_Angeles,Amazon.com,"Amazon.com, Inc.",
Yekaterinburg,Sverdlovsk Oblast,Russia,620000,56.8,60.6,Asia/Yekaterinburg,"JSC ""ER-Telecom Holding"" Yekaterinburg branch",CJSC ER-Telecom Holding Yekaterinburg,"AS51604 JSC ""ER-Telecom Holding"""
Kelowna,British Columbia,Canada,V1Y,49.9,-119.5,America/Vancouver,Shaw Communications Inc.,Shaw Communications Inc,AS6327 Shaw Communications Inc.
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
San Diego,California,United States,92111,32.8,-117.2,America/Los_Angeles,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
Albany,Georgia,United States,31705,31.5,-84.1,America/New_York,Mediacom Communications Corp,Mediacom Communications Corp,AS30036 Mediacom Communications Corp
,,,,,,,,,
Sierra Vista,Arizona,United States,85613,31.6,-110.4,America/Phoenix,DoD Network Information Center,USAISC,AS721 DoD Network Information Center
Milton,Florida,United States,32570,30.7,-87.0,America/Chicago,Mediacom Communications,demia005cm9,AS30036 Mediacom Communications Corp
Palo Alto,California,United States,94304,37.4,-122.1,America/Los_Angeles,Hewlett-Packard Company,Hewlett-Packard Company,
Düsseldorf,North Rhine-Westphalia,Germany,40549,51.2,6.7,Europe/Berlin,Vodafone GmbH,Vodafone GmbH,
Montgomery,Alabama,United States,36114,32.4,-86.2,America/Chicago,DoD Network Information Center,Air Force Systems Networking,AS749 DoD Network Information Center
Johannesburg,Gauteng,South Africa,2191,-26.2,28.1,Africa/Johannesburg,Dimension Data,Dimension Data,AS3741 Dimension Data
São Paulo,São Paulo,Brazil,01000-000,-23.6,-46.6,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS26599 TELEFÔNICA BRASIL S.A
,,,,,,,,,
Jinrongjie,Beijing,China,,39.9,116.4,Asia/Shanghai,China TieTong Telecommunications Corporation,China TieTong Telecommunications Corporation,AS9394 China TieTong Telecommunications Corporation
Seattle,Washington,United States,98108,47.6,-122.3,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
Amsterdam,North Holland,Netherlands,1047,52.4,4.9,Europe/Amsterdam,Microsoft Corporation,Microsoft Azure Cloud (westeurope),AS8075 Microsoft Corporation
Madrid,Madrid,Spain,28029,40.5,-3.7,Europe/Madrid,UNI2,,AS12479 Orange Espagne SA
Council Bluffs,Iowa,United States,,41.3,-95.9,America/Chicago,Google LLC,Google Cloud (us-central1),AS396982 Google LLC
Klundert,North Brabant,The Netherlands,4791,51.7,4.5,Europe/Amsterdam,Surf B.V.,Avans,AS1103 SURF B.V.
Kawaguchi,Saitama,Japan,332-0011,35.8,139.7,Asia/Tokyo,"JCOM Co., Ltd.","JCOM Co., Ltd","AS9824 JCOM Co., Ltd."
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS721 DoD Network Information Center
Altamonte Springs,Florida,United States,32714,28.7,-81.4,America/New_York,Charter Communications,Spectrum,"AS33363 Charter Communications, Inc"
Ashburn,Virginia,United States,20147,39.1,-77.5,America/New_York,DXC US Latin America Corporation,DXC US Latin America Corporation,
,,,,,,,,,
Wilmington,North Carolina,United States,28412,34.2,-77.9,America/New_York,Charter Communications,Spectrum,AS20115 Charter Communications
,,,,,,,,,
Indianapolis,Indiana,United States,46204,39.8,-86.2,America/Chicago,AT&T Services,"AT&T Services, Inc.",
,,,,,,,,,
Philadelphia,Pennsylvania,United States,19107,40.0,-75.2,America/New_York,"AT&T Services, Inc.","AT&T Services, Inc.","AS7018 AT&T Services, Inc."
Nairobi,Nairobi County,Kenya,9831,-1.3,36.8,Africa/Nairobi,Airtel KE Mobile & Fixed Internet,,AS327708 Airtel Rwanda Ltd
Tromsø,Troms,Norway,9014,69.7,19.0,Europe/Oslo,Sikt - Kunnskapssektorens Tjenesteleverandor,"Dep. of Information Technology, University of Tromso",AS224 SIKT - KUNNSKAPSSEKTORENS TJENESTELEVERANDOR
Chicago,Illinois,United States,60666,41.9,-87.6,America/Chicago,"T-Mobile USA, Inc.","T-Mobile USA, Inc.","AS21928 T-Mobile USA, Inc."
Wuxi,Jiangsu,China,,31.6,120.3,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
New Taipei,New Taipei,Taiwan,,24.9,121.6,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
,,,,,,,,,
Muping,Sichuan,China,,30.3,102.8,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
Ludwigshafen am Rhein,Rheinland-Pfalz,Germany,67059,49.5,8.4,Europe/Berlin,Telefonica O2 Germany,Telefonica Germany GmbH & Co.,AS6805 Telefonica Germany GmbH & Co.OHG
Ebene CyberCity,Plaines Wilhems District,Mauritius,,-20.2,57.5,Indian/Mauritius,African Network Information Center - ( AfriNIC Ltd. ),,
Bala-Cynwyd,Pennsylvania,United States,19004,40.0,-75.2,America/New_York,Hotwire Communications,Hotwire Business Solutions,"AS3356 Level 3 Parent, LLC"
Nishikichō,Saitama,Japan,335-0001,35.8,139.7,Asia/Tokyo,NTT-ME Corporation,XePhion,AS9595 NTT-ME Corporation
San Ramon,California,United States,94583,37.8,-122.0,America/Los_Angeles,Chevron Corporation,Chevron Corporation,
Tucson,Arizona,United States,85742,32.4,-111.1,America/Phoenix,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","AS33653 Comcast Cable Communications, LLC"
Austin,Texas,United States,78713,30.3,-97.7,America/Chicago,"SWITCH, LTD","SWITCH, LTD","AS23005 SWITCH, LTD"
San Antonio,Texas,United States,78288,29.4,-98.5,America/Chicago,Aptum Technologies,Cogeco Peer 1,AS13768 Aptum Technologies
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
San Jose,California,United States,95141,37.2,-121.8,America/Los_Angeles,"8x8, Inc.","8x8, Inc","AS13896 8x8, Inc."
Arnstadt,Thuringia,Germany,99310,50.8,11.0,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
Washington,District of Columbia,United States,20505,38.9,-77.0,America/New_York,Verizon Business,Central Intelligence Agency,AS7046 Verizon Business
Michigan City,Indiana,United States,46360,41.7,-86.9,America/Chicago,Purdue University,Purdue University Northwest,AS17 Purdue University
Monroe,Louisiana,United States,71203,32.6,-92.1,America/Chicago,"Level 3 Communications, Inc.","Level 3, LLC","AS3356 Level 3 Parent, LLC"
Eindhoven,North Brabant,The Netherlands,5656,51.4,5.5,Europe/Amsterdam,Koninklijke Philips N.V.,Koninklijke Philips N.V.,
Paris,Île-de-France,France,75001,48.8,2.4,Europe/Paris,"Amazon.com, Inc.","Palo Alto Networks, Inc","AS16509 Amazon.com, Inc."
Lishui,Zhejiang,China,,28.5,119.9,Asia/Shanghai,Chinanet,,AS4134 CHINANET-BACKBONE
Sheffield,England,United Kingdom,S1,53.4,-1.5,Europe/London,ASK4 Limited,Ask4 Limited,AS41230 ASK4 Limited
Guangzhou,Guangdong,China,,23.1,113.3,Asia/Shanghai,China Unicom Guangdong Province Network,,AS17816 China Unicom IP network China169 Guangdong province
Hatfield,England,United Kingdom,AL10 9BW,51.8,-0.2,Europe/London,EE Limited,Orange PCS GPRS Services,AS12576 EE Limited
,,,,,,,,,
Parker,Colorado,United States,80134,39.5,-104.8,America/Denver,Comcast Cable Communications,"Comcast Cable Communications Holdings, Inc","AS33652 Comcast Cable Communications, LLC"
Chiyoda,Tokyo,Japan,100-8111,35.7,139.8,Asia/Tokyo,Kddi Corporation,KDDI,AS2516 KDDI CORPORATION
Milwaukee,Wisconsin,United States,53237,43.0,-87.9,America/Chicago,"AT&T Services, Inc.",Sundquist LAW Office,"AS7018 AT&T Services, Inc."
,,,,,,,,,
,,,,,,,,,
Beaverton,Oregon,United States,97005,45.5,-122.8,America/Los_Angeles,Nike,"Nike, Inc.",
Frankfurt am Main,Hesse,Germany,60313,50.1,8.7,Europe/Berlin,AXESS Networks Solutions Germany GmbH,Customer AXESS EMEA,AS39151 AXESS Networks Solutions Germany GmbH
Colorado Springs,Colorado,United States,80921,39.1,-104.8,America/Denver,"VELOCITY, A MANAGED SERVICES COMPANY",Velocity Inc,"AS62728 VELOCITY, A MANAGED SERVICES COMPANY"
Leicester,England,United Kingdom,LE5,52.7,-1.1,Europe/London,TalkTalk,TalkTalk Communications Limited,AS13285 TalkTalk Communications Limited
New York,New York,United States,10123,40.7,-74.0,America/New_York,"CenturyLink Communications, LLC","CenturyLink Communications, LLC","AS3561 CenturyLink Communications, LLC"
Kampala,Central Region,Uganda,,0.3,32.6,Africa/Kampala,Airtel UG,Mobile Data Service 2G,AS37075 Airtel Uganda Limited
Jaipur,Rajasthan,India,302012,27.0,75.7,Asia/Kolkata,Bharti Airtel,Bharti Airtel Ltd,AS45609 Bharti Airtel Ltd. AS for GPRS Service
Clermont-Ferrand,Auvergne-Rhône-Alpes,France,63000,45.8,3.1,Europe/Paris,BE YS Cloud France SASU,Almerys,AS200102 BE YS Cloud France SASU
Beijing,Beijing,China,100000,39.9,116.4,Asia/Shanghai,"Hangzhou Alibaba Advertising Co., Ltd.",Aliyun Computing Co.,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
,,,,,,,,,
Xiaolou,Guangdong,China,,23.4,113.8,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Tianjin,Tianjin,China,,39.1,117.2,Asia/Shanghai,CNC Group CHINA169 Tianjin Province Network,,AS4837 CHINA UNICOM China169 Backbone
Tsing Yi,Kwai Tsing,Hong Kong,,22.3,114.1,Asia/Hong_Kong,HGC Global Communications Limited,HGC Global Communications Limited,AS9304 HGC Global Communications Limited
Glendale,Arizona,United States,85303,33.5,-112.2,America/Phoenix,Cox Communications Inc.,Cox Communications,AS22773 Cox Communications Inc.
Montego Bay,Saint James Parish,Jamaica,,18.5,-77.9,America/Jamaica,FLOW,Columbus Networks USA,AS30689 FLOW
Las Vegas,Nevada,United States,89106,36.2,-115.2,America/Los_Angeles,State of Nevada,State of Nevada,AS21783 State of Nevada
České Budějovice,Jihocesky kraj,Czechia,370 10,49.0,14.5,Europe/Prague,T-Mobile Czech Republic,,AS13036 T-Mobile Czech Republic a.s.
,,,,,,,,,
Stockholm,Stockholm County,Sweden,100 04,59.3,18.1,Europe/Stockholm,Bredband2 AB,Bredband2,AS29518 Bredband2 AB
Ash-Shaykh Zayid,Giza,Egypt,,30.1,31.0,Africa/Cairo,Vodafone Data,,AS36935 Vodafone Data
Stockholm,Stockholm County,Sweden,100 04,59.3,18.1,Europe/Stockholm,Telenor Sverige AB,Bredbandsbolaget,AS2119 Telenor Norge AS
Poitiers,Nouvelle-Aquitaine,France,86000,46.6,0.3,Europe/Paris,Societe Francaise Du Radiotelephone - SFR SA,SFR Infra,AS15557 Societe Francaise Du Radiotelephone - SFR SA
Delhi,National Capital Territory of Delhi,India,110001,28.7,77.2,Asia/Kolkata,ANI EXTREEM BROADBAND,,AS132116 Ani Network Pvt Ltd
London,England,United Kingdom,W1B,51.5,-0.1,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
Trostberg an der Alz,Bavaria,Germany,83308,48.0,12.5,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
Margate,England,United Kingdom,CT9,51.4,1.4,Europe/London,BT Public Internet Service,,AS2856 British Telecommunications PLC
Redmond,Washington,United States,98052,47.6,-122.1,America/Los_Angeles,Microsoft Corporation,Microsoft Corporation,AS8075 Microsoft Corporation
Brent,England,United Kingdom,NW2,51.6,-0.2,Europe/London,TalkTalk,Carphone Warehouse Broadband Services,AS13285 TalkTalk Communications Limited
Sierra Vista,Arizona,United States,85613,31.6,-110.4,America/Phoenix,CONUS-YPG,USAISC,AS749 DoD Network Information Center
Plymouth,Michigan,United States,48170,42.4,-83.5,America/Detroit,Freudenberg-NOK General Parternership,Freudenberg-NOK General Parternership,
San Antonio,Texas,United States,78205,29.4,-98.5,America/Chicago,City of San Antonio,City of San Antonio,AS3709 City of San Antonio
,,,,,,,,,
Yoshkar-Ola,Mariy-El Republic,Russia,424038,56.6,47.9,Europe/Moscow,"JSC ""ER-Telecom Holding""","JSC ""ER-Telecom Holding"" Yoshkar-Ola Branch","AS41786 JSC ""ER-Telecom Holding"""
Foster City,California,United States,94404,37.6,-122.3,America/Los_Angeles,CenturyLink Communications,Sony Computer Entertainment-Network Platform/Infrastructure,"AS3561 CenturyLink Communications, LLC"
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Fort Irwin,California,United States,92310,35.3,-116.8,America/Los_Angeles,Goldstone (Deep Space Network) Facility,Goldstone (Deep Space Network) Facility,AS297 National Aeronautics and Space Administration
São Paulo,São Paulo,Brazil,1000,-23.6,-46.6,America/Sao_Paulo,Claro NXT Telecomunicacoes Ltda,Claro NXT Telecomunicacoes Ltda,AS28573 Claro NXT Telecomunicacoes Ltda
Minhang,Shanghai,China,,31.1,121.4,Asia/Shanghai,Oriental Cable Network Co,,"AS9812 Oriental Cable Network Co., Ltd."
Karlín,Prague,Czechia,460 10,50.1,14.5,Europe/Prague,"Quantcom, a.s.",Dial Telecom,"AS29208 Quantcom, a.s."
Kuwana,Mie,Japan,511-0821,35.1,136.7,Asia/Tokyo,"Chubu Telecommunications Company, Inc.","Chubu Telecommunications Co., Inc.","AS18126 Chubu Telecommunications Company, Inc."
Beijing,Beijing,China,100000,39.9,116.4,Asia/Shanghai,HWCSNET,Huawei Public Cloud Service,
,,,,,,,,,
Phoenix,Arizona,United States,85013,33.5,-112.1,America/Phoenix,Dignity Health,Dignity Health,
Hong Kong,Central and Western District,Hong Kong,,22.3,114.2,Asia/Hong_Kong,Google LLC,Google Cloud (asia-east2),AS15169 Google LLC
Barton,Australian Capital Territory,Australia,2600,-35.3,149.1,Australia/Sydney,Australian Crime Commission,Australian Crime Commission,
Montgomery,Alabama,United States,36114,32.4,-86.2,America/Chicago,DoD Network Information Center,Air Force Systems Networking,AS749 DoD Network Information Center
Istanbul,Istanbul,Türkiye,34010,41.0,28.9,Europe/Istanbul,descr Avea Iletisim Hizmetleri,Avea Iletisim Hizmetleri A.S,AS20978 TT Mobil Iletisim Hizmetleri A.S
Whitehall,Ohio,United States,43218,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS138 DoD Network Information Center
Goyang-si,Gyeonggi-do,South Korea,103,37.7,126.8,Asia/Seoul,SK Broadband Co Ltd,broadNnet,AS9318 SK Broadband Co Ltd
Singapore,North West,Singapore,858877,1.4,103.8,Asia/Singapore,CHINANET Guangdong province Guangzhou MAN network,World Crossing Telecom(GuangZhou) Ltd.,AS134773 CHINANET Guangdong province Guangzhou MAN network
Rheinhausen,Baden-Wurttemberg,Germany,79365,48.2,7.7,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
Herndon,Virginia,United States,20170,39.0,-77.4,America/New_York,Sprint,Sprint,
São Paulo,São Paulo,Brazil,01000-000,-23.6,-46.6,America/Sao_Paulo,V tal,V tal,AS7738 V tal
Frankfurt am Main,Hesse,Germany,60313,50.1,8.7,Europe/Berlin,Amazon Technologies Inc.,AWS EC2 (eu-central-1),"AS16509 Amazon.com, Inc."
Ōita,Oita,Japan,870-0319,33.2,131.6,Asia/Tokyo,"Research Organization of Information and Systems, National Institute of Informa",Japan150,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
,,,,,,,,,
Sydney,New South Wales,Australia,2000,-33.9,151.2,Australia/Sydney,SingTel Optus Pty Ltd,Optus Internet Pty Ltd,AS4804 Microplex PTY LTD
Fort Collins,Colorado,United States,80526,40.6,-105.1,America/Denver,USDA,USDA Office of Operations,AS4152 USDA
Basking Ridge,New Jersey,United States,7920,40.7,-74.6,America/New_York,Avaya Inc.,Avaya Inc,AS18676 Avaya Inc.
Brno,South Moravian,Czechia,602 00,49.2,16.6,Europe/Prague,MAXPROGRES,Dial Telecom,"AS34315 Quantcom, a.s."
Xiaolou,Guangdong,China,,23.4,113.8,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Bibā,Beni Suweif,Egypt,,28.9,31.0,Africa/Cairo,Etisalat Misr Mobile BB,,AS36992 ETISALAT MISR
Caracas,Miranda,Venezuela,,10.5,-66.8,America/Caracas,"CANTV Servicios, Venezuela","CANTV Servicios, Venezuela","AS8048 CANTV Servicios, Venezuela"
New York,New York,United States,10123,40.7,-74.0,America/New_York,Verizon Business,IBM Cloud Managed Application Services,AS701 Verizon Business
Abuja,FCT,Nigeria,,9.1,7.5,Africa/Lagos,Airtel Networks Limited,Airtel Networks Limited,AS36873 Airtel Networks Limited
Naju,Jeollanam-do,South Korea,582,35.0,126.7,Asia/Seoul,Korea Telecom,Jeonnambonbujang,AS4766 Korea Telecom
Rotterdam,South Holland,The Netherlands,3012,51.9,4.5,Europe/Amsterdam,Universiteit van Amsterdam,Uvanet1,AS1124 Universiteit van Amsterdam
Nicholasville,Kentucky,United States,40356,37.9,-84.6,America/New_York,Windstream Communications LLC,Windstream Communications LLC,AS7029 Windstream Communications LLC
Minato-ku,Tokyo,Japan,104-0045,35.7,139.8,Asia/Tokyo,Softbank BB Corp.,Japan nation-wide Network of SOFTBANK BB Corp.,AS17676 SoftBank Corp.
,,,,,,,,,
Kloten,Zurich,Switzerland,8302,47.5,8.6,Europe/Zurich,Provider:Swisscom IP-Plus,Bundesamt fuer Meteorologie und Klimatologie,AS559 SWITCH
