Region,Country,ISP,Organization,Autonomous System,Postal Code,Latitude,Longitude,count
Washington,United States,"Wayport, LLC","Wayport, Inc.",AS14654 AT&T Corp.,98***,47.6,-122.3,1
West Bengal,India,BHARTI,BCL NORTH,AS45609 Bharti Airtel Ltd. AS for GPRS Service,70****,22.5,88.4,1
West Virginia,United States,Comcast Cable Communications,"Comcast Cable Communications Holdings, Inc","AS33657 Comcast Cable Communications, LLC",25***,39.3,-77.9,1
West Virginia,United States,Frontier Communications Solutions,ADSL Frontier Communications Bluefield WV,"AS5650 Frontier Communications of America, Inc.",25***,37.8,-81.2,1
West Virginia,United States,Suddenlink Communications,Suddenlink Communications,AS19108 Optimum,25***,37.8,-81.2,1
Western Australia,Australia,Australian Academic and Research Network,Murdoch Univ,AS7575 Australian Academic and Research Network (AARNet),61**,-32.2,116.0,1
Western Cape,South Africa,1 GRID (PTY) LTD,Grid,AS36943 1 GRID (PTY) LTD,74**,-33.9,18.5,1
Western Cape,South Africa,Dimension Data,Dimension Data,AS3741 Dimension Data,79**,-33.9,18.4,1
Western Cape,South Africa,Telkom SA Ltd,Telkom Internet Broadband 105,AS37457 Telkom SA Ltd.,79**,-33.9,18.4,1
Western Province,Sri Lanka,Dialog Axiata Plc,Dialog Axiata Plc,AS18001 Dialog Axiata PLC.,50*,6.9,79.9,1
Wisconsin,United States,"AT&T Services, Inc.",Sundquist LAW Office,"AS7018 AT&T Services, Inc.",53***,43.0,-87.9,1
Wisconsin,United States,Bevcomm,Inteliquent,AS15100 Bevcomm,54***,45.8,-91.1,1
Wisconsin,United States,CenturyLink,"CenturyLink, Inc",AS19901 Brightspeed,54***,43.8,-91.3,1
Wisconsin,United States,Charter Communications,Spectrum,AS10796 Charter Communications Inc,54***,44.5,-87.9,1
Wisconsin,United States,Charter Communications,Spectrum,AS20115 Charter Communications,53***,42.7,-89.1,1
Wyoming,United States,Microsoft Corporation,Microsoft Azure Cloud (westcentralus),AS8075 Microsoft Corporation,82***,41.1,-104.8,1
Zacatecas,Mexico,"Mega Cable, S.A. de C.V.","Mega Cable, S.A. de C.V","AS13999 Mega Cable, S.A. de C.V.",98***,22.8,-102.6,1
Zeeland,The Netherlands,DELTA Fiber Nederland,DELTA Fiber Nederland B.V,AS15435 DELTA Fiber Nederland B.V.,44**,51.5,3.9,1
Zhejiang,China,Chinanet,ZJ ZF New Material Co,AS4134 CHINANET-BACKBONE,31****,30.0,120.0,1
Zurich,Switzerland,Amazon.com,Amazon Data Services Switzerland,"AS16509 Amazon.com, Inc.",80**,47.4,8.6,1
Zurich,Switzerland,Provider:Swisscom IP-Plus,Bundesamt fuer Meteorologie und Klimatologie,AS559 SWITCH,83**,47.5,8.6,2
Zurich,Switzerland,Swisscom (Schweiz) AG - SME/Cybernet,Swisscom (Schweiz) AG,AS3303 Swisscom (Schweiz) AG,80**,47.4,8.6,1
Île-de-France,France,"Amazon.com, Inc.","Palo Alto Networks, Inc","AS16509 Amazon.com, Inc.",75***,48.8,2.4,1
Île-de-France,France,Orange S.A,France Telecom Orange,AS3215 Orange S.A.,75***,48.9,2.4,1
Île-de-France,France,Proxad / Free SAS,ProXad network / Free,AS12322 Free SAS,91***,48.6,2.3,1
Île-de-France,France,Proxad / Free SAS,ProXad network / Free,AS12322 Free SAS,95***,49.1,2.3,1
Île-de-France,France,Societe Francaise Du Radiotelephone - SFR SA,N9uf DYN DSL,AS15557 Societe Francaise Du Radiotelephone - SFR SA,75***,48.8,2.4,1
Île-de-France,France,Societe Francaise Du Radiotelephone - SFR SA,SFR SA,AS15557 Societe Francaise Du Radiotelephone - SFR SA,75***,48.8,2.4,1
Île-de-France,France,Societe Francaise Du Radiotelephone - SFR SA,SFR User Data,AS15557 Societe Francaise Du Radiotelephone - SFR SA,75***,48.9,2.4,2
Île-de-France,France,SoftLayer,"SoftLayer Technologies, Inc",AS36351 SoftLayer Technologies Inc.,75***,48.9,2.4,1
İzmir Province,Türkiye,National Academic Network and Information Center,Dokuz Eylul University,AS8517 National Academic Network and Information Center,35***,38.4,27.1,1
Ōsaka,Japan,JCOM,"Jupiter Telecommunications Co., Ltd.","AS9617 JCOM Co., Ltd.",53******,34.7,135.5,1
Ōsaka,Japan,KCC,"Jupiter Telecommunications Co., Ltd.","AS9617 JCOM Co., Ltd.",53******,34.7,135.5,1
Ōsaka,Japan,Kddi Corporation,Denso Corporation,AS2516 KDDI CORPORATION,54******,34.7,135.5,1
Ōsaka,Japan,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.,54******,34.7,135.5,1
