IP Address,City,Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
15.***.***.***,Palo Alto,California,United States,94***,37.4146,-122.146,America/Los_Angeles,Hewlett-Packard Compan*,Hewlett-Packard Company,
62.***.***.***,Düsseldorf,North Rhine-Westphalia,Germany,40***,51.2352,6.73189,Europe/Berlin,Vodafone Gmb*,Vodafone GmbH,
164.***.***.***,Montgomery,Alabama,United States,36***,32.4033,-86.2383,America/Chicago,DoD Network Information Cente*,Air Force Systems Networking,AS749 DoD Network Information Center
196.***.***.***,Johannesburg,Gauteng,South Africa,21**,-26.2309,28.0583,Africa/Johannesburg,Dimension Dat*,Dimension Data,AS3741 Dimension Data
177.***.***.***,São Paulo,São Paulo,Brazil,01*******,-23.5558,-46.6396,America/Sao_Paulo,Viv*,TELEF�NICA BRASIL S.A,AS26599 TELEFÔNICA BRASIL S.A
254.***.***.***,,,,,,,,,,
36.***.***.***,Jinrongjie,Beijing,China,,39.9136,116.363,Asia/Shanghai,China TieTong Telecommunications Corporatio*,China TieTong Telecommunications Corporation,AS9394 China TieTong Telecommunications Corporation
149.***.***.***,Seattle,Washington,United States,98***,47.6229,-122.337,America/Los_Angeles,Amazon.co*,"Amazon.com, Inc",
13.***.***.***,Amsterdam,North Holland,Netherlands,10**,52.3667,4.9,Europe/Amsterdam,Microsoft Corporatio*,Microsoft Azure Cloud (westeurope),AS8075 Microsoft Corporation
92.***.***.***,Madrid,Madrid,Spain,28***,40.4697,-3.709,Europe/Madrid,UNI*,,AS12479 Orange Espagne SA
35.***.***.***,Council Bluffs,Iowa,United States,,41.2619,-95.8608,America/Chicago,Google LL*,Google Cloud (us-central1),AS396982 Google LLC
145.***.***.***,Klundert,North Brabant,The Netherlands,47**,51.6657,4.5311,Europe/Amsterdam,Surf B.V*,Avans,AS1103 SURF B.V.
61.***.***.***,Kawaguchi,Saitama,Japan,33******,35.7949,139.7334,Asia/Tokyo,"JCOM Co., Ltd*","JCOM Co., Ltd","AS9824 JCOM Co., Ltd."
214.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS721 DoD Network Information Center
50.***.***.***,Altamonte Springs,Florida,United States,32***,28.6623,-81.4136,America/New_York,Charter Communication*,Spectrum,"AS33363 Charter Communications, Inc"
20.***.***.***,Ashburn,Virginia,United States,20***,39.0519,-77.4523,America/New_York,DXC US Latin America Corporatio*,DXC US Latin America Corporation,
233.***.***.***,,,,,,,,,,
96.***.***.***,Wilmington,North Carolina,United States,28***,34.157,-77.9136,America/New_York,Charter Communication*,Spectrum,AS20115 Charter Communications
238.***.***.***,,,,,,,,,,
135.***.***.***,Indianapolis,Indiana,United States,46***,39.7709,-86.1585,America/Chicago,AT&T Service*,"AT&T Services, Inc.",
232.***.***.***,,,,,,,,,,
12.***.***.***,Philadelphia,Pennsylvania,United States,19***,39.9528,-75.1646,America/New_York,"AT&T Services, Inc*","AT&T Services, Inc.","AS7018 AT&T Services, Inc."
102.***.***.***,Nairobi,Nairobi County,Kenya,98**,-1.2841,36.8155,Africa/Nairobi,Airtel KE Mobile & Fixed Interne*,,AS327708 Airtel Rwanda Ltd
129.***.***.***,Tromsø,Troms,Norway,90**,69.6836,18.9605,Europe/Oslo,Sikt - Kunnskapssektorens Tjenesteleverando*,"Dep. of Information Technology, University of Tromso",AS224 SIKT - KUNNSKAPSSEKTORENS TJENESTELEVERANDOR
162.***.***.***,Chicago,Illinois,United States,60***,41.8781,-87.6298,America/Chicago,"T-Mobile USA, Inc*","T-Mobile USA, Inc.","AS21928 T-Mobile USA, Inc."
49.***.***.***,Wuxi,Jiangsu,China,,31.5618,120.2864,Asia/Shanghai,Chinane*,Chinanet JS,AS4134 CHINANET-BACKBONE
114.***.***.***,New Taipei,New Taipei,Taiwan,,24.9466,121.586,Asia/Taipei,"Chunghwa Telecom Co., Ltd*",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
225.***.***.***,,,,,,,,,,
125.***.***.***,Muping,Sichuan,China,,30.2638,102.805,Asia/Shanghai,Chinane*,Chinanet SC,AS4134 CHINANET-BACKBONE
77.***.***.***,Ludwigshafen am Rhein,Rheinland-Pfalz,Germany,67***,49.4823,8.4397,Europe/Berlin,Telefonica O2 German*,Telefonica Germany GmbH & Co.,AS6805 Telefonica Germany GmbH & Co.OHG
102.***.***.***,Ebene CyberCity,Plaines Wilhems District,Mauritius,,-20.2431,57.4962,Indian/Mauritius,African Network Information Center - ( AfriNIC Ltd. *,,
8.***.***.***,Bala-Cynwyd,Pennsylvania,United States,19***,40.0095,-75.2184,America/New_York,Hotwire Communication*,Hotwire Business Solutions,"AS3356 Level 3 Parent, LLC"
220.***.***.***,Nishikichō,Saitama,Japan,33******,35.8292,139.6789,Asia/Tokyo,NTT-ME Corporatio*,XePhion,AS9595 NTT-ME Corporation
146.***.***.***,San Ramon,California,United States,94***,37.7583,-121.958,America/Los_Angeles,Chevron Corporatio*,Chevron Corporation,
76.***.***.***,Tucson,Arizona,United States,85***,32.4063,-111.0633,America/Phoenix,"Comcast Cable Communications, LL*","Comcast Cable Communications, LLC","AS33653 Comcast Cable Communications, LLC"
207.***.***.***,Austin,Texas,United States,78***,30.2672,-97.7431,America/Chicago,"SWITCH, LT*","SWITCH, LTD","AS23005 SWITCH, LTD"
216.***.***.***,San Antonio,Texas,United States,78***,29.4227,-98.4927,America/Chicago,Aptum Technologie*,Cogeco Peer 1,AS13768 Aptum Technologies
29.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
11.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
206.***.***.***,San Jose,California,United States,95***,37.1835,-121.7714,America/Los_Angeles,"8x8, Inc*","8x8, Inc","AS13896 8x8, Inc."
87.***.***.***,Arnstadt,Thuringia,Germany,99***,50.8366,10.9561,Europe/Berlin,Deutsche Telekom A*,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
205.***.***.***,Washington,District of Columbia,United States,20***,38.9072,-77.0369,America/New_York,Verizon Busines*,Central Intelligence Agency,AS7046 Verizon Business
163.***.***.***,Michigan City,Indiana,United States,46***,41.7011,-86.872,America/Chicago,Purdue Universit*,Purdue University Northwest,AS17 Purdue University
166.***.***.***,Monroe,Louisiana,United States,71***,32.5896,-92.0669,America/Chicago,"Level 3 Communications, Inc*","Level 3, LLC","AS3356 Level 3 Parent, LLC"
161.***.***.***,Eindhoven,North Brabant,The Netherlands,56**,51.4129,5.45625,Europe/Amsterdam,Koninklijke Philips N.V*,Koninklijke Philips N.V.,
165.***.***.***,Paris,Île-de-France,France,75***,48.8323,2.4075,Europe/Paris,"Amazon.com, Inc*","Palo Alto Networks, Inc","AS16509 Amazon.com, Inc."
183.***.***.***,Lishui,Zhejiang,China,,28.4676,119.923,Asia/Shanghai,Chinane*,,AS4134 CHINANET-BACKBONE
213.***.***.***,Sheffield,England,United Kingdom,S1***,53.3858,-1.4616,Europe/London,ASK4 Limite*,Ask4 Limited,AS41230 ASK4 Limited
27.***.***.***,Guangzhou,Guangdong,China,,23.1181,113.2539,Asia/Shanghai,China Unicom Guangdong Province Networ*,,AS17816 China Unicom IP network China169 Guangdong province
46.***.***.***,Hatfield,England,United Kingdom,AL******,51.7682,-0.235824,Europe/London,EE Limite*,Orange PCS GPRS Services,AS12576 EE Limited
235.***.***.***,,,,,,,,,,
75.***.***.***,Parker,Colorado,United States,80***,39.489,-104.8298,America/Denver,Comcast Cable Communication*,"Comcast Cable Communications Holdings, Inc","AS33652 Comcast Cable Communications, LLC"
210.***.***.***,Chiyoda,Tokyo,Japan,10******,35.6906,139.77,Asia/Tokyo,Kddi Corporatio*,KDDI,AS2516 KDDI CORPORATION
75.***.***.***,Milwaukee,Wisconsin,United States,53***,43.0382,-87.91,America/Chicago,"AT&T Services, Inc*",Sundquist LAW Office,"AS7018 AT&T Services, Inc."
243.***.***.***,,,,,,,,,,
237.***.***.***,,,,,,,,,,
146.***.***.***,Beaverton,Oregon,United States,97***,45.5072,-122.826,America/Los_Angeles,Nik*,"Nike, Inc.",
213.***.***.***,Frankfurt am Main,Hesse,Germany,60***,50.1109,8.68213,Europe/Berlin,AXESS Networks Solutions Germany Gmb*,Customer AXESS EMEA,AS39151 AXESS Networks Solutions Germany GmbH
130.***.***.***,Colorado Springs,Colorado,United States,80***,39.0538,-104.8191,America/Denver,"VELOCITY, A MANAGED SERVICES COMPAN*",Velocity Inc,"AS62728 VELOCITY, A MANAGED SERVICES COMPANY"
92.***.***.***,Leicester,England,United Kingdom,LE*,52.6513,-1.0876,Europe/London,TalkTal*,TalkTalk Communications Limited,AS13285 TalkTalk Communications Limited
208.***.***.***,New York,New York,United States,10***,40.7128,-74.006,America/New_York,"CenturyLink Communications, LL*","CenturyLink Communications, LLC","AS3561 CenturyLink Communications, LLC"
102.***.***.***,Kampala,Central Region,Uganda,,0.320715,32.5884,Africa/Kampala,Airtel U*,Mobile Data Service 2G,AS37075 Airtel Uganda Limited
223.***.***.***,Jaipur,Rajasthan,India,30****,26.9525,75.7105,Asia/Kolkata,Bharti Airte*,Bharti Airtel Ltd,AS45609 Bharti Airtel Ltd. AS for GPRS Service
185.***.***.***,Clermont-Ferrand,Auvergne-Rhône-Alpes,France,63***,45.7877,3.11234,Europe/Paris,BE YS Cloud France SAS*,Almerys,AS200102 BE YS Cloud France SASU
43.***.***.***,Beijing,Beijing,China,10****,39.9042,116.407,Asia/Shanghai,"Hangzhou Alibaba Advertising Co., Ltd*",Aliyun Computing Co.,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
232.***.***.***,,,,,,,,,,
183.***.***.***,Xiaolou,Guangdong,China,,23.379,113.763,Asia/Shanghai,Chinane*,Chinanet GD,AS4134 CHINANET-BACKBONE
221.***.***.***,Tianjin,Tianjin,China,,39.1488,117.1762,Asia/Shanghai,CNC Group CHINA169 Tianjin Province Networ*,,AS4837 CHINA UNICOM China169 Backbone
223.***.***.***,Tsing Yi,Kwai Tsing,Hong Kong,,22.3484,114.112,Asia/Hong_Kong,HGC Global Communications Limite*,HGC Global Communications Limited,AS9304 HGC Global Communications Limited
98.***.***.***,Glendale,Arizona,United States,85***,33.5278,-112.2105,America/Phoenix,Cox Communications Inc*,Cox Communications,AS22773 Cox Communications Inc.
69.***.***.***,Montego Bay,Saint James Parish,Jamaica,,18.469,-77.9295,America/Jamaica,FLO*,Columbus Networks USA,AS30689 FLOW
167.***.***.***,Las Vegas,Nevada,United States,89***,36.1788,-115.1715,America/Los_Angeles,State of Nevad*,State of Nevada,AS21783 State of Nevada
195.***.***.***,České Budějovice,Jihocesky kraj,Czechia,37****,49.0193,14.5107,Europe/Prague,T-Mobile Czech Republi*,,AS13036 T-Mobile Czech Republic a.s.
234.***.***.***,,,,,,,,,,
83.***.***.***,Stockholm,Stockholm County,Sweden,10****,59.3293,18.0686,Europe/Stockholm,Bredband2 A*,Bredband2,AS29518 Bredband2 AB
196.***.***.***,Ash-Shaykh Zayid,Giza,Egypt,,30.0734,31.0178,Africa/Cairo,Vodafone Dat*,,AS36935 Vodafone Data
85.***.***.***,Stockholm,Stockholm County,Sweden,10****,59.3241,18.0517,Europe/Stockholm,Telenor Sverige A*,Bredbandsbolaget,AS2119 Telenor Norge AS
37.***.***.***,Poitiers,Nouvelle-Aquitaine,France,86***,46.5874,0.3332,Europe/Paris,Societe Francaise Du Radiotelephone - SFR S*,SFR Infra,AS15557 Societe Francaise Du Radiotelephone - SFR SA
43.***.***.***,Delhi,National Capital Territory of Delhi,India,11****,28.6542,77.2373,Asia/Kolkata,ANI EXTREEM BROADBAN*,,AS132116 Ani Network Pvt Ltd
25.***.***.***,London,England,United Kingdom,W1*,51.5074,-0.127758,Europe/London,UK Ministry of Defenc*,UK Ministry of Defence,
93.***.***.***,Trostberg an der Alz,Bavaria,Germany,83***,48.0149,12.5439,Europe/Berlin,Deutsche Telekom A*,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
86.***.***.***,Margate,England,United Kingdom,CT*,51.3926,1.4046,Europe/London,BT Public Internet Servic*,,AS2856 British Telecommunications PLC
40.***.***.***,Redmond,Washington,United States,98***,47.6423,-122.137,America/Los_Angeles,Microsoft Corporatio*,Microsoft Corporation,AS8075 Microsoft Corporation
92.***.***.***,Brent,England,United Kingdom,NW*,51.5591,-0.2283,Europe/London,TalkTal*,Carphone Warehouse Broadband Services,AS13285 TalkTalk Communications Limited
6.***.***.***,Sierra Vista,Arizona,United States,85***,31.5552,-110.35,America/Phoenix,CONUS-YP*,USAISC,AS749 DoD Network Information Center
137.***.***.***,Plymouth,Michigan,United States,48***,42.3864,-83.5176,America/Detroit,Freudenberg-NOK General Parternershi*,Freudenberg-NOK General Parternership,
161.***.***.***,San Antonio,Texas,United States,78***,29.4221,-98.4926,America/Chicago,City of San Antoni*,City of San Antonio,AS3709 City of San Antonio
248.***.***.***,,,,,,,,,,
188.***.***.***,Yoshkar-Ola,Mariy-El Republic,Russia,42****,56.6376,47.905,Europe/Moscow,"JSC ""ER-Telecom Holding*","JSC ""ER-Telecom Holding"" Yoshkar-Ola Branch","AS41786 JSC ""ER-Telecom Holding"""
209.***.***.***,Foster City,California,United States,94***,37.5558,-122.277,America/Los_Angeles,CenturyLink Communication*,Sony Computer Entertainment-Network Platform/Infrastructure,"AS3561 CenturyLink Communications, LLC"
214.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
158.***.***.***,Fort Irwin,California,United States,92***,35.2811,-116.783,America/Los_Angeles,Goldstone (Deep Space Network) Facilit*,Goldstone (Deep Space Network) Facility,AS297 National Aeronautics and Space Administration
189.***.***.***,São Paulo,São Paulo,Brazil,10**,-23.6283,-46.6409,America/Sao_Paulo,Claro NXT Telecomunicacoes Ltd*,Claro NXT Telecomunicacoes Ltda,AS28573 Claro NXT Telecomunicacoes Ltda
220.***.***.***,Minhang,Shanghai,China,,31.1119,121.372,Asia/Shanghai,Oriental Cable Network C*,,"AS9812 Oriental Cable Network Co., Ltd."
195.***.***.***,Karlín,Prague,Czechia,46****,50.0923,14.4512,Europe/Prague,"Quantcom, a.s*",Dial Telecom,"AS29208 Quantcom, a.s."
115.***.***.***,Kuwana,Mie,Japan,51******,35.0535,136.6736,Asia/Tokyo,"Chubu Telecommunications Company, Inc*","Chubu Telecommunications Co., Inc.","AS18126 Chubu Telecommunications Company, Inc."
101.***.***.***,Beijing,Beijing,China,10****,39.9042,116.407,Asia/Shanghai,HWCSNE*,Huawei Public Cloud Service,
10.***.***.***,,,,,,,,,,
162.***.***.***,Phoenix,Arizona,United States,85***,33.4834,-112.077,America/Phoenix,Dignity Healt*,Dignity Health,
35.***.***.***,Hong Kong,Central and Western District,Hong Kong,,22.3193,114.1693,Asia/Hong_Kong,Google LL*,Google Cloud (asia-east2),AS15169 Google LLC
150.***.***.***,Barton,Australian Capital Territory,Australia,26**,-35.306,149.134,Australia/Sydney,Australian Crime Commissio*,Australian Crime Commission,
164.***.***.***,Montgomery,Alabama,United States,36***,32.4033,-86.2383,America/Chicago,DoD Network Information Cente*,Air Force Systems Networking,AS749 DoD Network Information Center
46.***.***.***,Istanbul,Istanbul,Türkiye,34***,41.0247,28.9252,Europe/Istanbul,descr Avea Iletisim Hizmetler*,Avea Iletisim Hizmetleri A.S,AS20978 TT Mobil Iletisim Hizmetleri A.S
131.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS138 DoD Network Information Center
1.***.***.***,Goyang-si,Gyeonggi-do,South Korea,10*,37.6752,126.7648,Asia/Seoul,SK Broadband Co Lt*,broadNnet,AS9318 SK Broadband Co Ltd
59.***.***.***,Singapore,North West,Singapore,85****,1.35208,103.82,Asia/Singapore,CHINANET Guangdong province Guangzhou MAN networ*,World Crossing Telecom(GuangZhou) Ltd.,AS134773 CHINANET Guangdong province Guangzhou MAN network
79.***.***.***,Rheinhausen,Baden-Wurttemberg,Germany,79***,48.2302,7.708,Europe/Berlin,Deutsche Telekom A*,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
199.***.***.***,Herndon,Virginia,United States,20***,38.954,-77.3862,America/New_York,Sprin*,Sprint,
179.***.***.***,São Paulo,São Paulo,Brazil,01*******,-23.5558,-46.6396,America/Sao_Paulo,V ta*,V tal,AS7738 V tal
35.***.***.***,Frankfurt am Main,Hesse,Germany,60***,50.1109,8.68213,Europe/Berlin,Amazon Technologies Inc*,AWS EC2 (eu-central-1),"AS16509 Amazon.com, Inc."
150.***.***.***,Ōita,Oita,Japan,87******,33.2396,131.61,Asia/Tokyo,"Research Organization of Information and Systems, National Institute of Inform*",Japan150,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
241.***.***.***,,,,,,,,,,
49.***.***.***,Sydney,New South Wales,Australia,20**,-33.8715,151.2006,Australia/Sydney,SingTel Optus Pty Lt*,Optus Internet Pty Ltd,AS4804 Microplex PTY LTD
199.***.***.***,Fort Collins,Colorado,United States,80***,40.5603,-105.081,America/Denver,USD*,USDA Office of Operations,AS4152 USDA
135.***.***.***,Basking Ridge,New Jersey,United States,79**,40.6953,-74.5784,America/New_York,Avaya Inc*,Avaya Inc,AS18676 Avaya Inc.
85.***.***.***,Brno,South Moravian,Czechia,60****,49.1953,16.6016,Europe/Prague,MAXPROGRE*,Dial Telecom,"AS34315 Quantcom, a.s."
106.***.***.***,Xiaolou,Guangdong,China,,23.379,113.763,Asia/Shanghai,Chinane*,Chinanet GD,AS4134 CHINANET-BACKBONE
105.***.***.***,Bibā,Beni Suweif,Egypt,,28.9241,30.9854,Africa/Cairo,Etisalat Misr Mobile B*,,AS36992 ETISALAT MISR
186.***.***.***,Caracas,Miranda,Venezuela,,10.4966,-66.8446,America/Caracas,"CANTV Servicios, Venezuel*","CANTV Servicios, Venezuela","AS8048 CANTV Servicios, Venezuela"
152.***.***.***,New York,New York,United States,10***,40.7128,-74.006,America/New_York,Verizon Busines*,IBM Cloud Managed Application Services,AS701 Verizon Business
105.***.***.***,Abuja,FCT,Nigeria,,9.05785,7.49508,Africa/Lagos,Airtel Networks Limite*,Airtel Networks Limited,AS36873 Airtel Networks Limited
115.***.***.***,Naju,Jeollanam-do,South Korea,58*,35.0302,126.7129,Asia/Seoul,Korea Teleco*,Jeonnambonbujang,AS4766 Korea Telecom
145.***.***.***,Rotterdam,South Holland,The Netherlands,30**,51.9235,4.4813,Europe/Amsterdam,Universiteit van Amsterda*,Uvanet1,AS1124 Universiteit van Amsterdam
40.***.***.***,Nicholasville,Kentucky,United States,40***,37.8868,-84.5667,America/New_York,Windstream Communications LL*,Windstream Communications LLC,AS7029 Windstream Communications LLC
221.***.***.***,Minato-ku,Tokyo,Japan,10******,35.6629,139.761,Asia/Tokyo,Softbank BB Corp*,Japan nation-wide Network of SOFTBANK BB Corp.,AS17676 SoftBank Corp.
246.***.***.***,,,,,,,,,,
141.***.***.***,Kloten,Zurich,Switzerland,83**,47.4541,8.5648,Europe/Zurich,Provider:Swisscom IP-Plu*,Bundesamt fuer Meteorologie und Klimatologie,AS559 SWITCH
38.***.***.***,Cleveland,Ohio,United States,44***,41.4993,-81.6944,America/New_York,Cogent Communication*,Cogent communications - IPENG,AS174 Cogent Communications
223.***.***.***,Zhengzhou,Henan,China,,34.7599,113.6459,Asia/Shanghai,China Mobile communications corporatio*,China Mobile,"AS24445 Henan Mobile Communications Co.,Ltd"
72.***.***.***,Jackson,Mississippi,United States,39***,32.2988,-90.1848,America/Chicago,"AT&T Services, Inc*",AT&T Corp,"AS7018 AT&T Services, Inc."
155.***.***.***,Fleming Island,Florida,United States,32***,30.1029,-81.7104,America/New_York,Bank of Americ*,Bank of America,
102.***.***.***,Ota,Ogun State,Nigeria,,6.6833,3.2367,Africa/Lagos,Living Faith Church WorldWid*,Living Faith Church WorldWide,AS328503 Living Faith Church WorldWide
52.***.***.***,Tokyo,Tokyo,Japan,15******,35.6895,139.692,Asia/Tokyo,Amazon Technologies Inc*,AWS EC2 (ap-northeast-1),"AS16509 Amazon.com, Inc."
205.***.***.***,Whitehall,Ohio,United States,43***,39.9747,-82.8947,America/New_York,DoD Network Information Cente*,DoD Network Information Center,AS749 DoD Network Information Center
121.***.***.***,Foshan,Guangdong,China,,23.0261,113.1371,Asia/Shanghai,Chinane*,Chinanet GD,AS4134 CHINANET-BACKBONE
