IP Address,City,Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
235.***.***.***,,,,,,,,,,
252.***.***.***,,,,,,,,,,
118.***.***.***,Ichibachō,Chiba,Japan,26******,35.6,140.1,Asia/Tokyo,NTT Communications Corporation,Open Computer Network,AS4713 NTT Communications Corporation
39.***.***.***,Jakarta,Jakarta,Indonesia,,-6.2,106.8,Asia/Jakarta,PT Telekomunikasi Selular Indonesia,PT.TELKOMSEL Indonesia,AS23693 PT. Telekomunikasi Selular
72.***.***.***,Cheyenne,Wyoming,United States,82***,41.1,-104.8,America/Denver,T-Mobile USA,Sprint Cheyenne POP,
34.***.***.***,Council Bluffs,Iowa,United States,,41.3,-95.9,America/Chicago,Google LLC,Google Cloud (us-central1),AS396982 Google LLC
101.***.***.***,Kolkata,West Bengal,India,70****,22.6,88.4,Asia/Kolkata,AIRCEL,Aircel Limited,
72.***.***.***,North Bay,Ontario,Canada,P1*,46.3,-79.6,America/Toronto,Cogeco Communications Inc.,Cogeco Cable Canada Inc.,AS7992 Cogeco Connexion Inc.
159.***.***.***,Billings,Montana,United States,59***,45.8,-108.5,America/Denver,Charter Communications,Spectrum,AS33588 Charter Communications
141.***.***.***,Kloten,Zurich,Switzerland,83**,47.5,8.6,Europe/Zurich,Provider:Swisscom IP-Plus,Bundesamt fuer Meteorologie und Klimatologie,AS559 SWITCH
220.***.***.***,Hangzhou,Zhejiang,China,31****,30.0,120.0,Asia/Shanghai,Chinanet,ZJ ZF New Material Co,AS4134 CHINANET-BACKBONE
143.***.***.***,Porto Alegre,Rio Grande do Sul,Brazil,,-30.0,-51.2,America/Sao_Paulo,Universidade Federal do Rio Grande do Sul,Universidade Federal do Rio Grande do Sul,AS19200 Universidade Federal do Rio Grande do Sul
65.***.***.***,Atlanta,Georgia,United States,30***,33.7,-84.4,America/New_York,Spectrum,Road Runner,AS11426 Charter Communications Inc
155.***.***.***,Sierra Vista,Arizona,United States,85***,31.6,-110.4,America/Phoenix,CTNOSC,USAISC,AS367 DoD Network Information Center
100.***.***.***,Chicago,Illinois,United States,60***,41.9,-87.6,America/Chicago,"T-Mobile USA, Inc.","T-Mobile USA, Inc.","AS21928 T-Mobile USA, Inc."
143.***.***.***,Symonston,Australian Capital Territory,Australia,26**,-35.3,149.2,Australia/Sydney,AUSLIG,Auslig,
246.***.***.***,,,,,,,,,,
133.***.***.***,Hyakuninchō,Tokyo,Japan,16******,35.7,139.7,Asia/Tokyo,"National University Corporation, Ehime University",,"AS131897 National University Corporation ,Ehime University"
132.***.***.***,Montreal,Quebec,Canada,H3*,45.5,-73.6,America/Toronto,Reseau d'Informations Scientifiques du Quebec (RISQ Inc.),University of Montreal,AS376 Reseau d'Informations Scientifiques du Quebec (RISQ Inc.)
244.***.***.***,,,,,,,,,,
168.***.***.***,New York,New York,United States,10***,40.7,-74.0,America/New_York,Mediaocean LLC,Mediaocean LLC,
251.***.***.***,,,,,,,,,,
146.***.***.***,Edmonton,Alberta,Canada,T5*,53.5,-113.5,America/Edmonton,Reserved AS,Edmonton Power,AS23448 ASN-EPCOR
85.***.***.***,Tehran,Tehran,Iran,,35.7,51.4,Asia/Tehran,Sepanta Internet and MPLS Service Provider,Sepanta Communication Development Co. Ltd,AS39074 Sepanta Communication Development Co. Ltd
138.***.***.***,Madrid,Madrid,Spain,28***,40.4,-3.8,Europe/Madrid,Entidad Publica Empresarial Red.es,UPM,AS766 Entidad Publica Empresarial Red.es
112.***.***.***,Shanghai,Shanghai,China,,31.2,121.5,Asia/Shanghai,China Unicom CHINA169 Shanghai Province Network,,AS17621 China Unicom Shanghai network
122.***.***.***,Ichigaochō,Kanagawa,Japan,22******,35.6,139.5,Asia/Tokyo,UCOM Corp.,UCOM Corporation,AS17506 ARTERIA Networks Corporation
169.***.***.***,Chennai,Tamil Nadu,India,60****,13.1,80.3,Asia/Kolkata,SoftLayer,"SoftLayer Technologies, Inc",AS36351 SoftLayer Technologies Inc.
137.***.***.***,Richmond,British Columbia,Canada,V7*,49.1,-123.2,America/Vancouver,University of British Columbia,University of British Columbia,AS393249 University of British Columbia
83.***.***.***,Luxembourg,Luxembourg,Luxembourg,L-****,49.6,6.1,Europe/Luxembourg,POST Luxembourg,EPT,AS6661 POST Luxembourg
55.***.***.***,Sierra Vista,Arizona,United States,85***,31.6,-110.4,America/Phoenix,DoD Network Information Center,USAISC,AS721 DoD Network Information Center
129.***.***.***,Haidian,Beijing,China,,40.0,116.3,Asia/Shanghai,Shenzhen Tencent Computer Systems Company Limited,"Tencent Cloud Computing (Beijing) Co., Ltd",AS45090 Shenzhen Tencent Computer Systems Company Limited
157.***.***.***,Chiyoda,Tokyo,Japan,10******,35.7,139.8,Asia/Tokyo,ITOCHU Techno-Solutions Corporation,ITOCHU Techno-Solutions Corporation,AS9993 ITOCHU Techno-Solutions Corporation
18.***.***.***,Dublin,Ohio,United States,43***,40.1,-83.1,America/New_York,"Amazon.com, Inc.",AWS EC2 (us-east-2),"AS16509 Amazon.com, Inc."
46.***.***.***,Mersin,Mersin,Türkiye,33***,36.8,34.7,Europe/Istanbul,Broadmax Sub2,,AS44558 Netonline Bilisim Sirketi LTD
165.***.***.***,Ouagadougou,Centre,Burkina Faso,,12.4,-1.5,Africa/Ouagadougou,Virtual Technologies network,Virtual Technologies & Solutions,AS37721 Virtual Technologies & Solutions
187.***.***.***,Mexico City,Mexico City,Mexico,45**,19.3,-99.2,America/Mexico_City,UNINET,UNINET,
72.***.***.***,Independence,Kentucky,United States,41***,38.9,-84.5,America/New_York,Fuse Internet Access,FUSE ADSL Ports - CNESR1,AS6181 Cincinnati Bell Telephone Company LLC
25.***.***.***,London,England,United Kingdom,W1*,51.5,-0.1,Europe/London,UK Ministry of Defence,UK Ministry of Defence,
113.***.***.***,Yintai,Shaanxi,China,,35.4,109.2,Asia/Shanghai,Chinanet,Chinanet SN,AS4134 CHINANET-BACKBONE
162.***.***.***,Bellevue,Washington,United States,98***,47.6,-122.2,America/Los_Angeles,"T-Mobile USA, Inc.","T-Mobile USA, Inc.","AS21928 T-Mobile USA, Inc."
231.***.***.***,,,,,,,,,,
19.***.***.***,Dearborn,Michigan,United States,48***,42.3,-83.2,America/Detroit,Ford Motor Company,Ford Motor Company,
178.***.***.***,Belgrade,Belgrade,Serbia,,44.8,20.5,Europe/Belgrade,Telekom Srbija Internet Backbone Network,,AS8400 TELEKOM SRBIJA a.d.
163.***.***.***,Nanterre,Île-de-France,France,92***,48.9,2.2,Europe/Paris,Electricite de France SA,Electricite de France SA,
159.***.***.***,Copenhagen,Capital Region,Denmark,25**,55.7,12.5,Europe/Copenhagen,DXC Technology Danmark,DXC Technology Danmark,
40.***.***.***,Redmond,Washington,United States,98***,47.6,-122.1,America/Los_Angeles,Microsoft Corporation,Microsoft Corporation,AS8075 Microsoft Corporation
2.***.***.***,Kozani,West Macedonia,Greece,,40.3,21.8,Europe/Athens,OTEnet,Ote SA,AS6799 Ote SA (Hellenic Telecommunications Organisation)
52.***.***.***,London,England,United Kingdom,W1*,51.5,-0.1,Europe/London,Microsoft Corporation,Microsoft Corporation,
51.***.***.***,Chicago,Illinois,United States,60***,41.9,-87.6,America/Chicago,A100 ROW Inc,A100 ROW Inc,
65.***.***.***,New York,New York,United States,10***,40.7,-74.0,America/New_York,"CenturyLink Communications, LLC","CenturyLink Communications, LLC","AS209 CenturyLink Communications, LLC"
60.***.***.***,Yuzhong Chengguanzhen,Gansu,China,,35.8,104.3,Asia/Shanghai,Chinanet,Chinanet GS,AS4134 CHINANET-BACKBONE
84.***.***.***,Helbra,Saxony-Anhalt,Germany,63**,51.5,11.5,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
120.***.***.***,Jakarta,Jakarta,Indonesia,,-6.2,106.8,Asia/Jakarta,PT. INDOSAT Tbk,,AS4761 INDOSAT Internet Network Provider
111.***.***.***,Jinan,Shandong,China,,36.7,117.0,Asia/Shanghai,China Mobile communications corporation,China Mobile,AS24444 Shandong Mobile Communication Company Limited
4.***.***.***,Dubai,Dubai,United Arab Emirates,17****,25.3,55.3,Asia/Dubai,Microsoft Corporation,Microsoft Azure Cloud (uaenorth),AS8075 Microsoft Corporation
220.***.***.***,Cheongju-si,North Chungcheong,South Korea,28*,36.6,127.5,Asia/Seoul,Korea Telecom,Korea Telecom,AS4766 Korea Telecom
88.***.***.***,Istanbul,Istanbul,Türkiye,34***,41.0,28.9,Europe/Istanbul,TurkTelecom,Turk Telekomunikasyon A.S,AS47331 TTNet A.S.
198.***.***.***,Richland,Washington,United States,99***,46.3,-119.3,America/Los_Angeles,ESnet,Battele Pacific Northwest Laboratory,AS292 ESnet
43.***.***.***,Beijing,Beijing,China,10****,39.9,116.4,Asia/Shanghai,"Hangzhou Alibaba Advertising Co., Ltd.",Aliyun Computing Co.,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
37.***.***.***,Antakya,Hatay,Türkiye,31***,36.2,36.2,Europe/Istanbul,Avea Iletisim Hizmetleri,Avea Iletisim Hizmetleri A.S,AS20978 TT Mobil Iletisim Hizmetleri A.S
246.***.***.***,,,,,,,,,,
48.***.***.***,Newark,New Jersey,United States,71**,40.7,-74.2,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
181.***.***.***,Medellín,Antioquia,Colombia,50***,6.3,-75.6,America/Bogota,Telmex Colombia S.A.,Telmex Colombia S.A.,AS10620 Telmex Colombia S.A.
159.***.***.***,Sunny Isles Beach,Florida,United States,33***,25.9,-80.1,America/New_York,Breezeline,"Atlantic Broadband Finance, LLC",AS11776 Breezeline
155.***.***.***,Dublin,Leinster,Ireland,D0*,53.3,-6.3,Europe/Dublin,"Amazon.com, Inc.","Trimble, Inc.","AS16509 Amazon.com, Inc."
93.***.***.***,Paris,Île-de-France,France,75***,48.8,2.4,Europe/Paris,Societe Francaise Du Radiotelephone - SFR SA,SFR SA,AS15557 Societe Francaise Du Radiotelephone - SFR SA
184.***.***.***,Beckley,West Virginia,United States,25***,37.8,-81.2,America/New_York,Frontier Communications Solutions,ADSL Frontier Communications Bluefield WV,"AS5650 Frontier Communications of America, Inc."
252.***.***.***,,,,,,,,,,
88.***.***.***,Hoyvík,Streymoy,Faroe Islands,18*,62.0,-6.8,Atlantic/Faroe,Faroese Telecom,,AS15389 P/F Telefonverkid
5.***.***.***,Bologna,Emilia-Romagna,Italy,40***,44.5,11.4,Europe/Rome,Telecom Italia Mobile,Telecom Italia S.p.A.,AS16232 Telecom Italia S.p.A.
234.***.***.***,,,,,,,,,,
238.***.***.***,,,,,,,,,,
146.***.***.***,Leicester,England,United Kingdom,LE*****,52.6,-1.1,Europe/London,Jisc Services Limited,De Montfort University,AS786 Jisc Services Limited
139.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
125.***.***.***,Beijing,Beijing,China,,39.9,116.4,Asia/Shanghai,China Unicom Beijing Province Network,,AS4808 China Unicom Beijing Province Network
195.***.***.***,Fulda,Hesse,Germany,36***,50.6,9.7,Europe/Berlin,NETHINKS GmbH,NETHINKS GmbH,AS8319 NETHINKS GmbH
79.***.***.***,Rome,Lazio,Italy,18*,41.9,12.4,Europe/Rome,Telecom Italia S.p.A. TIN EASY LITE,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
154.***.***.***,Hong Kong,Central and Western District,Hong Kong,,22.3,114.2,Asia/Hong_Kong,ADA Digital Global Inc,Waterloo Network Company Limited,AS5065 Bunny Communications
13.***.***.***,Norwalk,Connecticut,United States,68**,41.1,-73.4,America/New_York,Xerox Corporation,Xerox Corporation,
72.***.***.***,Atlanta,Georgia,United States,30***,33.8,-84.4,America/New_York,BellSouth.net Inc.,GSP ADSL EEUA,AS8075 Microsoft Corporation
146.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
48.***.***.***,London,England,United Kingdom,W1*,51.5,-0.1,Europe/London,Microsoft Corporation,Microsoft Limited,AS8075 Microsoft Corporation
15.***.***.***,Palo Alto,California,United States,94***,37.4,-122.1,America/Los_Angeles,Hewlett Packard Enterprise Company,Hewlett Packard Enterprise Company,
150.***.***.***,Florence,Tuscany,Italy,50***,43.8,11.2,Europe/Rome,Consortium GARR,Universita' degli Studi di Firenze,AS137 Consortium GARR
55.***.***.***,Sierra Vista,Arizona,United States,85***,31.6,-110.4,America/Phoenix,DoD Network Information Center,USAISC,AS721 DoD Network Information Center
35.***.***.***,Ann Arbor,Michigan,United States,48***,42.2,-83.7,America/Detroit,Merit Network Inc.,Merit Network Inc,
48.***.***.***,Newark,New Jersey,United States,71**,40.7,-74.2,America/New_York,The Prudential Insurance Company of America,The Prudential Insurance Company of America,
16.***.***.***,Seattle,Washington,United States,98***,47.6,-122.3,America/Los_Angeles,Amazon.com,"Amazon.com, Inc.",
85.***.***.***,Yekaterinburg,Sverdlovsk Oblast,Russia,62****,56.8,60.6,Asia/Yekaterinburg,"JSC ""ER-Telecom Holding"" Yekaterinburg branch",CJSC ER-Telecom Holding Yekaterinburg,"AS51604 JSC ""ER-Telecom Holding"""
24.***.***.***,Kelowna,British Columbia,Canada,V1*,49.9,-119.5,America/Vancouver,Shaw Communications Inc.,Shaw Communications Inc,AS6327 Shaw Communications Inc.
30.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
44.***.***.***,San Diego,California,United States,92***,32.8,-117.2,America/Los_Angeles,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
173.***.***.***,Albany,Georgia,United States,31***,31.5,-84.1,America/New_York,Mediacom Communications Corp,Mediacom Communications Corp,AS30036 Mediacom Communications Corp
237.***.***.***,,,,,,,,,,
55.***.***.***,Sierra Vista,Arizona,United States,85***,31.6,-110.4,America/Phoenix,DoD Network Information Center,USAISC,AS721 DoD Network Information Center
50.***.***.***,Milton,Florida,United States,32***,30.7,-87.0,America/Chicago,Mediacom Communications,demia005cm9,AS30036 Mediacom Communications Corp
15.***.***.***,Palo Alto,California,United States,94***,37.4,-122.1,America/Los_Angeles,Hewlett-Packard Company,Hewlett-Packard Company,
62.***.***.***,Düsseldorf,North Rhine-Westphalia,Germany,40***,51.2,6.7,Europe/Berlin,Vodafone GmbH,Vodafone GmbH,
164.***.***.***,Montgomery,Alabama,United States,36***,32.4,-86.2,America/Chicago,DoD Network Information Center,Air Force Systems Networking,AS749 DoD Network Information Center
196.***.***.***,Johannesburg,Gauteng,South Africa,21**,-26.2,28.1,Africa/Johannesburg,Dimension Data,Dimension Data,AS3741 Dimension Data
177.***.***.***,São Paulo,São Paulo,Brazil,01*******,-23.6,-46.6,America/Sao_Paulo,Vivo,TELEF�NICA BRASIL S.A,AS26599 TELEFÔNICA BRASIL S.A
254.***.***.***,,,,,,,,,,
36.***.***.***,Jinrongjie,Beijing,China,,39.9,116.4,Asia/Shanghai,China TieTong Telecommunications Corporation,China TieTong Telecommunications Corporation,AS9394 China TieTong Telecommunications Corporation
149.***.***.***,Seattle,Washington,United States,98***,47.6,-122.3,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
13.***.***.***,Amsterdam,North Holland,Netherlands,10**,52.4,4.9,Europe/Amsterdam,Microsoft Corporation,Microsoft Azure Cloud (westeurope),AS8075 Microsoft Corporation
92.***.***.***,Madrid,Madrid,Spain,28***,40.5,-3.7,Europe/Madrid,UNI2,,AS12479 Orange Espagne SA
35.***.***.***,Council Bluffs,Iowa,United States,,41.3,-95.9,America/Chicago,Google LLC,Google Cloud (us-central1),AS396982 Google LLC
145.***.***.***,Klundert,North Brabant,The Netherlands,47**,51.7,4.5,Europe/Amsterdam,Surf B.V.,Avans,AS1103 SURF B.V.
61.***.***.***,Kawaguchi,Saitama,Japan,33******,35.8,139.7,Asia/Tokyo,"JCOM Co., Ltd.","JCOM Co., Ltd","AS9824 JCOM Co., Ltd."
214.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS721 DoD Network Information Center
50.***.***.***,Altamonte Springs,Florida,United States,32***,28.7,-81.4,America/New_York,Charter Communications,Spectrum,"AS33363 Charter Communications, Inc"
20.***.***.***,Ashburn,Virginia,United States,20***,39.1,-77.5,America/New_York,DXC US Latin America Corporation,DXC US Latin America Corporation,
233.***.***.***,,,,,,,,,,
96.***.***.***,Wilmington,North Carolina,United States,28***,34.2,-77.9,America/New_York,Charter Communications,Spectrum,AS20115 Charter Communications
238.***.***.***,,,,,,,,,,
135.***.***.***,Indianapolis,Indiana,United States,46***,39.8,-86.2,America/Chicago,AT&T Services,"AT&T Services, Inc.",
232.***.***.***,,,,,,,,,,
12.***.***.***,Philadelphia,Pennsylvania,United States,19***,40.0,-75.2,America/New_York,"AT&T Services, Inc.","AT&T Services, Inc.","AS7018 AT&T Services, Inc."
102.***.***.***,Nairobi,Nairobi County,Kenya,98**,-1.3,36.8,Africa/Nairobi,Airtel KE Mobile & Fixed Internet,,AS327708 Airtel Rwanda Ltd
129.***.***.***,Tromsø,Troms,Norway,90**,69.7,19.0,Europe/Oslo,Sikt - Kunnskapssektorens Tjenesteleverandor,"Dep. of Information Technology, University of Tromso",AS224 SIKT - KUNNSKAPSSEKTORENS TJENESTELEVERANDOR
162.***.***.***,Chicago,Illinois,United States,60***,41.9,-87.6,America/Chicago,"T-Mobile USA, Inc.","T-Mobile USA, Inc.","AS21928 T-Mobile USA, Inc."
49.***.***.***,Wuxi,Jiangsu,China,,31.6,120.3,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
114.***.***.***,New Taipei,New Taipei,Taiwan,,24.9,121.6,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
225.***.***.***,,,,,,,,,,
125.***.***.***,Muping,Sichuan,China,,30.3,102.8,Asia/Shanghai,Chinanet,Chinanet SC,AS4134 CHINANET-BACKBONE
77.***.***.***,Ludwigshafen am Rhein,Rheinland-Pfalz,Germany,67***,49.5,8.4,Europe/Berlin,Telefonica O2 Germany,Telefonica Germany GmbH & Co.,AS6805 Telefonica Germany GmbH & Co.OHG
102.***.***.***,Ebene CyberCity,Plaines Wilhems District,Mauritius,,-20.2,57.5,Indian/Mauritius,African Network Information Center - ( AfriNIC Ltd. ),,
8.***.***.***,Bala-Cynwyd,Pennsylvania,United States,19***,40.0,-75.2,America/New_York,Hotwire Communications,Hotwire Business Solutions,"AS3356 Level 3 Parent, LLC"
220.***.***.***,Nishikichō,Saitama,Japan,33******,35.8,139.7,Asia/Tokyo,NTT-ME Corporation,XePhion,AS9595 NTT-ME Corporation
146.***.***.***,San Ramon,California,United States,94***,37.8,-122.0,America/Los_Angeles,Chevron Corporation,Chevron Corporation,
76.***.***.***,Tucson,Arizona,United States,85***,32.4,-111.1,America/Phoenix,"Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","AS33653 Comcast Cable Communications, LLC"
207.***.***.***,Austin,Texas,United States,78***,30.3,-97.7,America/Chicago,"SWITCH, LTD","SWITCH, LTD","AS23005 SWITCH, LTD"
216.***.***.***,San Antonio,Texas,United States,78***,29.4,-98.5,America/Chicago,Aptum Technologies,Cogeco Peer 1,AS13768 Aptum Technologies
29.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
11.***.***.***,Whitehall,Ohio,United States,43***,40.0,-82.9,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
206.***.***.***,San Jose,California,United States,95***,37.2,-121.8,America/Los_Angeles,"8x8, Inc.","8x8, Inc","AS13896 8x8, Inc."
87.***.***.***,Arnstadt,Thuringia,Germany,99***,50.8,11.0,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
205.***.***.***,Washington,District of Columbia,United States,20***,38.9,-77.0,America/New_York,Verizon Business,Central Intelligence Agency,AS7046 Verizon Business
163.***.***.***,Michigan City,Indiana,United States,46***,41.7,-86.9,America/Chicago,Purdue University,Purdue University Northwest,AS17 Purdue University
166.***.***.***,Monroe,Louisiana,United States,71***,32.6,-92.1,America/Chicago,"Level 3 Communications, Inc.","Level 3, LLC","AS3356 Level 3 Parent, LLC"
161.***.***.***,Eindhoven,North Brabant,The Netherlands,56**,51.4,5.5,Europe/Amsterdam,Koninklijke Philips N.V.,Koninklijke Philips N.V.,
165.***.***.***,Paris,Île-de-France,France,75***,48.8,2.4,Europe/Paris,"Amazon.com, Inc.","Palo Alto Networks, Inc","AS16509 Amazon.com, Inc."
183.***.***.***,Lishui,Zhejiang,China,,28.5,119.9,Asia/Shanghai,Chinanet,,AS4134 CHINANET-BACKBONE
