IMSI,ip_diversity,device_hopping,location_variation,net_switching,subnet_diversity,is_anomaly,risk_score
2404384709819,1,1,1,1,1,0,1.0
2404385009537,1,1,1,1,1,0,1.0
2404385800999,1,1,1,1,1,0,1.0
2404386668470,1,1,1,1,1,0,1.0
2404391370858,1,1,1,1,1,0,1.0
2404399106227,1,1,1,1,1,0,1.0
2404409079772,1,1,1,1,1,0,1.0
2404409661771,1,1,1,1,1,0,1.0
2404411197388,1,1,1,1,1,0,1.0
2404411284842,1,1,1,1,1,0,1.0
2404415136124,1,1,1,1,1,0,1.0
2404416493311,1,1,1,1,1,0,1.0
2404418222618,1,1,1,1,1,0,1.0
2404418269718,1,1,1,1,1,0,1.0
2404418997402,1,1,1,1,1,0,1.0
2404420678831,1,1,1,1,1,0,1.0
2404424627123,1,1,1,1,1,0,1.0
2404425118095,1,1,1,1,1,0,1.0
2404434782173,1,1,1,1,1,0,1.0
2404442182998,1,1,1,1,1,0,1.0
2404442537424,1,1,1,1,1,0,1.0
2404443596245,1,1,1,1,1,0,1.0
2404444657481,1,1,1,1,1,0,1.0
2404445169613,1,1,1,1,1,0,1.0
2404447232290,1,1,1,1,1,0,1.0
2404448317493,1,1,1,1,1,0,1.0
2404451895202,1,1,1,1,1,0,1.0
2404456844679,1,1,1,1,1,0,1.0
2404457434259,1,1,1,1,1,0,1.0
2404458479519,1,1,1,1,1,0,1.0
2404458902370,1,1,1,1,1,0,1.0
2404460422763,1,1,1,1,1,0,1.0
2404461179549,1,1,1,1,1,0,1.0
2404461440923,1,1,1,1,1,0,1.0
2404461767929,1,1,1,1,1,0,1.0
2404462763514,1,1,1,1,1,0,1.0
2404464035076,1,1,1,1,1,0,1.0
2404464523900,1,1,1,1,1,0,1.0
2404465325544,1,1,1,1,1,0,1.0
2404466609935,1,1,1,1,1,0,1.0
2404469442110,1,1,1,1,1,0,1.0
2404470823171,1,1,1,1,1,0,1.0
2404471324754,1,1,1,1,1,0,1.0
2404471565037,1,1,1,1,1,0,1.0
2404471813240,1,1,1,1,1,0,1.0
2404474176434,1,1,1,1,1,0,1.0
2404476094837,1,1,1,1,1,0,1.0
2404477714057,1,1,1,1,1,0,1.0
2404478674280,1,1,1,1,1,0,1.0
2404479627570,1,1,1,1,1,0,1.0
2404481776655,1,1,1,1,1,0,1.0
2404485645101,1,1,1,1,1,0,1.0
2404488501556,1,1,1,1,1,0,1.0
2404490711364,1,1,1,1,1,0,1.0
2404493099823,1,1,1,1,1,0,1.0
2404493474303,1,1,1,1,1,0,1.0
2404496392148,1,1,1,1,1,0,1.0
2404499195401,1,1,1,1,1,0,1.0
2404499585391,1,1,1,1,1,0,1.0
2404501160124,1,1,1,1,1,0,1.0
2404501624440,1,1,1,1,1,0,1.0
2404503735092,1,1,1,1,1,0,1.0
2404504617357,1,1,1,1,1,0,1.0
2404504621764,1,1,1,1,1,0,1.0
2404511755958,1,1,1,1,1,0,1.0
2404518313218,1,1,1,1,1,0,1.0
2404522885158,1,1,1,1,1,0,1.0
2404523558972,1,1,1,1,1,0,1.0
2404523888562,1,1,1,1,1,0,1.0
2404531081246,1,1,1,1,1,0,1.0
2404534749116,1,1,1,1,1,0,1.0
2404535468196,1,1,1,1,1,0,1.0
2404539252878,1,1,1,1,1,0,1.0
2404540327415,1,1,1,1,1,0,1.0
2404551588863,1,1,1,1,1,0,1.0
2404551638883,1,1,1,1,1,0,1.0
2404565060983,1,1,1,1,1,0,1.0
2404567677619,1,1,1,1,1,0,1.0
2404568826342,1,1,1,1,1,0,1.0
2404570317681,1,1,1,1,1,0,1.0
2404571472747,1,1,1,1,1,0,1.0
2404573485413,1,1,1,1,1,0,1.0
2404576344782,1,1,1,1,1,0,1.0
2404576616295,1,1,1,1,1,0,1.0
2404577600490,1,1,1,1,1,0,1.0
2404583875007,1,1,1,1,1,0,1.0
2404584384588,1,1,1,1,1,0,1.0
2404592325802,1,1,1,1,1,0,1.0
2404594085935,1,1,1,1,1,0,1.0
2404597010822,1,1,1,1,1,0,1.0
2404597414518,1,1,1,1,1,0,1.0
2404600452128,1,1,1,1,1,0,1.0
2404600791949,1,1,1,1,1,0,1.0
2404601041313,1,1,1,1,1,0,1.0
2404604991293,1,1,1,1,1,0,1.0
2404605811952,1,1,1,1,1,0,1.0
2404609193511,1,1,1,1,1,0,1.0
2404614262040,1,1,1,1,1,0,1.0
2404621167006,1,1,1,1,1,0,1.0
2404625540263,1,1,1,1,1,0,1.0
2404627301471,1,1,1,1,1,0,1.0
2404629613671,1,1,1,1,1,0,1.0
2404630009984,1,1,1,1,1,0,1.0
2404631078907,1,1,1,1,1,0,1.0
2404635806882,1,1,1,1,1,0,1.0
2404641188034,1,1,1,1,1,0,1.0
2404641616694,1,1,1,1,1,0,1.0
2404645604851,1,1,1,1,1,0,1.0
2404647496591,1,1,1,1,1,0,1.0
2404648760857,1,1,1,1,1,0,1.0
2404648782079,1,1,1,1,1,0,1.0
2404651835914,1,1,1,1,1,0,1.0
2404651909862,1,1,1,1,1,0,1.0
2404653537801,1,1,1,1,1,0,1.0
2404656382569,1,1,1,1,1,0,1.0
2404658578564,1,1,1,1,1,0,1.0
2404659983143,1,1,1,1,1,0,1.0
2404663907387,1,1,1,1,1,0,1.0
2404666052261,1,1,1,1,1,0,1.0
2404666326631,1,1,1,1,1,0,1.0
2404668708179,1,1,1,1,1,0,1.0
2404671930647,1,1,1,1,1,0,1.0
2404673631633,1,1,1,1,1,0,1.0
2404677239677,1,1,1,1,1,0,1.0
2404686296610,1,1,1,1,1,0,1.0
2404691728471,1,1,1,1,1,0,1.0
2404693172947,1,1,1,1,1,0,1.0
2404695755526,1,1,1,1,1,0,1.0
2404696318158,1,1,1,1,1,0,1.0
2404696458924,1,1,1,1,1,0,1.0
2404709419513,1,1,1,1,1,0,1.0
2404719535307,1,1,1,1,1,0,1.0
2404730577719,1,1,1,1,1,0,1.0
2404735047639,1,1,1,1,1,0,1.0
2404736500329,1,1,1,1,1,0,1.0
2404740158668,1,1,1,1,1,0,1.0
2404740748217,1,1,1,1,1,0,1.0
2404741340192,1,1,1,1,1,0,1.0
2404741759558,1,1,1,1,1,0,1.0
2404743894752,1,1,1,1,1,0,1.0
2404745501482,1,1,1,1,1,0,1.0
2404746911708,1,1,1,1,1,0,1.0
2404747334359,1,1,1,1,1,0,1.0
2404750917835,1,1,1,1,1,0,1.0
2404752864612,1,1,1,1,1,0,1.0
2404752949775,1,1,1,1,1,0,1.0
2404753178416,1,1,1,1,1,0,1.0
2404759911739,1,1,1,1,1,0,1.0
2404761155849,1,1,1,1,1,0,1.0
2404762198938,1,1,1,1,1,0,1.0
2404765848854,1,1,1,1,1,0,1.0
2404766964846,1,1,1,1,1,0,1.0
2404767300916,1,1,1,1,1,0,1.0
2404768893861,1,1,1,1,1,0,1.0
2404772512957,1,1,1,1,1,0,1.0
2404773586629,1,1,1,1,1,0,1.0
2404776038280,1,1,1,1,1,0,1.0
2404777745925,1,1,1,1,1,0,1.0
2404779660548,1,1,1,1,1,0,1.0
2404788824591,1,1,1,1,1,0,1.0
2404790447515,1,1,1,1,1,0,1.0
2404792897092,1,1,1,1,1,0,1.0
2404792975914,1,1,1,1,1,0,1.0
2404793564651,1,1,1,1,1,0,1.0
2404794064531,1,1,1,1,1,0,1.0
2404796954500,1,1,1,1,1,0,1.0
2404802797273,1,1,1,1,1,0,1.0
2404805796873,1,1,1,1,1,0,1.0
2404808613171,1,1,1,1,1,0,1.0
2404814443944,1,1,1,1,1,0,1.0
2404815324606,1,1,1,1,1,0,1.0
2404817175242,1,1,1,1,1,0,1.0
2404821380115,1,1,1,1,1,0,1.0
2404824015217,1,1,1,1,1,0,1.0
2404831145064,1,1,1,1,1,0,1.0
2404842294057,1,1,1,1,1,0,1.0
2404843507450,1,1,1,1,1,0,1.0
2404845443007,1,1,1,1,1,0,1.0
2404848569445,1,1,1,1,1,0,1.0
2404848741520,1,1,1,1,1,0,1.0
2404853207758,1,1,1,1,1,0,1.0
2404853465579,1,1,1,1,1,0,1.0
2404855716176,1,1,1,1,1,0,1.0
2404856257287,1,1,1,1,1,0,1.0
2404856483098,1,1,1,1,1,0,1.0
2404857949418,1,1,1,1,1,0,1.0
2404864708213,1,1,1,1,1,0,1.0
2404865007443,1,1,1,1,1,0,1.0
2404868182041,1,1,1,1,1,0,1.0
2404869384137,1,1,1,1,1,0,1.0
2404869653715,1,1,1,1,1,0,1.0
2404872358389,1,1,1,1,1,0,1.0
2404874612319,1,1,1,1,1,0,1.0
2404875256048,1,1,1,1,1,0,1.0
2404880372178,1,1,1,1,1,0,1.0
2404880788990,1,1,1,1,1,0,1.0
2404881050391,1,1,1,1,1,0,1.0
2404883997418,1,1,1,1,1,0,1.0
2404887807376,1,1,1,1,1,0,1.0
2404888258120,1,1,1,1,1,0,1.0
2404889669972,1,1,1,1,1,0,1.0
2404891402696,1,1,1,1,1,0,1.0
2404895382944,1,1,1,1,1,0,1.0
2404901333443,1,1,1,1,1,0,1.0
2404901405439,1,1,1,1,1,0,1.0
2404903764747,1,1,1,1,1,0,1.0
2404908474911,1,1,1,1,1,0,1.0
2404909228849,1,1,1,1,1,0,1.0
2404910885348,1,1,1,1,1,0,1.0
2404911894184,1,1,1,1,1,0,1.0
2404912321600,1,1,1,1,1,0,1.0
2404913156536,1,1,1,1,1,0,1.0
2404913342457,1,1,1,1,1,0,1.0
2404915795546,1,1,1,1,1,0,1.0
2404916247554,1,1,1,1,1,0,1.0
2404916971576,1,1,1,1,1,0,1.0
2404917648261,1,1,1,1,1,0,1.0
2404918505824,1,1,1,1,1,0,1.0
2404918684987,1,1,1,1,1,0,1.0
2404919179970,1,1,1,1,1,0,1.0
2404920954554,1,1,1,1,1,0,1.0
2404921386068,1,1,1,1,1,0,1.0
2404927852346,1,1,1,1,1,0,1.0
2404929896187,1,1,1,1,1,0,1.0
2404930015903,1,1,1,1,1,0,1.0
2404930539734,1,1,1,1,1,0,1.0
2404932149587,1,1,1,1,1,0,1.0
2404938620448,1,1,1,1,1,0,1.0
2404939178264,1,1,1,1,1,0,1.0
2404940128974,1,1,1,1,1,0,1.0
2404943148722,1,1,1,1,1,0,1.0
2404944282818,1,1,1,1,1,0,1.0
2404944727245,1,1,1,1,1,0,1.0
2404945204524,1,1,1,1,1,0,1.0
2404946173051,1,1,1,1,1,0,1.0
2404949356580,1,1,1,1,1,0,1.0
2404952605185,1,1,1,1,1,0,1.0
2404954121762,1,1,1,1,1,0,1.0
2404958887947,1,1,1,1,1,0,1.0
2404960660766,1,1,1,1,1,0,1.0
2404961965,2,2,2,1,2,0,29.47
2404962595901,1,1,1,1,1,0,1.0
2404964220699,1,1,1,1,1,0,1.0
2404965515641,1,1,1,1,1,0,1.0
2404967827411,1,1,1,1,1,0,1.0
2404973449305,1,1,1,1,1,0,1.0
2404975271290,1,1,1,1,1,0,1.0
2404977689799,1,1,1,1,1,0,1.0
2404977764913,1,1,1,1,1,0,1.0
2404982824674,1,1,1,1,1,0,1.0
2404984746042,1,1,1,1,1,0,1.0
2404985774273,1,1,1,1,1,0,1.0
2404986478686,1,1,1,1,1,0,1.0
2404988069440,1,1,1,1,1,0,1.0
2404991537038,1,1,1,1,1,0,1.0
2404999597703,1,1,1,1,1,0,1.0
2405000388911,1,1,1,1,1,0,1.0
2405004375315,1,1,1,1,1,0,1.0
2405007867755,1,1,1,1,1,0,1.0
2405009479479,1,1,1,1,1,0,1.0
2405012495528,1,1,1,1,1,0,1.0
2405012904312,1,1,1,1,1,0,1.0
2405013649718,1,1,1,1,1,0,1.0
2405014430111,1,1,1,1,1,0,1.0
2405015137862,1,1,1,1,1,0,1.0
2405015280064,1,1,1,1,1,0,1.0
2405016993297,1,1,1,1,1,0,1.0
2405018187850,1,1,1,1,1,0,1.0
2405019325267,1,1,1,1,1,0,1.0
2405022593122,1,1,1,1,1,0,1.0
2405025787090,1,1,1,1,1,0,1.0
2405029168154,1,1,1,1,1,0,1.0
2405031049791,1,1,1,1,1,0,1.0
2405032198596,1,1,1,1,1,0,1.0
2405032312489,1,1,1,1,1,0,1.0
2405033000088,1,1,1,1,1,0,1.0
2405033460749,1,1,1,1,1,0,1.0
2405035783542,1,1,1,1,1,0,1.0
2405041226643,1,1,1,1,1,0,1.0
2405043401026,1,1,1,1,1,0,1.0
2405045696062,1,1,1,1,1,0,1.0
2405052112036,1,1,1,1,1,0,1.0
2405055191939,1,1,1,1,1,0,1.0
2405058714692,1,1,1,1,1,0,1.0
2405065413907,1,1,1,1,1,0,1.0
2405067578968,1,1,1,1,1,0,1.0
2405071380671,1,1,1,1,1,0,1.0
2405075078197,1,1,1,1,1,0,1.0
2405079181589,1,1,1,1,1,0,1.0
2405080959481,1,1,1,1,1,0,1.0
2405082432625,1,1,1,1,1,0,1.0
2405083686067,1,1,1,1,1,0,1.0
2405083973175,1,1,1,1,1,0,1.0
2405085261068,1,1,1,1,1,0,1.0
2405086286856,1,1,1,1,1,0,1.0
2405089607137,1,1,1,1,1,0,1.0
2405093604709,1,1,1,1,1,0,1.0
2405094846455,1,1,1,1,1,0,1.0
2405095035451,1,1,1,1,1,0,1.0
2405095792818,1,1,1,1,1,0,1.0
2405096030758,1,1,1,1,1,0,1.0
2405096085874,1,1,1,1,1,0,1.0
2405096399478,1,1,1,1,1,0,1.0
2405098221625,1,1,1,1,1,0,1.0
2405099621836,1,1,1,1,1,0,1.0
2405100374921,1,1,1,1,1,0,1.0
2405101181693,1,1,1,1,1,0,1.0
2405104636815,1,1,1,1,1,0,1.0
2405106744499,1,1,1,1,1,0,1.0
2405109334653,1,1,1,1,1,0,1.0
2405109346673,1,1,1,1,1,0,1.0
2405111504122,1,1,1,1,1,0,1.0
2405112748162,1,1,1,1,1,0,1.0
2405114262582,1,1,1,1,1,0,1.0
2405116966672,1,1,1,1,1,0,1.0
2405117682515,1,1,1,1,1,0,1.0
2405119194454,1,1,1,1,1,0,1.0
2405120045158,1,1,1,1,1,0,1.0
2405121208655,1,1,1,1,1,0,1.0
2405122866009,1,1,1,1,1,0,1.0
2405125927291,1,1,1,1,1,0,1.0
2405128163799,1,1,1,1,1,0,1.0
2405128682300,1,1,1,1,1,0,1.0
2405130063409,1,1,1,1,1,0,1.0
2405133460184,1,1,1,1,1,0,1.0
2405136899065,1,1,1,1,1,0,1.0
2405138222629,1,1,1,1,1,0,1.0
2405139014309,1,1,1,1,1,0,1.0
2405140961709,1,1,1,1,1,0,1.0
2405141483515,1,1,1,1,1,0,1.0
2405141908274,1,1,1,1,1,0,1.0
2405145085491,1,1,1,1,1,0,1.0
2405146074555,1,1,1,1,1,0,1.0
2405147439742,1,1,1,1,1,0,1.0
2405159698132,1,1,1,1,1,0,1.0
2405160269577,1,1,1,1,1,0,1.0
2405160984145,1,1,1,1,1,0,1.0
2405161946537,1,1,1,1,1,0,1.0
2405164418054,1,1,1,1,1,0,1.0
2405164693335,1,1,1,1,1,0,1.0
2405164807279,1,1,1,1,1,0,1.0
2405165712118,1,1,1,1,1,0,1.0
2405166215674,1,1,1,1,1,0,1.0
2405172864213,1,1,1,1,1,0,1.0
2405172897526,1,1,1,1,1,0,1.0
2405173466068,1,1,1,1,1,0,1.0
2405176668992,1,1,1,1,1,0,1.0
2405176965959,1,1,1,1,1,0,1.0
2405186387829,1,1,1,1,1,0,1.0
2405188857878,1,1,1,1,1,0,1.0
2405190534864,1,1,1,1,1,0,1.0
2405194687871,1,1,1,1,1,0,1.0
2405196282225,1,1,1,1,1,0,1.0
2405201015444,1,1,1,1,1,0,1.0
2405208235096,1,1,1,1,1,0,1.0
2405212193387,1,1,1,1,1,0,1.0
2405213109622,1,1,1,1,1,0,1.0
2405214957957,1,1,1,1,1,0,1.0
2405215272311,1,1,1,1,1,0,1.0
2405215724895,1,1,1,1,1,0,1.0
2405221732842,1,1,1,1,1,0,1.0
2405233438364,1,1,1,1,1,0,1.0
2405240017550,1,1,1,1,1,0,1.0
2405242760741,1,1,1,1,1,0,1.0
2405242816945,1,1,1,1,1,0,1.0
2405243872075,1,1,1,1,1,0,1.0
2405249911877,1,1,1,1,1,0,1.0
2405250191779,1,1,1,1,1,0,1.0
2405258939425,1,1,1,1,1,0,1.0
2405272959867,1,1,1,1,1,0,1.0
2405273839688,1,1,1,1,1,0,1.0
2405274216919,1,1,1,1,1,0,1.0
2405283388285,1,1,1,1,1,0,1.0
2405285489598,1,1,1,1,1,0,1.0
2405286122400,1,1,1,1,1,0,1.0
2405288231329,1,1,1,1,1,0,1.0
2405296455217,1,1,1,1,1,0,1.0
2405296794718,1,1,1,1,1,0,1.0
2405297642846,1,1,1,1,1,0,1.0
2405298675542,1,1,1,1,1,0,1.0
2405300730950,1,1,1,1,1,0,1.0
2405301239847,1,1,1,1,1,0,1.0
2405301530304,1,1,1,1,1,0,1.0
2405304053198,1,1,1,1,1,0,1.0
2405304214316,1,1,1,1,1,0,1.0
2405305325624,1,1,1,1,1,0,1.0
2405308040276,1,1,1,1,1,0,1.0
2405309373134,1,1,1,1,1,0,1.0
2405312900362,1,1,1,1,1,0,1.0
2405313135214,1,1,1,1,1,0,1.0
2405316156678,1,1,1,1,1,0,1.0
2405317087300,1,1,1,1,1,0,1.0
2405327396885,1,1,1,1,1,0,1.0
2405329314939,1,1,1,1,1,0,1.0
2405329677375,1,1,1,1,1,0,1.0
2405331513135,1,1,1,1,1,0,1.0
2405333202351,1,1,1,1,1,0,1.0
2405335849999,1,1,1,1,1,0,1.0
2405344077794,1,1,1,1,1,0,1.0
2405350629258,1,1,1,1,1,0,1.0
2405354143019,1,1,1,1,1,0,1.0
2405354256286,1,1,1,1,1,0,1.0
2405355995154,1,1,1,1,1,0,1.0
2405360622306,1,1,1,1,1,0,1.0
2405362566548,1,1,1,1,1,0,1.0
2405364818754,1,1,1,1,1,0,1.0
2405365522053,1,1,1,1,1,0,1.0
2405368222394,1,1,1,1,1,0,1.0
2405369881649,1,1,1,1,1,0,1.0
2405373808823,1,1,1,1,1,0,1.0
2405375137651,1,1,1,1,1,0,1.0
2405376445125,1,1,1,1,1,0,1.0
2405377351585,1,1,1,1,1,0,1.0
2405383364255,1,1,1,1,1,0,1.0
2405384951632,1,1,1,1,1,0,1.0
2405386901681,1,1,1,1,1,0,1.0
2405389218785,1,1,1,1,1,0,1.0
2405393411236,1,1,1,1,1,0,1.0
2405398358446,1,1,1,1,1,0,1.0
2405399138541,1,1,1,1,1,0,1.0
2405405360656,1,1,1,1,1,0,1.0
2405409150863,1,1,1,1,1,0,1.0
2405410727284,1,1,1,1,1,0,1.0
2405410842979,1,1,1,1,1,0,1.0
2405416893927,1,1,1,1,1,0,1.0
2405417675539,1,1,1,1,1,0,1.0
2405421406650,1,1,1,1,1,0,1.0
2405423573322,1,1,1,1,1,0,1.0
2405426267188,1,1,1,1,1,0,1.0
2405426874470,1,1,1,1,1,0,1.0
2405428873449,1,1,1,1,1,0,1.0
2405433212595,1,1,1,1,1,0,1.0
2405436768796,1,1,1,1,1,0,1.0
2405437766183,1,1,1,1,1,0,1.0
2405441061664,1,1,1,1,1,0,1.0
2405449669542,1,1,1,1,1,0,1.0
2405451233559,1,1,1,1,1,0,1.0
2405452607569,1,1,1,1,1,0,1.0
2405454472787,1,1,1,1,1,0,1.0
2405457942753,1,1,1,1,1,0,1.0
2405468627288,1,1,1,1,1,0,1.0
2405468939770,1,1,1,1,1,0,1.0
2405470554912,1,1,1,1,1,0,1.0
2405471057870,1,1,1,1,1,0,1.0
2405476512674,1,1,1,1,1,0,1.0
2405478150618,1,1,1,1,1,0,1.0
2405491465167,1,1,1,1,1,0,1.0
2405497515238,1,1,1,1,1,0,1.0
2405499314536,1,1,1,1,1,0,1.0
2405501352471,1,1,1,1,1,0,1.0
2405505624481,1,1,1,1,1,0,1.0
2405508914908,1,1,1,1,1,0,1.0
2405512817751,1,1,1,1,1,0,1.0
2405514382552,1,1,1,1,1,0,1.0
2405519247411,1,1,1,1,1,0,1.0
2405522950944,1,1,1,1,1,0,1.0
2405523228058,1,1,1,1,1,0,1.0
2405528669335,1,1,1,1,1,0,1.0
2405528961122,1,1,1,1,1,0,1.0
2405532168555,1,1,1,1,1,0,1.0
2405534050892,1,1,1,1,1,0,1.0
2405542373997,1,1,1,1,1,0,1.0
2405542793399,1,1,1,1,1,0,1.0
2405543405416,1,1,1,1,1,0,1.0
2405547435537,1,1,1,1,1,0,1.0
2405555628497,1,1,1,1,1,0,1.0
2405556348141,1,1,1,1,1,0,1.0
2405562394764,1,1,1,1,1,0,1.0
2405565749025,1,1,1,1,1,0,1.0
2405566139060,1,1,1,1,1,0,1.0
2405567613428,1,1,1,1,1,0,1.0
2405570529508,1,1,1,1,1,0,1.0
2405571427093,1,1,1,1,1,0,1.0
2405571749058,1,1,1,1,1,0,1.0
2405573257375,1,1,1,1,1,0,1.0
2405573857368,1,1,1,1,1,0,1.0
2405574908574,1,1,1,1,1,0,1.0
2405575768112,1,1,1,1,1,0,1.0
2405576930888,1,1,1,1,1,0,1.0
2405578419032,1,1,1,1,1,0,1.0
2405579327701,1,1,1,1,1,0,1.0
2405581735792,1,1,1,1,1,0,1.0
2405586511503,1,1,1,1,1,0,1.0
2405588348564,1,1,1,1,1,0,1.0
2405589223552,1,1,1,1,1,0,1.0
2405590599293,1,1,1,1,1,0,1.0
2405591289951,1,1,1,1,1,0,1.0
2405591517827,1,1,1,1,1,0,1.0
2405597371470,1,1,1,1,1,0,1.0
2405598354116,1,1,1,1,1,0,1.0
2405602492357,1,1,1,1,1,0,1.0
2405604500635,1,1,1,1,1,0,1.0
2405607302173,1,1,1,1,1,0,1.0
2405612137730,1,1,1,1,1,0,1.0
2405614178437,1,1,1,1,1,0,1.0
2405616898375,1,1,1,1,1,0,1.0
2405618579064,1,1,1,1,1,0,1.0
2405620098327,1,1,1,1,1,0,1.0
2405621202540,1,1,1,1,1,0,1.0
2405623217914,1,1,1,1,1,0,1.0
2405625313552,1,1,1,1,1,0,1.0
2405626408595,1,1,1,1,1,0,1.0
2405627740215,1,1,1,1,1,0,1.0
2405627796304,1,1,1,1,1,0,1.0
2405632174003,1,1,1,1,1,0,1.0
2405632245182,1,1,1,1,1,0,1.0
2405632250546,1,1,1,1,1,0,1.0
2405633389234,1,1,1,1,1,0,1.0
2405633917299,1,1,1,1,1,0,1.0
2405636798836,1,1,1,1,1,0,1.0
2405637448455,1,1,1,1,1,0,1.0
2405640605643,1,1,1,1,1,0,1.0
2405641089452,1,1,1,1,1,0,1.0
2405644158968,1,1,1,1,1,0,1.0
2405645722757,1,1,1,1,1,0,1.0
2405645981713,1,1,1,1,1,0,1.0
2405647185594,1,1,1,1,1,0,1.0
2405647658575,1,1,1,1,1,0,1.0
2405650460700,1,1,1,1,1,0,1.0
2405650869227,1,1,1,1,1,0,1.0
2405651269448,1,1,1,1,1,0,1.0
2405652554245,1,1,1,1,1,0,1.0
2405657289722,1,1,1,1,1,0,1.0
2405659070554,1,1,1,1,1,0,1.0
2405659950891,1,1,1,1,1,0,1.0
2405661844386,1,1,1,1,1,0,1.0
2405663707043,1,1,1,1,1,0,1.0
2405665183784,1,1,1,1,1,0,1.0
2405665776061,1,1,1,1,1,0,1.0
2405674092016,1,1,1,1,1,0,1.0
2405678587661,1,1,1,1,1,0,1.0
2405681769750,1,1,1,1,1,0,1.0
2405682017530,1,1,1,1,1,0,1.0
2405684172734,1,1,1,1,1,0,1.0
2405691983210,1,1,1,1,1,0,1.0
2405696542095,1,1,1,1,1,0,1.0
2405707650946,1,1,1,1,1,0,1.0
2405713649674,1,1,1,1,1,0,1.0
2405716042614,1,1,1,1,1,0,1.0
2405716400489,1,1,1,1,1,0,1.0
2405725629269,1,1,1,1,1,0,1.0
2405728346389,1,1,1,1,1,0,1.0
2405735805416,1,1,1,1,1,0,1.0
2405737485251,1,1,1,1,1,0,1.0
2405739523285,1,1,1,1,1,0,1.0
2405740405277,1,1,1,1,1,0,1.0
2405741518134,1,1,1,1,1,0,1.0
2405741756592,1,1,1,1,1,0,1.0
2405743642542,1,1,1,1,1,0,1.0
2405744153966,1,1,1,1,1,0,1.0
2405749883968,1,1,1,1,1,0,1.0
2405753148081,1,1,1,1,1,0,1.0
2405756907823,1,1,1,1,1,0,1.0
2405758427686,1,1,1,1,1,0,1.0
2405758498755,1,1,1,1,1,0,1.0
2405762297824,1,1,1,1,1,0,1.0
2405766656749,1,1,1,1,1,0,1.0
2405768321021,1,1,1,1,1,0,1.0
2405778846205,1,1,1,1,1,0,1.0
2405779071416,1,1,1,1,1,0,1.0
2405780978302,1,1,1,1,1,0,1.0
2405781164466,1,1,1,1,1,0,1.0
2405783045596,1,1,1,1,1,0,1.0
2405783756816,1,1,1,1,1,0,1.0
2405784468341,1,1,1,1,1,0,1.0
2405785457653,1,1,1,1,1,0,1.0
2405787158415,1,1,1,1,1,0,1.0
2405789868778,1,1,1,1,1,0,1.0
2405790507236,1,1,1,1,1,0,1.0
2405792517333,1,1,1,1,1,0,1.0
2405796784271,1,1,1,1,1,0,1.0
2405797363831,1,1,1,1,1,0,1.0
2405797766800,1,1,1,1,1,0,1.0
2405798005832,1,1,1,1,1,0,1.0
2405799252340,1,1,1,1,1,0,1.0
2405799659123,1,1,1,1,1,0,1.0
2405800401041,1,1,1,1,1,0,1.0
2405800439735,1,1,1,1,1,0,1.0
2405801535849,1,1,1,1,1,0,1.0
2405802023152,1,1,1,1,1,0,1.0
2405803071460,1,1,1,1,1,0,1.0
2405803308641,1,1,1,1,1,0,1.0
2405805045050,1,1,1,1,1,0,1.0
2405805263211,1,1,1,1,1,0,1.0
2405809351187,1,1,1,1,1,0,1.0
2405810457346,1,1,1,1,1,0,1.0
2405812920592,1,1,1,1,1,0,1.0
2405817452735,1,1,1,1,1,0,1.0
2405824049779,1,1,1,1,1,0,1.0
2405825084342,1,1,1,1,1,0,1.0
2405829420340,1,1,1,1,1,0,1.0
2405839386613,1,1,1,1,1,0,1.0
2405845840222,1,1,1,1,1,0,1.0
2405845972205,1,1,1,1,1,0,1.0
2405847457054,1,1,1,1,1,0,1.0
2405852294252,1,1,1,1,1,0,1.0
2405855373043,1,1,1,1,1,0,1.0
2405861768225,1,1,1,1,1,0,1.0
2405864452646,1,1,1,1,1,0,1.0
2405866356541,1,1,1,1,1,0,1.0
2405868639561,1,1,1,1,1,0,1.0
2405871397187,1,1,1,1,1,0,1.0
2405873393049,1,1,1,1,1,0,1.0
2405874744124,1,1,1,1,1,0,1.0
2405876887779,1,1,1,1,1,0,1.0
2405877712151,1,1,1,1,1,0,1.0
2405878371053,1,1,1,1,1,0,1.0
2405879492315,1,1,1,1,1,0,1.0
2405881959772,1,1,1,1,1,0,1.0
2405884549086,1,1,1,1,1,0,1.0
2405889053325,1,1,1,1,1,0,1.0
2405889144449,1,1,1,1,1,0,1.0
2405889987244,1,1,1,1,1,0,1.0
2405893082107,1,1,1,1,1,0,1.0
2405895247609,1,1,1,1,1,0,1.0
2405895381575,1,1,1,1,1,0,1.0
2405897824256,1,1,1,1,1,0,1.0
2405901751863,1,1,1,1,1,0,1.0
2405906278790,1,1,1,1,1,0,1.0
2405906328775,1,1,1,1,1,0,1.0
2405909472155,1,1,1,1,1,0,1.0
2405911753317,1,1,1,1,1,0,1.0
2405913268423,1,1,1,1,1,0,1.0
2405914509090,1,1,1,1,1,0,1.0
2405915419635,1,1,1,1,1,0,1.0
2405915658179,1,1,1,1,1,0,1.0
2405916011241,1,1,1,1,1,0,1.0
2405916915820,1,1,1,1,1,0,1.0
2405917135785,1,1,1,1,1,0,1.0
2405917489092,1,1,1,1,1,0,1.0
2405920823,2,2,2,1,2,0,29.47
2405930407859,1,1,1,1,1,0,1.0
2405936488208,1,1,1,1,1,0,1.0
2405940821545,1,1,1,1,1,0,1.0
