Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
Guangdong,China,,23.379,113.763,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Beni Suweif,Egypt,,28.924,30.985,Africa/Cairo,Etisalat Misr Mobile BB,,AS36992 ETISALAT MISR
Miranda,Venezuela,,10.497,-66.845,America/Caracas,"CANTV Servicios, Venezuela","CANTV Servicios, Venezuela","AS8048 CANTV Servicios, Venezuela"
New York,United States,10***,40.713,-74.006,America/New_York,Verizon Business,IBM Cloud Managed Application Services,AS701 Verizon Business
FCT,Nigeria,,9.058,7.495,Africa/Lagos,Airtel Networks Limited,Airtel Networks Limited,AS36873 Airtel Networks Limited
Jeollanam-do,South Korea,58*,35.03,126.713,Asia/Seoul,Korea Telecom,Jeonnambonbujang,AS4766 Korea Telecom
South Holland,The Netherlands,30**,51.924,4.481,Europe/Amsterdam,Universiteit van Amsterdam,Uvanet1,AS1124 Universiteit van Amsterdam
Kentucky,United States,40***,37.887,-84.567,America/New_York,Windstream Communications LLC,Windstream Communications LLC,AS7029 Windstream Communications LLC
Tokyo,Japan,10******,35.663,139.761,Asia/Tokyo,Softbank BB Corp.,Japan nation-wide Network of SOFTBANK BB Corp.,AS17676 SoftBank Corp.
,,,,,,,,
Zurich,Switzerland,83**,47.454,8.565,Europe/Zurich,Provider:Swisscom IP-Plus,Bundesamt fuer Meteorologie und Klimatologie,AS559 SWITCH
Ohio,United States,44***,41.499,-81.694,America/New_York,Cogent Communications,Cogent communications - IPENG,AS174 Cogent Communications
Henan,China,,34.76,113.646,Asia/Shanghai,China Mobile communications corporation,China Mobile,"AS24445 Henan Mobile Communications Co.,Ltd"
Mississippi,United States,39***,32.299,-90.185,America/Chicago,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Florida,United States,32***,30.103,-81.71,America/New_York,Bank of America,Bank of America,
Ogun State,Nigeria,,6.683,3.237,Africa/Lagos,Living Faith Church WorldWide,Living Faith Church WorldWide,AS328503 Living Faith Church WorldWide
Tokyo,Japan,15******,35.69,139.692,Asia/Tokyo,Amazon Technologies Inc.,AWS EC2 (ap-northeast-1),"AS16509 Amazon.com, Inc."
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Guangdong,China,,23.026,113.137,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
British Columbia,Canada,V0*,50.583,-126.917,America/Vancouver,Shaw Communications Inc.,Shaw Communications Inc.,AS6327 Shaw Communications Inc.
South Kalimantan,Indonesia,,-3.478,115.899,Asia/Makassar,ANNURNETWORK,PT Media Annur Nusantara,
Texas,United States,77***,29.643,-95.644,America/Chicago,Windstream Communications LLC,Windstream Communications LLC,AS7029 Windstream Communications LLC
,,,,,,,,
,,,,,,,,
Texas,United States,77***,29.552,-95.797,America/Chicago,PRAIRIE VIEW A&M UNIVERSITY,Prairie View A&M University,AS46335 PRAIRIE VIEW A&M UNIVERSITY
West Virginia,United States,25***,37.797,-81.198,America/New_York,Suddenlink Communications,Suddenlink Communications,AS19108 Optimum
Chelyabinsk Oblast,Russia,45****,53.415,59.026,Asia/Yekaterinburg,Intersvyaz-2 JSC,,AS8369 Intersvyaz-2 JSC
New York,United States,10***,40.713,-74.006,America/New_York,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Tokyo,Japan,10******,35.663,139.761,Asia/Tokyo,Softbank BB Corp.,Japan nation-wide Network of SOFTBANK BB Corp.,AS17676 SoftBank Corp.
District of Columbia,United States,20***,38.907,-77.053,America/New_York,Cogent Communications,Cogent communications - IPENG,AS174 Cogent Communications
Hesse,Germany,60***,50.111,8.682,Europe/Berlin,Deutsche Post AG,Deutsche Post AG,AS12291 Deutsche Post AG
,,,,,,,,
Hunan,China,,28.201,112.961,Asia/Shanghai,China Unicom Hunan Province Network,,AS4837 CHINA UNICOM China169 Backbone
Pennsylvania,United States,19***,40.008,-75.194,America/New_York,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
Illinois,United States,60***,41.941,-87.653,America/Chicago,Sargent & Lundy Engineers,Sargent & Lundy Engineers,AS26551 Sargent & Lundy Engineers
Tokyo,Japan,14******,35.625,139.703,Asia/Tokyo,ARTERIA Networks Corporation,Vectant,AS2519 ARTERIA Networks Corporation
Istanbul,Turkey,34***,41.08,29.034,Europe/Istanbul,Bankalar Kredi Kartlari Merkezi,,AS33830 Bankalararasi Kart Merkezi AS
Shanxi,China,30***,37.871,112.549,Asia/Shanghai,China Unicom shanxi Province Network,,AS4837 CHINA UNICOM China169 Backbone
Central Singapore,Singapore,48***,1.28,103.851,Asia/Singapore,Amazon Technologies Inc.,AWS EC2 (ap-southeast-1),"AS16509 Amazon.com, Inc."
Virginia,United States,20***,39.044,-77.487,America/New_York,"Amazon.com, Inc.",AWS EC2 (us-east-1),"AS14618 Amazon.com, Inc."
Lagos,Nigeria,,6.433,3.429,Africa/Lagos,MTN NIGERIA Communication limited,MTN Nigeria,AS29465 MTN NIGERIA Communication limited
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Central Jutland,Denmark,89**,56.478,9.973,Europe/Copenhagen,Stofa A/S,Energiranderstele Customer and Internal Addr,AS8273 Norlys Digital A/S
Guangdong,China,,22.556,114.058,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
Fujian,China,36****,26.263,117.639,Asia/Shanghai,China Unicom Fujian Province Network,,AS4837 CHINA UNICOM China169 Backbone
Baden-Wurttemberg,Germany,70***,48.786,9.238,Europe/Berlin,Mercedes-Benz Group AG,Daimler AG,AS31399 Mercedes-Benz Group AG
Texas,United States,75***,32.934,-96.828,America/Chicago,SoftLayer,SoftLayer Technologies Inc,AS36351 SoftLayer Technologies Inc.
Montevideo Department,Uruguay,11***,-34.906,-56.194,America/Montevideo,Administracion Nacional de Telecomunicaciones,Administracion Nacional de Telecomunicaciones,AS6057 Administracion Nacional de Telecomunicaciones
,,,,,,,,
Hesse,Germany,60***,50.111,8.682,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
,,,,,,,,
New York,United States,10***,40.713,-74.006,America/New_York,"CenturyLink Communications, LLC","CenturyLink Communications, LLC","AS22561 CenturyLink Communications, LLC"
Virginia,United States,24***,37.253,-80.435,America/New_York,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS21508 Comcast Cable Communications, LLC"
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Texas,United States,75***,32.948,-96.73,America/Chicago,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Arizona,United States,85***,31.555,-110.35,America/Phoenix,DoD Network Information Center,USAISC,AS721 DoD Network Information Center
Washington,United States,98***,47.623,-122.337,America/Los_Angeles,Amazon.com,"Amazon.com, Inc.",
,,,,,,,,
,,,,,,,,
Eastern Province,Saudi Arabia,,27.017,49.622,Asia/Riyadh,Etihad Etisalat,"Etihad Etisalat, a joint stock company","AS35819 Etihad Etisalat, a joint stock company"
São Paulo,Brazil,01*******,-23.556,-46.64,America/Sao_Paulo,Claro S.A.,Claro S.A,AS4230 CLARO S.A.
Hebei,China,,36.623,114.47,Asia/Shanghai,China Unicom China169 Network,,AS4837 CHINA UNICOM China169 Backbone
North Holland,Netherlands,10**,52.367,4.9,Europe/Amsterdam,Microsoft Corporation,Microsoft Azure Cloud (westeurope),AS8075 Microsoft Corporation
Texas,United States,78***,27.678,-97.365,America/Chicago,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Beijing,China,10****,39.904,116.407,Asia/Shanghai,NYIST,,AS4538 China Education and Research Network Center
Illinois,United States,60***,41.726,-87.825,America/Chicago,Verizon Business,Service Provider Corporation,AS6167 Verizon Business
Utrecht,The Netherlands,35**,52.091,5.121,Europe/Amsterdam,MINOW,SURFnet bv,
St.-Petersburg,Russia,19****,59.942,30.31,Europe/Moscow,PJSC Rostelecom,PJSC Rostelecom North-West Region,AS12389 PJSC Rostelecom
Rio Grande do Sul,Brazil,90***,-30.117,-51.266,America/Sao_Paulo,TELEFÔNICA BRASIL S.A,Global Village Telecom,AS18881 TELEFÔNICA BRASIL S.A
Vermont,United States,54**,44.454,-73.177,America/New_York,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS7015 Comcast Cable Communications, LLC"
Seoul,South Korea,65***,37.509,126.986,Asia/Seoul,Korea Telecom,,AS4766 Korea Telecom
Arizona,United States,,34.049,-111.094,America/Phoenix,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
Haifa,Israel,,32.794,34.99,Asia/Jerusalem,ECI Telecom Ltd,ECI,AS30866 ECI Telecom Ltd
La Rioja,Spain,26***,42.009,-1.956,Europe/Madrid,BARBI,Andres Santiago S.A.,AS3352 TELEFONICA DE ESPANA S.A.U.
Arizona,United States,85***,31.555,-110.35,America/Phoenix,DoD Network Information Center,USAISC,AS721 DoD Network Information Center
İzmir Province,Türkiye,35***,38.46,27.16,Europe/Istanbul,Turkcell Superonline CGN,,AS34984 Superonline Iletisim Hizmetleri A.S.
Tokyo,Japan,15******,35.69,139.692,Asia/Tokyo,"Amazon.com, Inc.",AWS EC2 (ap-northeast-1),"AS16509 Amazon.com, Inc."
,,,,,,,,
Ohio,United States,44***,41.499,-81.694,America/New_York,Cogent Communications,Cogent Communications - IPENG,AS174 Cogent Communications
Free and Hanseatic City of Hamburg,Germany,22***,53.558,9.945,Europe/Berlin,Chaos Computer Club e.V,Chaos Computer Club e.V,
Saskatchewan,Canada,S4*,50.429,-104.534,America/Regina,Saskatchewan Telecommunications,SaskTel Wide Area Network Engineering Center,AS803 Saskatchewan Telecommunications
Connecticut,United States,68**,41.122,-73.442,America/New_York,Static IP Services,590 FORD AM RD INC,AS6128 Cablevision Systems Corp.
,,,,,,,,
Washington,United States,98***,47.623,-122.337,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
Illinois,United States,60***,41.878,-87.63,America/Chicago,A100 ROW Inc,A100 ROW Inc,
Auvergne-Rhône-Alpes,France,69***,45.748,4.85,Europe/Paris,Orange,,AS3215 Orange S.A.
Guangdong,China,,23.026,113.137,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Mazovia,Poland,00****,52.23,21.012,Europe/Warsaw,Polkomtel Sp. z o.o,Polkomtel Sp. z o.o,
England,United Kingdom,W1*,51.507,-0.128,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
Tokyo,Japan,10******,35.689,139.69,Asia/Tokyo,SoftLayer,"SoftLayer Technologies, Inc",AS36351 SoftLayer Technologies Inc.
Jeju-do,South Korea,63***,33.419,126.272,Asia/Seoul,Korea Telecom,,AS4766 Korea Telecom
Auvergne-Rhône-Alpes,France,38***,45.146,5.689,Europe/Paris,Societe Francaise Du Radiotelephone - SFR SA,SFR SA,AS15557 Societe Francaise Du Radiotelephone - SFR SA
,,,,,,,,
Quebec,Canada,H4*,45.502,-73.567,America/Toronto,IBM,IBM,
Belgrade,Serbia,,44.805,20.464,Europe/Belgrade,Akademska mreza Republike Srbije - AMRES,Academic Network of Serbia,AS13092 Akademska mreza Republike Srbije - AMRES
New Jersey,United States,79**,40.695,-74.578,America/New_York,Avaya Inc.,Avaya Inc,AS18676 Avaya Inc.
Maharashtra,India,41****,18.514,73.864,Asia/Kolkata,Microsoft Corporation,Microsoft Azure Cloud (centralindia),AS8075 Microsoft Corporation
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Ohio,United States,43***,40.099,-83.114,America/New_York,"Amazon.com, Inc.",AWS EC2 (us-east-2),"AS16509 Amazon.com, Inc."
Texas,United States,75***,32.936,-96.823,America/Chicago,SoftLayer,"SoftLayer Technologies, Inc",
Wales,United Kingdom,SY**,52.338,-3.969,Europe/London,BT Public Internet Service,,AS2856 British Telecommunications PLC
Kyiv City,Ukraine,,50.507,30.6,Europe/Kiev,Volia ZP,Kyivski Telekomunikatsiyni Merezhi LLC,
Île-de-France,France,75***,48.832,2.408,Europe/Paris,Bouygues Telecom ISP,,AS5410 Bouygues Telecom SA
California,United States,93***,36.068,-119.034,America/Los_Angeles,Charter Communications,Spectrum,AS20115 Charter Communications
Utah,United States,84***,40.233,-111.669,America/Denver,Off Campus Telecommunications,Off Campus Telecommunications,AS29933 Off Campus Telecommunications
,,,,,,,,
Rhode Island,United States,28**,41.596,-71.256,America/New_York,Cox Communications Inc.,Cox Communications Inc,AS22773 Cox Communications Inc.
,,,,,,,,
Taipei,Taiwan,,24.949,121.337,Asia/Taipei,TANET,,AS1659 Taiwan Academic Network (TANet) Information Center
Liaoning,China,,42.224,123.726,Asia/Shanghai,Chinanet,Chinanet LN,AS4134 CHINANET-BACKBONE
California,United States,93***,36.614,-121.919,America/Los_Angeles,California State University,Monterey COE,"AS2152 California State University, Office of the Chancellor"
New Taipei,Taiwan,,24.947,121.586,Asia/Taipei,"Extra-Lan Technologies Co., LTD",cgnet,"AS18429 Extra-Lan Technologies Co., LTD"
California,United States,92***,32.819,-117.179,America/Los_Angeles,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
New York,United States,10***,40.708,-74.011,America/New_York,JPMorgan Chase & Co.,JPMorgan Chase & Co.,
District of Columbia,United States,20***,38.907,-77.037,America/New_York,"AT&T Services, Inc.",AT&T Mobility LLC,"AS7018 AT&T Services, Inc."
Baden-Wurttemberg,Germany,69***,49.296,8.702,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
Illinois,United States,60***,41.878,-87.63,America/Chicago,Netflix Streaming Services Inc.,Netflix Streaming Services Inc,AS2906 Netflix Streaming Services Inc.
Jiangsu,China,,31.312,120.594,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Louisiana,United States,71***,32.59,-92.067,America/Chicago,"Level 3 Communications, Inc.","Level 3, LLC","AS3356 Level 3 Parent, LLC"
Alabama,United States,35***,33.894,-87.167,America/Chicago,"TekLinks, Inc.","TekLinks, Inc","AS33606 TekLinks, Inc."
Tokyo,Japan,15******,35.672,139.694,Asia/Tokyo,UCOM Corp.,broadgate,AS17506 ARTERIA Networks Corporation
Beijing,China,,39.904,116.407,Asia/Shanghai,CHINANET,,AS4812 China Telecom (Group)
Beijing,China,10****,39.904,116.407,Asia/Shanghai,HWCSNET,Huawei Public Cloud Service,
Fujian,China,,26.086,119.303,Asia/Shanghai,CHINANET-FJ,Chinanet FJ,
Geneva,Switzerland,12**,46.224,6.107,Europe/Zurich,SITA Switzerland Sarl,SITA Switzerland Sarl,
Ontario,Canada,K1*,45.417,-75.708,America/Toronto,Shared Services Canada,Shared Services Canada,
Shanghai,China,,31.207,121.599,Asia/Shanghai,Oriental Cable Network Co,"Oriental Cable Network Co., Ltd.","AS9812 Oriental Cable Network Co., Ltd."
Minnesota,United States,55***,44.975,-93.273,America/Chicago,McGladrey,"RSM McGladrey, Inc.",AS46552 McGladrey
Ohio,United States,43***,39.975,-82.895,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Capital Region,Iceland,10*,64.114,-21.842,Atlantic/Reykjavik,Nova hf,Nova ehf,AS44735 Nova hf
Lombardy,Italy,20***,45.464,9.19,Europe/Rome,Telecom Italia S.p.A,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
Arizona,United States,85***,31.555,-110.35,America/Phoenix,CONUS-YPG,USAISC,AS749 DoD Network Information Center
Alabama,United States,36***,32.403,-86.238,America/Chicago,DoD Network Information Center,Air Force Systems Networking,AS721 DoD Network Information Center
Tokyo,Japan,15******,35.684,139.68,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.
New York,United States,10***,40.763,-73.993,America/New_York,"Natural Wireless, LLC","Natural Wireless, LLC","AS18616 Natural Wireless, LLC"
Nantou,Taiwan,,23.908,120.656,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
Florida,United States,33***,28.07,-81.811,America/New_York,Charter Communications,Spectrum,"AS33363 Charter Communications, Inc"
Jiangsu,China,,32.059,118.774,Asia/Shanghai,China Mobile communications corporation,China Mobile,AS56046 China Mobile communications corporation
Provence-Alpes-Côte d'Azur,France,13***,43.297,5.367,Europe/Paris,Microsoft Corporation,Microsoft Azure Cloud (francesouth),AS8075 Microsoft Corporation
Jiangsu,China,21****,32.061,118.763,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
,,,,,,,,
Michigan,United States,48***,42.322,-83.176,America/Detroit,Ford Motor Company,Ford Motor Company,
England,United Kingdom,EC**,51.507,-0.12,Europe/London,"Level 3 Communications, Inc.",CGHB,
Nebraska,United States,68***,41.259,-95.935,America/Chicago,Union Pacific Railroad Company,Union Pacific Railroad Company,AS10405 Union Pacific Railroad Company
Bremen,Germany,27***,53.533,8.581,Europe/Berlin,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,Potsblitz,AS680 Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.
,,,,,,,,
,,,,,,,,
Guangdong,China,,22.533,113.93,Asia/Shanghai,SHENZHEN-M-BJTYWLXT-COM-LTD,Shenzhen Beijingtongyiwangluoxitong Computer CO.,AS4816 China Telecom (Group)
Arizona,United States,85***,31.555,-110.35,America/Phoenix,CONUS-YPG,USAISC,AS749 DoD Network Information Center
Alberta,Canada,T5*,53.556,-113.484,America/Edmonton,TELUS Communications Inc,TELUS-DSL-EDTNABXM,AS852 TELUS Communications Inc.
Jiangsu,China,,32.061,118.763,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
Guangdong,China,,22.543,114.058,Asia/Shanghai,China Mobile communications corporation,China Mobile Communications Corporation,"AS9808 China Mobile Communications Group Co., Ltd."
New York,United States,10***,40.782,-73.995,America/New_York,Spectrum,Gourmet Boutique,AS12271 Charter Communications Inc
Hokkaido,Japan,09******,44.305,142.646,Asia/Tokyo,Kddi Corporation,KDDI,AS2516 KDDI CORPORATION
Louisiana,United States,71***,31.311,-92.445,America/Chicago,AT&T Mobility LLC,AT&T Mobility LLC,AS20057 AT&T Mobility LLC
Lombardy,Italy,20***,45.397,9.127,Europe/Rome,Emmelibri S.R.L,Emmelibri S.R.L,
Viken,Norway,13**,59.897,10.628,Europe/Oslo,GLOBALCONNECT,,AS2116 GLOBALCONNECT AS
Massachusetts,United States,21**,42.36,-71.059,America/New_York,Verizon Business,Verizon Business,AS22394 Verizon Business
Gauteng,South Africa,16**,-26.139,28.209,Africa/Johannesburg,The SIMBA Group Limited,The SIMBA Group Limited,
Florida,United States,32***,30.391,-84.232,America/New_York,Broward County Public Schools,Broward County Public Schools,
