Region,Country,Postal Code,Latitude,Longitude,Timezone,ISP,Organization,Autonomous System
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS138 DoD Network Information Center
Gyeonggi-do,South Korea,10*,37.68,126.76,Asia/Seoul,SK Broadband Co Ltd,broadNnet,AS9318 SK Broadband Co Ltd
North West,Singapore,85****,1.35,103.82,Asia/Singapore,CHINANET Guangdong province Guangzhou MAN network,World Crossing Telecom(GuangZhou) Ltd.,AS134773 CHINANET Guangdong province Guangzhou MAN network
Baden-Wurttemberg,Germany,79***,48.23,7.71,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
Virginia,United States,20***,38.95,-77.39,America/New_York,Sprint,Sprint,
São Paulo,Brazil,01*******,-23.56,-46.64,America/Sao_Paulo,V tal,V tal,AS7738 V tal
Hesse,Germany,60***,50.11,8.68,Europe/Berlin,Amazon Technologies Inc.,AWS EC2 (eu-central-1),"AS16509 Amazon.com, Inc."
Oita,Japan,87******,33.24,131.61,Asia/Tokyo,"Research Organization of Information and Systems, National Institute of Informa",Japan150,"AS2907 Research Organization of Information and Systems, National Institute of Informatics"
,,,,,,,,
New South Wales,Australia,20**,-33.87,151.2,Australia/Sydney,SingTel Optus Pty Ltd,Optus Internet Pty Ltd,AS4804 Microplex PTY LTD
Colorado,United States,80***,40.56,-105.08,America/Denver,USDA,USDA Office of Operations,AS4152 USDA
New Jersey,United States,79**,40.7,-74.58,America/New_York,Avaya Inc.,Avaya Inc,AS18676 Avaya Inc.
South Moravian,Czechia,60****,49.2,16.6,Europe/Prague,MAXPROGRES,Dial Telecom,"AS34315 Quantcom, a.s."
Guangdong,China,,23.38,113.76,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Beni Suweif,Egypt,,28.92,30.99,Africa/Cairo,Etisalat Misr Mobile BB,,AS36992 ETISALAT MISR
Miranda,Venezuela,,10.5,-66.84,America/Caracas,"CANTV Servicios, Venezuela","CANTV Servicios, Venezuela","AS8048 CANTV Servicios, Venezuela"
New York,United States,10***,40.71,-74.01,America/New_York,Verizon Business,IBM Cloud Managed Application Services,AS701 Verizon Business
FCT,Nigeria,,9.06,7.5,Africa/Lagos,Airtel Networks Limited,Airtel Networks Limited,AS36873 Airtel Networks Limited
Jeollanam-do,South Korea,58*,35.03,126.71,Asia/Seoul,Korea Telecom,Jeonnambonbujang,AS4766 Korea Telecom
South Holland,The Netherlands,30**,51.92,4.48,Europe/Amsterdam,Universiteit van Amsterdam,Uvanet1,AS1124 Universiteit van Amsterdam
Kentucky,United States,40***,37.89,-84.57,America/New_York,Windstream Communications LLC,Windstream Communications LLC,AS7029 Windstream Communications LLC
Tokyo,Japan,10******,35.66,139.76,Asia/Tokyo,Softbank BB Corp.,Japan nation-wide Network of SOFTBANK BB Corp.,AS17676 SoftBank Corp.
,,,,,,,,
Zurich,Switzerland,83**,47.45,8.56,Europe/Zurich,Provider:Swisscom IP-Plus,Bundesamt fuer Meteorologie und Klimatologie,AS559 SWITCH
Ohio,United States,44***,41.5,-81.69,America/New_York,Cogent Communications,Cogent communications - IPENG,AS174 Cogent Communications
Henan,China,,34.76,113.65,Asia/Shanghai,China Mobile communications corporation,China Mobile,"AS24445 Henan Mobile Communications Co.,Ltd"
Mississippi,United States,39***,32.3,-90.18,America/Chicago,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Florida,United States,32***,30.1,-81.71,America/New_York,Bank of America,Bank of America,
Ogun State,Nigeria,,6.68,3.24,Africa/Lagos,Living Faith Church WorldWide,Living Faith Church WorldWide,AS328503 Living Faith Church WorldWide
Tokyo,Japan,15******,35.69,139.69,Asia/Tokyo,Amazon Technologies Inc.,AWS EC2 (ap-northeast-1),"AS16509 Amazon.com, Inc."
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Guangdong,China,,23.03,113.14,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
British Columbia,Canada,V0*,50.58,-126.92,America/Vancouver,Shaw Communications Inc.,Shaw Communications Inc.,AS6327 Shaw Communications Inc.
South Kalimantan,Indonesia,,-3.48,115.9,Asia/Makassar,ANNURNETWORK,PT Media Annur Nusantara,
Texas,United States,77***,29.64,-95.64,America/Chicago,Windstream Communications LLC,Windstream Communications LLC,AS7029 Windstream Communications LLC
,,,,,,,,
,,,,,,,,
Texas,United States,77***,29.55,-95.8,America/Chicago,PRAIRIE VIEW A&M UNIVERSITY,Prairie View A&M University,AS46335 PRAIRIE VIEW A&M UNIVERSITY
West Virginia,United States,25***,37.8,-81.2,America/New_York,Suddenlink Communications,Suddenlink Communications,AS19108 Optimum
Chelyabinsk Oblast,Russia,45****,53.41,59.03,Asia/Yekaterinburg,Intersvyaz-2 JSC,,AS8369 Intersvyaz-2 JSC
New York,United States,10***,40.71,-74.01,America/New_York,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Tokyo,Japan,10******,35.66,139.76,Asia/Tokyo,Softbank BB Corp.,Japan nation-wide Network of SOFTBANK BB Corp.,AS17676 SoftBank Corp.
District of Columbia,United States,20***,38.91,-77.05,America/New_York,Cogent Communications,Cogent communications - IPENG,AS174 Cogent Communications
Hesse,Germany,60***,50.11,8.68,Europe/Berlin,Deutsche Post AG,Deutsche Post AG,AS12291 Deutsche Post AG
,,,,,,,,
Hunan,China,,28.2,112.96,Asia/Shanghai,China Unicom Hunan Province Network,,AS4837 CHINA UNICOM China169 Backbone
Pennsylvania,United States,19***,40.01,-75.19,America/New_York,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
Illinois,United States,60***,41.94,-87.65,America/Chicago,Sargent & Lundy Engineers,Sargent & Lundy Engineers,AS26551 Sargent & Lundy Engineers
Tokyo,Japan,14******,35.62,139.7,Asia/Tokyo,ARTERIA Networks Corporation,Vectant,AS2519 ARTERIA Networks Corporation
Istanbul,Turkey,34***,41.08,29.03,Europe/Istanbul,Bankalar Kredi Kartlari Merkezi,,AS33830 Bankalararasi Kart Merkezi AS
Shanxi,China,30***,37.87,112.55,Asia/Shanghai,China Unicom shanxi Province Network,,AS4837 CHINA UNICOM China169 Backbone
Central Singapore,Singapore,48***,1.28,103.85,Asia/Singapore,Amazon Technologies Inc.,AWS EC2 (ap-southeast-1),"AS16509 Amazon.com, Inc."
Virginia,United States,20***,39.04,-77.49,America/New_York,"Amazon.com, Inc.",AWS EC2 (us-east-1),"AS14618 Amazon.com, Inc."
Lagos,Nigeria,,6.43,3.43,Africa/Lagos,MTN NIGERIA Communication limited,MTN Nigeria,AS29465 MTN NIGERIA Communication limited
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Central Jutland,Denmark,89**,56.48,9.97,Europe/Copenhagen,Stofa A/S,Energiranderstele Customer and Internal Addr,AS8273 Norlys Digital A/S
Guangdong,China,,22.56,114.06,Asia/Shanghai,Hangzhou Alibaba Advertising Co,"Aliyun Computing Co., LTD","AS37963 Hangzhou Alibaba Advertising Co.,Ltd."
Fujian,China,36****,26.26,117.64,Asia/Shanghai,China Unicom Fujian Province Network,,AS4837 CHINA UNICOM China169 Backbone
Baden-Wurttemberg,Germany,70***,48.79,9.24,Europe/Berlin,Mercedes-Benz Group AG,Daimler AG,AS31399 Mercedes-Benz Group AG
Texas,United States,75***,32.93,-96.83,America/Chicago,SoftLayer,SoftLayer Technologies Inc,AS36351 SoftLayer Technologies Inc.
Montevideo Department,Uruguay,11***,-34.91,-56.19,America/Montevideo,Administracion Nacional de Telecomunicaciones,Administracion Nacional de Telecomunicaciones,AS6057 Administracion Nacional de Telecomunicaciones
,,,,,,,,
Hesse,Germany,60***,50.11,8.68,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
,,,,,,,,
New York,United States,10***,40.71,-74.01,America/New_York,"CenturyLink Communications, LLC","CenturyLink Communications, LLC","AS22561 CenturyLink Communications, LLC"
Virginia,United States,24***,37.25,-80.43,America/New_York,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS21508 Comcast Cable Communications, LLC"
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Texas,United States,75***,32.95,-96.73,America/Chicago,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Arizona,United States,85***,31.56,-110.35,America/Phoenix,DoD Network Information Center,USAISC,AS721 DoD Network Information Center
Washington,United States,98***,47.62,-122.34,America/Los_Angeles,Amazon.com,"Amazon.com, Inc.",
,,,,,,,,
,,,,,,,,
Eastern Province,Saudi Arabia,,27.02,49.62,Asia/Riyadh,Etihad Etisalat,"Etihad Etisalat, a joint stock company","AS35819 Etihad Etisalat, a joint stock company"
São Paulo,Brazil,01*******,-23.56,-46.64,America/Sao_Paulo,Claro S.A.,Claro S.A,AS4230 CLARO S.A.
Hebei,China,,36.62,114.47,Asia/Shanghai,China Unicom China169 Network,,AS4837 CHINA UNICOM China169 Backbone
North Holland,Netherlands,10**,52.37,4.9,Europe/Amsterdam,Microsoft Corporation,Microsoft Azure Cloud (westeurope),AS8075 Microsoft Corporation
Texas,United States,78***,27.68,-97.37,America/Chicago,"AT&T Services, Inc.",AT&T Corp,"AS7018 AT&T Services, Inc."
Beijing,China,10****,39.9,116.41,Asia/Shanghai,NYIST,,AS4538 China Education and Research Network Center
Illinois,United States,60***,41.73,-87.83,America/Chicago,Verizon Business,Service Provider Corporation,AS6167 Verizon Business
Utrecht,The Netherlands,35**,52.09,5.12,Europe/Amsterdam,MINOW,SURFnet bv,
St.-Petersburg,Russia,19****,59.94,30.31,Europe/Moscow,PJSC Rostelecom,PJSC Rostelecom North-West Region,AS12389 PJSC Rostelecom
Rio Grande do Sul,Brazil,90***,-30.12,-51.27,America/Sao_Paulo,TELEFÔNICA BRASIL S.A,Global Village Telecom,AS18881 TELEFÔNICA BRASIL S.A
Vermont,United States,54**,44.45,-73.18,America/New_York,Comcast Cable Communications,"Comcast IP Services, L.L.C.","AS7015 Comcast Cable Communications, LLC"
Seoul,South Korea,65***,37.51,126.99,Asia/Seoul,Korea Telecom,,AS4766 Korea Telecom
Arizona,United States,,34.05,-111.09,America/Phoenix,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
Haifa,Israel,,32.79,34.99,Asia/Jerusalem,ECI Telecom Ltd,ECI,AS30866 ECI Telecom Ltd
La Rioja,Spain,26***,42.01,-1.96,Europe/Madrid,BARBI,Andres Santiago S.A.,AS3352 TELEFONICA DE ESPANA S.A.U.
Arizona,United States,85***,31.56,-110.35,America/Phoenix,DoD Network Information Center,USAISC,AS721 DoD Network Information Center
İzmir Province,Türkiye,35***,38.46,27.16,Europe/Istanbul,Turkcell Superonline CGN,,AS34984 Superonline Iletisim Hizmetleri A.S.
Tokyo,Japan,15******,35.69,139.69,Asia/Tokyo,"Amazon.com, Inc.",AWS EC2 (ap-northeast-1),"AS16509 Amazon.com, Inc."
,,,,,,,,
Ohio,United States,44***,41.5,-81.69,America/New_York,Cogent Communications,Cogent Communications - IPENG,AS174 Cogent Communications
Free and Hanseatic City of Hamburg,Germany,22***,53.56,9.94,Europe/Berlin,Chaos Computer Club e.V,Chaos Computer Club e.V,
Saskatchewan,Canada,S4*,50.43,-104.53,America/Regina,Saskatchewan Telecommunications,SaskTel Wide Area Network Engineering Center,AS803 Saskatchewan Telecommunications
Connecticut,United States,68**,41.12,-73.44,America/New_York,Static IP Services,590 FORD AM RD INC,AS6128 Cablevision Systems Corp.
,,,,,,,,
Washington,United States,98***,47.62,-122.34,America/Los_Angeles,Amazon.com,"Amazon.com, Inc",
Illinois,United States,60***,41.88,-87.63,America/Chicago,A100 ROW Inc,A100 ROW Inc,
Auvergne-Rhône-Alpes,France,69***,45.75,4.85,Europe/Paris,Orange,,AS3215 Orange S.A.
Guangdong,China,,23.03,113.14,Asia/Shanghai,Chinanet,Chinanet GD,AS4134 CHINANET-BACKBONE
Mazovia,Poland,00****,52.23,21.01,Europe/Warsaw,Polkomtel Sp. z o.o,Polkomtel Sp. z o.o,
England,United Kingdom,W1*,51.51,-0.13,Europe/London,Amazon Technologies Inc.,Amazon Technologies Inc,
Tokyo,Japan,10******,35.69,139.69,Asia/Tokyo,SoftLayer,"SoftLayer Technologies, Inc",AS36351 SoftLayer Technologies Inc.
Jeju-do,South Korea,63***,33.42,126.27,Asia/Seoul,Korea Telecom,,AS4766 Korea Telecom
Auvergne-Rhône-Alpes,France,38***,45.15,5.69,Europe/Paris,Societe Francaise Du Radiotelephone - SFR SA,SFR SA,AS15557 Societe Francaise Du Radiotelephone - SFR SA
,,,,,,,,
Quebec,Canada,H4*,45.5,-73.57,America/Toronto,IBM,IBM,
Belgrade,Serbia,,44.8,20.46,Europe/Belgrade,Akademska mreza Republike Srbije - AMRES,Academic Network of Serbia,AS13092 Akademska mreza Republike Srbije - AMRES
New Jersey,United States,79**,40.7,-74.58,America/New_York,Avaya Inc.,Avaya Inc,AS18676 Avaya Inc.
Maharashtra,India,41****,18.51,73.86,Asia/Kolkata,Microsoft Corporation,Microsoft Azure Cloud (centralindia),AS8075 Microsoft Corporation
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Ohio,United States,43***,40.1,-83.11,America/New_York,"Amazon.com, Inc.",AWS EC2 (us-east-2),"AS16509 Amazon.com, Inc."
Texas,United States,75***,32.94,-96.82,America/Chicago,SoftLayer,"SoftLayer Technologies, Inc",
Wales,United Kingdom,SY**,52.34,-3.97,Europe/London,BT Public Internet Service,,AS2856 British Telecommunications PLC
Kyiv City,Ukraine,,50.51,30.6,Europe/Kiev,Volia ZP,Kyivski Telekomunikatsiyni Merezhi LLC,
Île-de-France,France,75***,48.83,2.41,Europe/Paris,Bouygues Telecom ISP,,AS5410 Bouygues Telecom SA
California,United States,93***,36.07,-119.03,America/Los_Angeles,Charter Communications,Spectrum,AS20115 Charter Communications
Utah,United States,84***,40.23,-111.67,America/Denver,Off Campus Telecommunications,Off Campus Telecommunications,AS29933 Off Campus Telecommunications
,,,,,,,,
Rhode Island,United States,28**,41.6,-71.26,America/New_York,Cox Communications Inc.,Cox Communications Inc,AS22773 Cox Communications Inc.
,,,,,,,,
Taipei,Taiwan,,24.95,121.34,Asia/Taipei,TANET,,AS1659 Taiwan Academic Network (TANet) Information Center
Liaoning,China,,42.22,123.73,Asia/Shanghai,Chinanet,Chinanet LN,AS4134 CHINANET-BACKBONE
California,United States,93***,36.61,-121.92,America/Los_Angeles,California State University,Monterey COE,"AS2152 California State University, Office of the Chancellor"
New Taipei,Taiwan,,24.95,121.59,Asia/Taipei,"Extra-Lan Technologies Co., LTD",cgnet,"AS18429 Extra-Lan Technologies Co., LTD"
California,United States,92***,32.82,-117.18,America/Los_Angeles,"University of California, San Diego",Amateur Radio Digital Communications,"AS7377 University of California, San Diego"
New York,United States,10***,40.71,-74.01,America/New_York,JPMorgan Chase & Co.,JPMorgan Chase & Co.,
District of Columbia,United States,20***,38.91,-77.04,America/New_York,"AT&T Services, Inc.",AT&T Mobility LLC,"AS7018 AT&T Services, Inc."
Baden-Wurttemberg,Germany,69***,49.3,8.7,Europe/Berlin,Deutsche Telekom AG,Deutsche Telekom AG,AS3320 Deutsche Telekom AG
Illinois,United States,60***,41.88,-87.63,America/Chicago,Netflix Streaming Services Inc.,Netflix Streaming Services Inc,AS2906 Netflix Streaming Services Inc.
Jiangsu,China,,31.31,120.59,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Louisiana,United States,71***,32.59,-92.07,America/Chicago,"Level 3 Communications, Inc.","Level 3, LLC","AS3356 Level 3 Parent, LLC"
Alabama,United States,35***,33.89,-87.17,America/Chicago,"TekLinks, Inc.","TekLinks, Inc","AS33606 TekLinks, Inc."
Tokyo,Japan,15******,35.67,139.69,Asia/Tokyo,UCOM Corp.,broadgate,AS17506 ARTERIA Networks Corporation
Beijing,China,,39.9,116.41,Asia/Shanghai,CHINANET,,AS4812 China Telecom (Group)
Beijing,China,10****,39.9,116.41,Asia/Shanghai,HWCSNET,Huawei Public Cloud Service,
Fujian,China,,26.09,119.3,Asia/Shanghai,CHINANET-FJ,Chinanet FJ,
Geneva,Switzerland,12**,46.22,6.11,Europe/Zurich,SITA Switzerland Sarl,SITA Switzerland Sarl,
Ontario,Canada,K1*,45.42,-75.71,America/Toronto,Shared Services Canada,Shared Services Canada,
Shanghai,China,,31.21,121.6,Asia/Shanghai,Oriental Cable Network Co,"Oriental Cable Network Co., Ltd.","AS9812 Oriental Cable Network Co., Ltd."
Minnesota,United States,55***,44.98,-93.27,America/Chicago,McGladrey,"RSM McGladrey, Inc.",AS46552 McGladrey
Ohio,United States,43***,39.97,-82.89,America/New_York,DoD Network Information Center,DoD Network Information Center,AS749 DoD Network Information Center
Capital Region,Iceland,10*,64.11,-21.84,Atlantic/Reykjavik,Nova hf,Nova ehf,AS44735 Nova hf
Lombardy,Italy,20***,45.46,9.19,Europe/Rome,Telecom Italia S.p.A,INTERBUSINESS,AS3269 Telecom Italia S.p.A.
Arizona,United States,85***,31.56,-110.35,America/Phoenix,CONUS-YPG,USAISC,AS749 DoD Network Information Center
Alabama,United States,36***,32.4,-86.24,America/Chicago,DoD Network Information Center,Air Force Systems Networking,AS721 DoD Network Information Center
Tokyo,Japan,15******,35.68,139.68,Asia/Tokyo,Softbank BB Corp.,SOFTBANK Corp,AS17676 SoftBank Corp.
New York,United States,10***,40.76,-73.99,America/New_York,"Natural Wireless, LLC","Natural Wireless, LLC","AS18616 Natural Wireless, LLC"
Nantou,Taiwan,,23.91,120.66,Asia/Taipei,"Chunghwa Telecom Co., Ltd.",Chunghwa Telecom Co. Ltd.,AS3462 Data Communication Business Group
Florida,United States,33***,28.07,-81.81,America/New_York,Charter Communications,Spectrum,"AS33363 Charter Communications, Inc"
Jiangsu,China,,32.06,118.77,Asia/Shanghai,China Mobile communications corporation,China Mobile,AS56046 China Mobile communications corporation
Provence-Alpes-Côte d'Azur,France,13***,43.3,5.37,Europe/Paris,Microsoft Corporation,Microsoft Azure Cloud (francesouth),AS8075 Microsoft Corporation
Jiangsu,China,21****,32.06,118.76,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
,,,,,,,,
Michigan,United States,48***,42.32,-83.18,America/Detroit,Ford Motor Company,Ford Motor Company,
England,United Kingdom,EC**,51.51,-0.12,Europe/London,"Level 3 Communications, Inc.",CGHB,
Nebraska,United States,68***,41.26,-95.94,America/Chicago,Union Pacific Railroad Company,Union Pacific Railroad Company,AS10405 Union Pacific Railroad Company
Bremen,Germany,27***,53.53,8.58,Europe/Berlin,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,Potsblitz,AS680 Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.
,,,,,,,,
,,,,,,,,
Guangdong,China,,22.53,113.93,Asia/Shanghai,SHENZHEN-M-BJTYWLXT-COM-LTD,Shenzhen Beijingtongyiwangluoxitong Computer CO.,AS4816 China Telecom (Group)
Arizona,United States,85***,31.56,-110.35,America/Phoenix,CONUS-YPG,USAISC,AS749 DoD Network Information Center
Alberta,Canada,T5*,53.56,-113.48,America/Edmonton,TELUS Communications Inc,TELUS-DSL-EDTNABXM,AS852 TELUS Communications Inc.
Jiangsu,China,,32.06,118.76,Asia/Shanghai,Chinanet,Chinanet JS,AS4134 CHINANET-BACKBONE
Guangdong,China,,22.54,114.06,Asia/Shanghai,China Mobile communications corporation,China Mobile Communications Corporation,"AS9808 China Mobile Communications Group Co., Ltd."
