index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
9458,"[40, 80[",*,married,*,no,yes,yes,telephone,Q2,Late-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9459,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Late-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9460,"[40, 80[",*,married,*,unknown,yes,no,telephone,Q2,Late-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9461,"[0, 40[",*,single,*,no,yes,no,telephone,Q2,Late-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9462,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Late-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9463,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Late-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9464,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Late-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9465,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Late-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9466,"[0, 40[",*,divorced,*,no,no,yes,telephone,Q2,Late-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9467,"[40, 80[",*,single,*,no,yes,no,telephone,Q2,Late-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9468,"[40, 80[",*,married,*,unknown,no,no,telephone,Q2,Late-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9469,"[40, 80[",*,single,*,no,yes,no,telephone,Q2,Late-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9470,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Late-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9471,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Late-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9472,"[0, 40[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9473,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9474,"[0, 40[",*,single,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9475,"[0, 40[",*,single,*,no,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9476,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9477,"[0, 40[",*,single,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9478,"[0, 40[",*,single,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9479,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9480,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9481,"[40, 80[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9482,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9483,"[0, 40[",*,married,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9484,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9485,"[0, 40[",*,single,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9486,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9488,"[40, 80[",*,married,*,unknown,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9489,"[40, 80[",*,single,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9490,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9491,"[0, 40[",*,divorced,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9492,"[0, 40[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9493,"[0, 40[",*,single,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9494,"[0, 40[",*,single,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9495,"[40, 80[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9496,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9497,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9498,"[40, 80[",*,single,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9499,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9500,"[40, 80[",*,divorced,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9501,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9502,"[0, 40[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9503,"[0, 40[",*,single,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9504,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9505,"[40, 80[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9506,"[40, 80[",*,married,*,no,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9507,"[40, 80[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9508,"[0, 40[",*,single,*,no,unknown,unknown,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9509,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9510,"[0, 40[",*,married,*,no,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9511,"[40, 80[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9512,"[40, 80[",*,married,*,unknown,unknown,unknown,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9513,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9514,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9515,"[0, 40[",*,divorced,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9516,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9517,"[0, 40[",*,single,*,no,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9518,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9519,"[0, 40[",*,single,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9520,"[40, 80[",*,divorced,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9521,"[0, 40[",*,divorced,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9522,"[40, 80[",*,married,*,no,unknown,unknown,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9523,"[40, 80[",*,married,*,unknown,unknown,unknown,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9524,"[0, 40[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,yes
9525,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9526,"[0, 40[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9527,"[40, 80[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9528,"[40, 80[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9529,"[0, 40[",*,married,*,no,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9530,"[40, 80[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9531,"[40, 80[",*,married,*,unknown,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9532,"[0, 40[",*,single,*,unknown,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9533,"[40, 80[",*,married,*,unknown,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9534,"[0, 40[",*,married,*,no,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9535,"[40, 80[",*,single,*,unknown,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9536,"[0, 40[",*,single,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9537,"[40, 80[",*,divorced,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9538,"[0, 40[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9539,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9540,"[0, 40[",*,married,*,unknown,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9541,"[0, 40[",*,single,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9542,"[40, 80[",*,married,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9543,"[0, 40[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9544,"[0, 40[",*,married,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9545,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9546,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9547,"[0, 40[",*,single,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,yes
9548,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9549,"[0, 40[",*,divorced,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9550,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9551,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9552,"[40, 80[",*,divorced,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9553,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9554,"[0, 40[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9555,"[0, 40[",*,divorced,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9556,"[40, 80[",*,married,*,no,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9557,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9558,"[0, 40[",*,married,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9559,"[0, 40[",*,married,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9560,"[0, 40[",*,divorced,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9561,"[0, 40[",*,married,*,unknown,no,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9562,"[40, 80[",*,single,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9563,"[40, 80[",*,divorced,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9564,"[40, 80[",*,single,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9565,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9566,"[0, 40[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9567,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9568,"[40, 80[",*,divorced,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9569,"[40, 80[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9570,"[0, 40[",*,single,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9571,"[40, 80[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9572,"[0, 40[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,yes
9573,"[40, 80[",*,divorced,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9574,"[0, 40[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9575,"[0, 40[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9576,"[40, 80[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9577,"[40, 80[",*,divorced,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9578,"[40, 80[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9579,"[40, 80[",*,single,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9580,"[0, 40[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9581,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9582,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9583,"[40, 80[",*,married,*,unknown,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9584,"[40, 80[",*,divorced,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9585,"[0, 40[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,yes
9586,"[0, 40[",*,married,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9587,"[0, 40[",*,divorced,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9588,"[40, 80[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9589,"[0, 40[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9590,"[40, 80[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9591,"[40, 80[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9592,"[40, 80[",*,divorced,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9593,"[40, 80[",*,single,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9594,"[0, 40[",*,married,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9595,"[0, 40[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9596,"[0, 40[",*,single,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9597,"[0, 40[",*,married,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9598,"[0, 40[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9599,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9600,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9601,"[40, 80[",*,single,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9602,"[40, 80[",*,single,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9603,"[0, 40[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9604,"[40, 80[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9605,"[0, 40[",*,single,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9606,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9607,"[40, 80[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9608,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9609,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9610,"[40, 80[",*,single,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9611,"[40, 80[",*,single,*,unknown,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9612,"[40, 80[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9613,"[0, 40[",*,single,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9614,"[40, 80[",*,married,*,unknown,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9615,"[0, 40[",*,married,*,no,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9616,"[0, 40[",*,married,*,unknown,no,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9617,"[40, 80[",*,divorced,*,no,yes,yes,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
9618,"[0, 40[",*,married,*,no,yes,no,telephone,Q2,Early-Week,*,>200,0,nonexistent,Positive (>0),>94,Low (-45 to -35),High (>3),>5200,no
