Device_ID,Device_Type,LAI,RAI,Network_Type
D3432,IoT Device,240-67-6540,240-67-6540-36,4G
D3433,Tablet,240-19-2968,240-19-2968-26,3G
D3434,Smartphone,240-82-5198,240-82-5198-73,4G
D3435,IoT Device,240-21-1703,240-21-1703-86,3G
D3436,IoT Device,240-78-6804,240-78-6804-57,4G
D3437,Smartphone,240-81-8602,240-81-8602-19,5G
D3438,IoT Device,240-36-2168,240-36-2168-27,3G
D3439,Smartphone,240-12-1795,240-12-1795-87,3G
D3440,IoT Device,240-15-5955,240-15-5955-35,4G
D3441,Tablet,240-78-4568,240-78-4568-86,4G
D3442,Tablet,240-49-5918,240-49-5918-98,4G
D3443,Tablet,240-53-1781,240-53-1781-25,3G
D3444,Smartphone,240-20-4506,240-20-4506-41,4G
D3445,IoT Device,240-34-3870,240-34-3870-37,4G
D3446,Tablet,240-18-7075,240-18-7075-12,5G
D3447,Tablet,240-79-7754,240-79-7754-38,5G
D3448,Smartphone,240-24-5991,240-24-5991-27,4G
D3449,Smartphone,240-67-5594,240-67-5594-96,4G
D3450,IoT Device,240-58-7273,240-58-7273-59,5G
D3451,Smartphone,240-34-4297,240-34-4297-84,4G
D3452,Smartphone,240-60-5182,240-60-5182-32,4G
D3453,Tablet,240-33-1063,240-33-1063-61,3G
D3454,IoT Device,240-62-7511,240-62-7511-48,5G
D3455,Tablet,240-27-1019,240-27-1019-10,3G
D3456,IoT Device,240-45-7060,240-45-7060-20,5G
D3457,Smartphone,240-89-4336,240-89-4336-28,4G
D3458,Tablet,240-14-1129,240-14-1129-76,3G
D3459,IoT Device,240-59-2828,240-59-2828-56,3G
D3460,Tablet,240-53-5501,240-53-5501-86,4G
D3461,Tablet,240-98-2316,240-98-2316-96,3G
D3462,Tablet,240-42-4610,240-42-4610-78,4G
D3463,Smartphone,240-22-8672,240-22-8672-37,5G
D3464,Tablet,240-09-3237,240-09-3237-71,3G
D3465,Smartphone,240-61-8079,240-61-8079-97,5G
D3466,Tablet,240-63-5664,240-63-5664-47,4G
D3467,Smartphone,240-74-7407,240-74-7407-90,5G
D3468,IoT Device,240-18-9426,240-18-9426-85,5G
D3469,IoT Device,240-94-5597,240-94-5597-96,4G
D3470,Tablet,240-28-4822,240-28-4822-16,4G
D3471,Tablet,240-07-6583,240-07-6583-42,4G
D3472,Tablet,240-94-5447,240-94-5447-39,4G
D3473,Tablet,240-35-9661,240-35-9661-82,5G
D3474,Tablet,240-16-4536,240-16-4536-73,4G
D3475,Tablet,240-99-2256,240-99-2256-12,3G
D3476,IoT Device,240-01-8584,240-01-8584-79,5G
D3477,IoT Device,240-70-9537,240-70-9537-36,5G
D3478,Tablet,240-21-3840,240-21-3840-33,4G
D3479,Tablet,240-48-4419,240-48-4419-69,4G
D3480,Tablet,240-33-6261,240-33-6261-38,4G
D3481,Smartphone,240-76-5288,240-76-5288-81,4G
D3482,Smartphone,240-53-4550,240-53-4550-55,4G
D3483,Tablet,240-61-7914,240-61-7914-75,5G
D3484,IoT Device,240-27-1308,240-27-1308-78,3G
D3485,Tablet,240-40-4372,240-40-4372-59,4G
D3486,Tablet,240-64-1974,240-64-1974-47,3G
D3487,Tablet,240-73-3028,240-73-3028-28,3G
D3488,IoT Device,240-57-3890,240-57-3890-87,4G
D3489,Smartphone,240-71-9366,240-71-9366-29,5G
D3490,Tablet,240-69-5089,240-69-5089-99,4G
D3491,Tablet,240-20-4531,240-20-4531-62,4G
D3492,Smartphone,240-95-8926,240-95-8926-46,5G
D3493,Smartphone,240-44-2160,240-44-2160-59,3G
D3494,Smartphone,240-20-8320,240-20-8320-83,5G
D3495,Smartphone,240-66-8664,240-66-8664-30,5G
D3496,Smartphone,240-79-1133,240-79-1133-46,3G
D3497,IoT Device,240-09-1052,240-09-1052-46,3G
D3498,IoT Device,240-22-6198,240-22-6198-57,4G
D3499,IoT Device,240-42-7904,240-42-7904-97,5G
D3500,Tablet,240-31-8972,240-31-8972-46,5G
D3501,Smartphone,240-01-8745,240-01-8745-96,5G
D3502,Tablet,240-08-8806,240-08-8806-39,5G
D3503,IoT Device,240-75-4914,240-75-4914-68,4G
D3504,Smartphone,240-06-4774,240-06-4774-82,4G
D3505,Tablet,240-22-1279,240-22-1279-92,3G
D3506,IoT Device,240-07-4302,240-07-4302-80,4G
D3507,IoT Device,240-92-5276,240-92-5276-46,4G
D3508,Tablet,240-84-6598,240-84-6598-46,4G
D3509,Smartphone,240-21-2940,240-21-2940-57,3G
D3510,Tablet,240-89-3893,240-89-3893-65,4G
D3511,Smartphone,240-98-8216,240-98-8216-58,5G
D3512,Tablet,240-07-9158,240-07-9158-39,5G
D3513,Smartphone,240-05-3625,240-05-3625-94,4G
D3514,Tablet,240-07-2064,240-07-2064-47,3G
D3515,Smartphone,240-94-7334,240-94-7334-17,5G
D3516,Smartphone,240-99-9325,240-99-9325-70,5G
D3517,Smartphone,240-95-7679,240-95-7679-72,5G
D3518,Tablet,240-93-7456,240-93-7456-66,5G
D3519,Smartphone,240-94-5163,240-94-5163-85,4G
D3520,Tablet,240-44-3551,240-44-3551-32,4G
D3521,IoT Device,240-86-2245,240-86-2245-34,3G
D3522,Smartphone,240-29-2458,240-29-2458-96,3G
D3523,Smartphone,240-40-2343,240-40-2343-61,3G
D3524,Tablet,240-18-7893,240-18-7893-55,5G
D3525,IoT Device,240-78-3262,240-78-3262-98,3G
D3526,IoT Device,240-40-6226,240-40-6226-89,4G
D3527,IoT Device,240-81-5765,240-81-5765-48,4G
D3528,Tablet,240-52-7599,240-52-7599-28,5G
D3529,IoT Device,240-08-6001,240-08-6001-53,4G
D3530,IoT Device,240-85-4007,240-85-4007-60,4G
D3531,Smartphone,240-96-2606,240-96-2606-83,3G
D3532,IoT Device,240-10-1920,240-10-1920-55,3G
D3533,Smartphone,240-22-7122,240-22-7122-58,5G
D3534,Tablet,240-44-6173,240-44-6173-15,4G
D3535,Smartphone,240-71-1785,240-71-1785-28,3G
D3536,IoT Device,240-90-6887,240-90-6887-48,4G
D3537,IoT Device,240-90-9026,240-90-9026-85,5G
D3538,Tablet,240-81-4359,240-81-4359-16,4G
D3539,Tablet,240-79-3856,240-79-3856-60,4G
D3540,Tablet,240-57-3634,240-57-3634-97,4G
D3541,IoT Device,240-80-1137,240-80-1137-10,3G
D3542,Tablet,240-35-6807,240-35-6807-34,4G
D3543,IoT Device,240-95-7658,240-95-7658-32,5G
D3544,Tablet,240-59-2121,240-59-2121-86,3G
D3545,IoT Device,240-80-2370,240-80-2370-57,3G
D3546,IoT Device,240-80-1523,240-80-1523-15,3G
D3547,Tablet,240-38-6715,240-38-6715-19,4G
D3548,IoT Device,240-90-1728,240-90-1728-29,3G
D3549,Tablet,240-36-5214,240-36-5214-71,4G
D3550,IoT Device,240-90-4560,240-90-4560-66,4G
D3551,IoT Device,240-17-7310,240-17-7310-61,5G
D3552,Tablet,240-48-8064,240-48-8064-19,5G
D3553,Smartphone,240-27-4363,240-27-4363-47,4G
D3554,IoT Device,240-71-4485,240-71-4485-23,4G
D3555,IoT Device,240-77-8214,240-77-8214-94,5G
D3556,IoT Device,240-04-3357,240-04-3357-93,3G
D3557,IoT Device,240-22-7481,240-22-7481-27,5G
D3558,Tablet,240-20-7129,240-20-7129-69,5G
D3559,Smartphone,240-68-8661,240-68-8661-62,5G
D3560,Tablet,240-74-6952,240-74-6952-65,4G
D3561,Tablet,240-92-6452,240-92-6452-52,4G
D3562,Smartphone,240-54-5120,240-54-5120-98,4G
D3563,IoT Device,240-13-8057,240-13-8057-35,5G
D3564,Tablet,240-38-3894,240-38-3894-40,4G
D3565,IoT Device,240-52-4637,240-52-4637-87,4G
D3566,Tablet,240-67-4735,240-67-4735-76,4G
D3567,Tablet,240-03-3942,240-03-3942-73,4G
D3568,Tablet,240-58-5963,240-58-5963-33,4G
D3569,IoT Device,240-26-4659,240-26-4659-63,4G
D3570,IoT Device,240-27-9161,240-27-9161-53,5G
D3571,Smartphone,240-98-6671,240-98-6671-11,4G
D3572,Tablet,240-16-7994,240-16-7994-56,5G
D3573,Tablet,240-82-2762,240-82-2762-90,3G
D3574,Tablet,240-94-1798,240-94-1798-31,3G
D3575,IoT Device,240-50-7503,240-50-7503-40,5G
D3576,IoT Device,240-94-7312,240-94-7312-81,5G
D3577,IoT Device,240-69-2272,240-69-2272-28,3G
D3578,Smartphone,240-19-5779,240-19-5779-99,4G
D3579,Tablet,240-65-1750,240-65-1750-42,3G
D3580,IoT Device,240-09-4656,240-09-4656-68,4G
D3581,Tablet,240-92-6954,240-92-6954-18,4G
D3582,Tablet,240-10-3858,240-10-3858-11,4G
D3583,IoT Device,240-38-7352,240-38-7352-58,5G
D3584,Tablet,240-49-8326,240-49-8326-80,5G
D3585,Smartphone,240-10-2231,240-10-2231-57,3G
D3586,Tablet,240-53-1546,240-53-1546-77,3G
D3587,Tablet,240-61-3571,240-61-3571-24,4G
D3588,Tablet,240-71-5805,240-71-5805-64,4G
D3589,Smartphone,240-76-2174,240-76-2174-52,3G
D3590,Tablet,240-18-7951,240-18-7951-74,5G
D3591,Tablet,240-04-1569,240-04-1569-25,3G
D3592,Smartphone,240-11-6039,240-11-6039-64,4G
D3593,IoT Device,240-23-1663,240-23-1663-71,3G
D3594,Tablet,240-78-3272,240-78-3272-12,3G
D3595,Smartphone,240-49-3787,240-49-3787-56,4G
D3596,IoT Device,240-85-4749,240-85-4749-35,4G
D3597,IoT Device,240-20-6793,240-20-6793-92,4G
D3598,Tablet,240-85-4636,240-85-4636-64,4G
D3599,Tablet,240-33-1644,240-33-1644-96,3G
D3600,Smartphone,240-24-5462,240-24-5462-89,4G
D3601,Smartphone,240-63-8005,240-63-8005-39,5G
D3602,IoT Device,240-62-3840,240-62-3840-61,4G
D3603,Smartphone,240-70-7275,240-70-7275-17,5G
D3604,IoT Device,240-58-3881,240-58-3881-15,4G
D3605,IoT Device,240-74-9794,240-74-9794-90,5G
D3606,Tablet,240-54-8807,240-54-8807-60,5G
D3607,IoT Device,240-09-5396,240-09-5396-15,4G
D3608,Smartphone,240-19-8830,240-19-8830-94,5G
D3609,Tablet,240-02-2355,240-02-2355-63,3G
D3610,Tablet,240-15-7300,240-15-7300-97,5G
D3611,Tablet,240-89-9679,240-89-9679-66,5G
D3612,Tablet,240-99-7418,240-99-7418-96,5G
D3613,IoT Device,240-87-5070,240-87-5070-17,4G
D3614,IoT Device,240-79-7321,240-79-7321-87,5G
D3615,IoT Device,240-93-2698,240-93-2698-92,3G
D3616,Tablet,240-17-4658,240-17-4658-62,4G
D3617,Tablet,240-18-2605,240-18-2605-61,3G
D3618,Tablet,240-53-3235,240-53-3235-96,3G
D3619,IoT Device,240-76-9538,240-76-9538-26,5G
D3620,IoT Device,240-68-9943,240-68-9943-29,5G
D3621,Tablet,240-27-7266,240-27-7266-92,5G
D3622,IoT Device,240-46-7558,240-46-7558-32,5G
D3623,Smartphone,240-83-5965,240-83-5965-40,4G
D3624,Tablet,240-13-1686,240-13-1686-73,3G
D3625,Tablet,240-79-7707,240-79-7707-37,5G
D3626,IoT Device,240-33-5896,240-33-5896-85,4G
D3627,Tablet,240-43-5215,240-43-5215-51,4G
D3628,IoT Device,240-23-5628,240-23-5628-23,4G
D3629,Smartphone,240-56-6852,240-56-6852-70,4G
D3630,Smartphone,240-77-8163,240-77-8163-87,5G
D3631,IoT Device,240-73-5890,240-73-5890-59,4G
D3632,Tablet,240-62-4664,240-62-4664-19,4G
D3633,Smartphone,240-83-5716,240-83-5716-42,4G
D3634,Smartphone,240-18-5777,240-18-5777-75,4G
D3635,IoT Device,240-84-1895,240-84-1895-44,3G
D3636,Smartphone,240-13-5512,240-13-5512-10,4G
D3637,Tablet,240-11-5344,240-11-5344-84,4G
D3638,Tablet,240-35-2812,240-35-2812-64,3G
D3639,Smartphone,240-02-7983,240-02-7983-66,5G
D3640,Tablet,240-28-8638,240-28-8638-81,5G
D3641,Tablet,240-46-5022,240-46-5022-87,4G
D3642,Tablet,240-51-4537,240-51-4537-62,4G
D3643,Tablet,240-25-2916,240-25-2916-87,3G
D3644,IoT Device,240-19-6576,240-19-6576-78,4G
D3645,IoT Device,240-66-8482,240-66-8482-70,5G
D3646,IoT Device,240-59-6548,240-59-6548-61,4G
D3647,IoT Device,240-80-5587,240-80-5587-53,4G
D3648,Smartphone,240-88-6590,240-88-6590-32,4G
D3649,Tablet,240-98-7777,240-98-7777-81,5G
D3650,IoT Device,240-76-5766,240-76-5766-76,4G
D3651,Tablet,240-79-1601,240-79-1601-69,3G
D3652,Tablet,240-35-6937,240-35-6937-84,4G
D3653,Tablet,240-13-9992,240-13-9992-45,5G
D3654,Smartphone,240-22-7460,240-22-7460-34,5G
D3655,Tablet,240-98-6091,240-98-6091-80,4G
D3656,Smartphone,240-80-2652,240-80-2652-64,3G
D3657,IoT Device,240-67-5971,240-67-5971-38,4G
D3658,Smartphone,240-97-1553,240-97-1553-68,3G
D3659,IoT Device,240-60-3925,240-60-3925-28,4G
D3660,Tablet,240-61-3347,240-61-3347-67,3G
D3661,Smartphone,240-88-3849,240-88-3849-48,4G
D3662,Tablet,240-56-7306,240-56-7306-71,5G
D3663,IoT Device,240-94-1564,240-94-1564-61,3G
D3664,Tablet,240-26-9242,240-26-9242-12,5G
D3665,Tablet,240-15-3151,240-15-3151-87,3G
D3666,Smartphone,240-51-2992,240-51-2992-26,3G
D3667,IoT Device,240-87-6379,240-87-6379-62,4G
D3668,Smartphone,240-16-7280,240-16-7280-24,5G
D3669,Tablet,240-09-6869,240-09-6869-21,4G
D3670,Smartphone,240-45-5584,240-45-5584-12,4G
D3671,Tablet,240-53-2349,240-53-2349-65,3G
D3672,IoT Device,240-59-4210,240-59-4210-85,4G
D3673,Smartphone,240-53-6375,240-53-6375-61,4G
D3674,Smartphone,240-28-8308,240-28-8308-49,5G
D3675,IoT Device,240-67-1683,240-67-1683-51,3G
D3676,IoT Device,240-73-2629,240-73-2629-31,3G
D3677,Tablet,240-15-7013,240-15-7013-36,5G
D3678,Smartphone,240-76-7029,240-76-7029-11,5G
D3679,Tablet,240-48-4739,240-48-4739-80,4G
D3680,IoT Device,240-94-1379,240-94-1379-88,3G
D3681,Tablet,240-03-9105,240-03-9105-56,5G
D3682,Smartphone,240-27-9575,240-27-9575-74,5G
D3683,Tablet,240-07-4279,240-07-4279-93,4G
D3684,Tablet,240-96-2794,240-96-2794-76,3G
D3685,IoT Device,240-47-9903,240-47-9903-49,5G
D3686,Tablet,240-61-8482,240-61-8482-71,5G
D3687,Tablet,240-25-4934,240-25-4934-84,4G
D3688,Tablet,240-65-8293,240-65-8293-27,5G
D3689,Smartphone,240-03-9007,240-03-9007-72,5G
D3690,Tablet,240-72-8252,240-72-8252-72,5G
D3691,Tablet,240-42-3555,240-42-3555-81,4G
D3692,Tablet,240-50-7599,240-50-7599-66,5G
D3693,Tablet,240-56-2963,240-56-2963-55,3G
D3694,Smartphone,240-01-3930,240-01-3930-85,4G
D3695,IoT Device,240-76-3987,240-76-3987-78,4G
D3696,Smartphone,240-73-5254,240-73-5254-55,4G
D3697,Smartphone,240-38-6164,240-38-6164-36,4G
D3698,Tablet,240-44-9588,240-44-9588-82,5G
D3699,Tablet,240-22-7587,240-22-7587-48,5G
D3700,Tablet,240-84-5456,240-84-5456-66,4G
D3701,IoT Device,240-88-2893,240-88-2893-28,3G
D3702,Tablet,240-91-4337,240-91-4337-95,4G
D3703,IoT Device,240-34-9035,240-34-9035-14,5G
D3704,Tablet,240-15-8503,240-15-8503-73,5G
D3705,Smartphone,240-09-7900,240-09-7900-66,5G
D3706,Smartphone,240-61-4732,240-61-4732-52,4G
D3707,Smartphone,240-12-5255,240-12-5255-37,4G
D3708,Smartphone,240-93-3961,240-93-3961-93,4G
D3709,IoT Device,240-80-9803,240-80-9803-31,5G
D3710,Smartphone,240-88-5367,240-88-5367-65,4G
D3711,Smartphone,240-33-8917,240-33-8917-27,5G
D3712,IoT Device,240-28-6733,240-28-6733-61,4G
D3713,IoT Device,240-62-2291,240-62-2291-55,3G
D3714,IoT Device,240-24-7877,240-24-7877-76,5G
D3715,Smartphone,240-10-8989,240-10-8989-41,5G
D3716,Tablet,240-17-5574,240-17-5574-89,4G
D3717,IoT Device,240-40-8180,240-40-8180-88,5G
D3718,Smartphone,240-83-7781,240-83-7781-19,5G
D3719,IoT Device,240-64-3516,240-64-3516-17,4G
D3720,IoT Device,240-59-4502,240-59-4502-77,4G
D3721,IoT Device,240-94-4135,240-94-4135-81,4G
D3722,Smartphone,240-35-7873,240-35-7873-13,5G
D3723,Smartphone,240-08-1880,240-08-1880-19,3G
D3724,Smartphone,240-32-9660,240-32-9660-43,5G
D3725,Smartphone,240-53-1573,240-53-1573-49,3G
D3726,Tablet,240-50-6746,240-50-6746-22,4G
D3727,IoT Device,240-19-3839,240-19-3839-92,4G
D3728,Tablet,240-37-9656,240-37-9656-71,5G
D3729,Tablet,240-36-6158,240-36-6158-44,4G
D3730,Smartphone,240-78-5302,240-78-5302-49,4G
D3731,Smartphone,240-55-6885,240-55-6885-34,4G
D3732,IoT Device,240-75-4193,240-75-4193-87,4G
D3733,Smartphone,240-33-4969,240-33-4969-93,4G
D3734,IoT Device,240-47-8815,240-47-8815-58,5G
D3735,Tablet,240-84-3930,240-84-3930-13,4G
D3736,IoT Device,240-43-5345,240-43-5345-74,4G
D3737,IoT Device,240-60-6261,240-60-6261-30,4G
D3738,Tablet,240-24-1641,240-24-1641-44,3G
D3739,Smartphone,240-03-7792,240-03-7792-50,5G
D3740,Tablet,240-51-2066,240-51-2066-19,3G
D3741,IoT Device,240-85-9620,240-85-9620-11,5G
D3742,IoT Device,240-21-1836,240-21-1836-47,3G
D3743,Tablet,240-82-6853,240-82-6853-21,4G
D3744,Tablet,240-08-2961,240-08-2961-68,3G
D3745,Tablet,240-20-6011,240-20-6011-39,4G
D3746,IoT Device,240-13-6076,240-13-6076-20,4G
D3747,Tablet,240-34-2683,240-34-2683-46,3G
D3748,IoT Device,240-70-8429,240-70-8429-26,5G
D3749,IoT Device,240-40-8745,240-40-8745-37,5G
D3750,Smartphone,240-51-9758,240-51-9758-30,5G
D3751,IoT Device,240-18-3663,240-18-3663-16,4G
D3752,Tablet,240-20-7816,240-20-7816-54,5G
D3753,IoT Device,240-60-1830,240-60-1830-30,3G
D3754,Tablet,240-75-3085,240-75-3085-78,3G
D3755,Smartphone,240-60-5532,240-60-5532-34,4G
D3756,IoT Device,240-25-7538,240-25-7538-95,5G
D3757,IoT Device,240-67-9191,240-67-9191-69,5G
D3758,Smartphone,240-52-9646,240-52-9646-42,5G
D3759,IoT Device,240-55-8036,240-55-8036-35,5G
D3760,Smartphone,240-93-2936,240-93-2936-39,3G
D3761,IoT Device,240-25-1007,240-25-1007-94,3G
D3762,IoT Device,240-01-5269,240-01-5269-28,4G
D3763,Tablet,240-14-1795,240-14-1795-52,3G
D3764,Smartphone,240-63-8803,240-63-8803-86,5G
D3765,IoT Device,240-16-1996,240-16-1996-58,3G
D3766,Tablet,240-84-9277,240-84-9277-32,5G
D3767,Tablet,240-03-6528,240-03-6528-43,4G
D3768,Tablet,240-07-3164,240-07-3164-22,3G
D3769,Tablet,240-40-5321,240-40-5321-32,4G
D3770,IoT Device,240-60-4290,240-60-4290-28,4G
D3771,Tablet,240-93-2529,240-93-2529-42,3G
D3772,IoT Device,240-15-8745,240-15-8745-75,5G
D3773,Smartphone,240-88-2021,240-88-2021-33,3G
D3774,IoT Device,240-75-1384,240-75-1384-20,3G
D3775,Smartphone,240-25-1824,240-25-1824-86,3G
D3776,IoT Device,240-06-5391,240-06-5391-75,4G
D3777,IoT Device,240-59-8497,240-59-8497-66,5G
D3778,Smartphone,240-58-2374,240-58-2374-70,3G
D3779,Tablet,240-63-1114,240-63-1114-92,3G
D3780,Smartphone,240-71-5007,240-71-5007-53,4G
D3781,Tablet,240-65-4029,240-65-4029-34,4G
D3782,Smartphone,240-69-1420,240-69-1420-19,3G
D3783,Smartphone,240-28-1141,240-28-1141-71,3G
D3784,IoT Device,240-82-7759,240-82-7759-36,5G
D3785,Tablet,240-57-5923,240-57-5923-55,4G
D3786,IoT Device,240-27-8032,240-27-8032-43,5G
D3787,IoT Device,240-52-7998,240-52-7998-76,5G
D3788,IoT Device,240-64-8504,240-64-8504-96,5G
D3789,Smartphone,240-11-1339,240-11-1339-13,3G
D3790,Smartphone,240-70-3581,240-70-3581-86,4G
D3791,IoT Device,240-54-3285,240-54-3285-73,3G
D3792,IoT Device,240-10-6042,240-10-6042-14,4G
D3793,Tablet,240-50-7092,240-50-7092-77,5G
D3794,Tablet,240-43-1554,240-43-1554-93,3G
D3795,IoT Device,240-42-7357,240-42-7357-29,5G
D3796,Tablet,240-74-1320,240-74-1320-68,3G
D3797,IoT Device,240-84-2704,240-84-2704-97,3G
D3798,Tablet,240-02-1736,240-02-1736-67,3G
D3799,IoT Device,240-81-7760,240-81-7760-91,5G
D3800,Smartphone,240-33-1867,240-33-1867-59,3G
D3801,IoT Device,240-51-2042,240-51-2042-80,3G
D3802,IoT Device,240-69-9064,240-69-9064-35,5G
D3803,Smartphone,240-73-3614,240-73-3614-24,4G
D3804,Smartphone,240-03-1975,240-03-1975-45,3G
D3805,Tablet,240-83-5885,240-83-5885-23,4G
D3806,Tablet,240-19-6751,240-19-6751-17,4G
D3807,IoT Device,240-29-6645,240-29-6645-40,4G
D3808,IoT Device,240-01-4078,240-01-4078-35,4G
D3809,Tablet,240-45-9127,240-45-9127-65,5G
D3810,IoT Device,240-06-4701,240-06-4701-18,4G
D3811,IoT Device,240-29-6296,240-29-6296-87,4G
D3812,Tablet,240-72-8700,240-72-8700-45,5G
D3813,Smartphone,240-41-7639,240-41-7639-14,5G
D3814,Tablet,240-17-8825,240-17-8825-90,5G
D3815,IoT Device,240-37-6702,240-37-6702-37,4G
D3816,IoT Device,240-44-1990,240-44-1990-91,3G
D3817,Tablet,240-02-8057,240-02-8057-80,5G
D3818,IoT Device,240-39-3896,240-39-3896-30,4G
D3819,IoT Device,240-26-6310,240-26-6310-32,4G
D3820,IoT Device,240-32-7755,240-32-7755-81,5G
D3821,IoT Device,240-01-8064,240-01-8064-23,5G
D3822,Smartphone,240-49-4773,240-49-4773-92,4G
D3823,Tablet,240-13-3558,240-13-3558-83,4G
D3824,IoT Device,240-22-4101,240-22-4101-90,4G
D3825,Tablet,240-67-4922,240-67-4922-21,4G
D3826,Tablet,240-85-3168,240-85-3168-54,3G
D3827,Smartphone,240-59-6213,240-59-6213-29,4G
D3828,Tablet,240-37-9517,240-37-9517-26,5G
D3829,Smartphone,240-44-6258,240-44-6258-93,4G
D3830,Smartphone,240-78-9152,240-78-9152-16,5G
D3831,Smartphone,240-63-3586,240-63-3586-76,4G
D3832,Tablet,240-98-8828,240-98-8828-38,5G
D3833,IoT Device,240-46-8655,240-46-8655-28,5G
D3834,Tablet,240-27-1340,240-27-1340-76,3G
D3835,IoT Device,240-97-8216,240-97-8216-79,5G
D3836,Tablet,240-09-2264,240-09-2264-63,3G
D3837,Smartphone,240-05-3160,240-05-3160-30,3G
D3838,Tablet,240-15-7628,240-15-7628-65,5G
D3839,IoT Device,240-13-7242,240-13-7242-32,5G
D3840,IoT Device,240-44-3110,240-44-3110-27,3G
D3841,IoT Device,240-16-6900,240-16-6900-18,4G
D3842,Smartphone,240-68-5252,240-68-5252-40,4G
D3843,Tablet,240-13-5665,240-13-5665-58,4G
D3844,Smartphone,240-04-8103,240-04-8103-98,5G
D3845,Smartphone,240-35-9850,240-35-9850-44,5G
D3846,IoT Device,240-25-9673,240-25-9673-33,5G
D3847,Tablet,240-08-9430,240-08-9430-71,5G
D3848,Tablet,240-93-4617,240-93-4617-83,4G
D3849,Smartphone,240-56-8304,240-56-8304-27,5G
D3850,Smartphone,240-20-7769,240-20-7769-11,5G
D3851,Smartphone,240-50-1883,240-50-1883-59,3G
D3852,IoT Device,240-86-6735,240-86-6735-88,4G
D3853,Smartphone,240-52-9725,240-52-9725-33,5G
D3854,Tablet,240-89-5340,240-89-5340-94,4G
D3855,Tablet,240-34-3327,240-34-3327-49,3G
D3856,Smartphone,240-55-6179,240-55-6179-45,4G
D3857,Smartphone,240-83-6313,240-83-6313-12,4G
D3858,Smartphone,240-27-9003,240-27-9003-63,5G
D3859,Tablet,240-43-2609,240-43-2609-44,3G
D3860,Tablet,240-54-9606,240-54-9606-84,5G
D3861,Smartphone,240-69-3915,240-69-3915-11,4G
D3862,Smartphone,240-32-9615,240-32-9615-95,5G
D3863,IoT Device,240-73-6093,240-73-6093-75,4G
D3864,IoT Device,240-84-3719,240-84-3719-36,4G
D3865,Smartphone,240-57-6525,240-57-6525-56,4G
D3866,IoT Device,240-11-5955,240-11-5955-86,4G
D3867,IoT Device,240-63-2534,240-63-2534-74,3G
D3868,Smartphone,240-16-5942,240-16-5942-35,4G
D3869,Tablet,240-02-4079,240-02-4079-55,4G
D3870,Smartphone,240-39-7424,240-39-7424-21,5G
D3871,Smartphone,240-40-4209,240-40-4209-48,4G
D3872,Smartphone,240-34-3179,240-34-3179-44,3G
D3873,IoT Device,240-57-1925,240-57-1925-92,3G
D3874,Tablet,240-67-4459,240-67-4459-88,4G
D3875,IoT Device,240-58-7115,240-58-7115-12,5G
D3876,Tablet,240-45-5607,240-45-5607-89,4G
D3877,Tablet,240-81-2947,240-81-2947-21,3G
D3878,Tablet,240-09-7665,240-09-7665-88,5G
D3879,Smartphone,240-86-2483,240-86-2483-17,3G
D3880,Tablet,240-19-5952,240-19-5952-41,4G
D3881,Smartphone,240-42-2028,240-42-2028-65,3G
D3882,IoT Device,240-37-9986,240-37-9986-51,5G
D3883,IoT Device,240-04-1332,240-04-1332-46,3G
D3884,IoT Device,240-92-3466,240-92-3466-98,3G
D3885,Tablet,240-95-6591,240-95-6591-49,4G
D3886,Smartphone,240-63-3269,240-63-3269-79,3G
D3887,IoT Device,240-71-5766,240-71-5766-69,4G
D3888,Smartphone,240-97-6170,240-97-6170-78,4G
D3889,Smartphone,240-89-2444,240-89-2444-41,3G
D3890,Tablet,240-34-8099,240-34-8099-55,5G
D3891,Tablet,240-60-5632,240-60-5632-65,4G
D3892,Smartphone,240-58-4603,240-58-4603-98,4G
D3893,Tablet,240-75-7184,240-75-7184-96,5G
D3894,Smartphone,240-81-3470,240-81-3470-42,3G
D3895,Tablet,240-50-7333,240-50-7333-76,5G
D3896,Smartphone,240-18-9896,240-18-9896-93,5G
D3897,Smartphone,240-02-3942,240-02-3942-49,4G
D3898,Tablet,240-81-5511,240-81-5511-41,4G
D3899,Smartphone,240-54-2580,240-54-2580-77,3G
D3900,Tablet,240-96-9205,240-96-9205-39,5G
D3901,IoT Device,240-76-2127,240-76-2127-67,3G
D3902,IoT Device,240-02-1426,240-02-1426-81,3G
D3903,IoT Device,240-97-5253,240-97-5253-93,4G
D3904,Smartphone,240-54-9653,240-54-9653-12,5G
D3905,Smartphone,240-13-1641,240-13-1641-67,3G
D3906,IoT Device,240-05-8681,240-05-8681-19,5G
D3907,Smartphone,240-46-3479,240-46-3479-40,3G
D3908,IoT Device,240-98-9031,240-98-9031-19,5G
D3909,Smartphone,240-81-8330,240-81-8330-91,5G
D3910,Tablet,240-87-1561,240-87-1561-59,3G
D3911,Smartphone,240-49-5957,240-49-5957-49,4G
D3912,IoT Device,240-30-2530,240-30-2530-86,3G
D3913,IoT Device,240-88-6053,240-88-6053-42,4G
D3914,IoT Device,240-49-5320,240-49-5320-52,4G
D3915,IoT Device,240-02-5816,240-02-5816-31,4G
D3916,Smartphone,240-80-9470,240-80-9470-55,5G
D3917,Smartphone,240-30-1363,240-30-1363-42,3G
D3918,Smartphone,240-23-1382,240-23-1382-20,3G
D3919,IoT Device,240-86-2417,240-86-2417-35,3G
