Timestamp,MCC,MNC,PLMN,LAI,RAI,Network_Type,Device_Type
260305081530-0700,310,260,310260,310-260-5117,310-260-5117-42,3G,Smartphone
260226055301+0100,240,7,24007,240-07-4072,240-07-4072-33,5G,Tablet
260317190748+0100,234,30,23430,234-30-5841,234-30-5841-84,4G,Tablet
260324165741+0100,240,4,24004,240-04-2781,240-04-2781-61,5G,Smartphone
260307051325-0700,310,410,310410,310-410-9358,310-410-9358-12,4G,Smartphone
260305114835+0100,240,2,24002,240-02-9561,240-02-9561-21,5G,Smartphone
260326060928+0100,240,7,24007,240-07-3894,240-07-3894-60,5G,Smartphone
260326072353+0200,240,24,24024,240-24-7034,240-24-7034-99,4G,Smartphone
260305035633+0200,240,8,24008,240-08-7237,240-08-7237-77,4G,Smartphone
260302171626+0200,240,7,24007,240-07-1707,240-07-1707-59,4G,Tablet
260319072625+0100,240,16,24016,240-16-2062,240-16-2062-25,5G,Smartphone
260321170534-0500,310,120,310120,310-120-5547,310-120-5547-95,4G,Smartphone
260227011216+0100,234,15,23415,234-15-8529,234-15-8529-46,4G,IoT Device
260301033741+0200,206,10,20610,206-10-6028,206-10-6028-37,5G,Smartphone
260302070304+0000,234,38,23438,234-38-1615,234-38-1615-37,4G,Smartphone
260322043500+0100,206,20,20620,206-20-4227,206-20-4227-47,5G,Smartphone
260226142146+0100,206,5,20605,206-05-5935,206-05-5935-37,4G,Smartphone
260305071326+0200,240,16,24016,240-16-8546,240-16-8546-10,5G,Smartphone
260316032719-0500,310,260,310260,310-260-3549,310-260-3549-90,4G,Smartphone
260304080920+0100,206,5,20605,206-05-6598,206-05-6598-42,5G,Tablet
260302094913-0700,310,120,310120,310-120-7409,310-120-7409-34,4G,Smartphone
260307094910+0200,206,1,20601,206-01-6386,206-01-6386-65,5G,IoT Device
260319131244+0200,240,1,24001,240-01-2377,240-01-2377-37,5G,IoT Device
260225214328-0800,310,410,310410,310-410-5870,310-410-5870-79,3G,Tablet
260322190449+0200,240,16,24016,240-16-9742,240-16-9742-31,5G,Smartphone
260305034201+0100,206,20,20620,206-20-7989,206-20-7989-60,5G,Smartphone
260323002937+0200,240,5,24005,240-05-3914,240-05-3914-72,5G,Smartphone
260311071836+0200,240,5,24005,240-05-2159,240-05-2159-20,5G,Smartphone
260315024656-0800,310,480,310480,310-480-3052,310-480-3052-19,4G,IoT Device
260315075804+0100,240,1,24001,240-01-7729,240-01-7729-73,4G,Smartphone
260309190604+0100,206,20,20620,206-20-2034,206-20-2034-77,5G,Tablet
260310202619+0200,240,8,24008,240-08-5250,240-08-5250-96,5G,Smartphone
260317093229-0800,310,260,310260,310-260-4010,310-260-4010-18,4G,Tablet
260314144727+0100,206,5,20605,206-05-6508,206-05-6508-56,4G,Tablet
260313221233+0000,234,15,23415,234-15-9193,234-15-9193-71,3G,Smartphone
260306005146-0600,310,410,310410,310-410-2859,310-410-2859-78,4G,IoT Device
260307040504-0500,310,410,310410,310-410-5123,310-410-5123-13,5G,Smartphone
260322221403-0600,310,260,310260,310-260-2734,310-260-2734-14,4G,Smartphone
260302173446+0000,234,30,23430,234-30-3065,234-30-3065-47,3G,IoT Device
260324014405-0800,310,410,310410,310-410-1980,310-410-1980-37,4G,Smartphone
260316213231+0100,206,1,20601,206-01-5330,206-01-5330-55,5G,Tablet
260316175055+0100,206,1,20601,206-01-2196,206-01-2196-53,4G,Tablet
260324065611+0200,206,20,20620,206-20-2964,206-20-2964-25,5G,Smartphone
260314134414+0000,234,15,23415,234-15-4137,234-15-4137-27,3G,Tablet
260307090225-0800,310,480,310480,310-480-8904,310-480-8904-42,4G,IoT Device
260324063933+0100,234,38,23438,234-38-7223,234-38-7223-12,4G,Smartphone
260322103943+0200,240,7,24007,240-07-4297,240-07-4297-25,5G,Tablet
260305212905+0100,234,38,23438,234-38-6800,234-38-6800-68,4G,IoT Device
260318200540+0000,234,20,23420,234-20-7380,234-20-7380-53,4G,Smartphone
260325114442+0100,206,10,20610,206-10-5341,206-10-5341-37,5G,Smartphone
260303175858-0700,310,260,310260,310-260-9138,310-260-9138-18,4G,Smartphone
260309164201+0000,234,38,23438,234-38-6101,234-38-6101-76,3G,IoT Device
260304213346+0100,234,10,23410,234-10-3152,234-10-3152-40,3G,IoT Device
260311044447+0100,240,1,24001,240-01-1771,240-01-1771-66,5G,Smartphone
260311055730-0700,310,120,310120,310-120-9850,310-120-9850-25,4G,IoT Device
260323023331+0100,234,30,23430,234-30-5435,234-30-5435-89,3G,IoT Device
260309112351+0000,234,20,23420,234-20-5044,234-20-5044-66,4G,Smartphone
260301045147+0100,206,5,20605,206-05-5082,206-05-5082-10,3G,Tablet
260326164417+0100,240,16,24016,240-16-6543,240-16-6543-93,4G,Smartphone
260301090454+0100,234,15,23415,234-15-7349,234-15-7349-81,3G,Tablet
260320104752+0000,234,38,23438,234-38-2040,234-38-2040-42,3G,Tablet
260306113706+0100,234,33,23433,234-33-5236,234-33-5236-54,3G,IoT Device
260305065401-0800,310,480,310480,310-480-5123,310-480-5123-71,5G,Smartphone
260314085251+0100,234,38,23438,234-38-5519,234-38-5519-28,3G,Tablet
260228230757+0100,206,5,20605,206-05-4916,206-05-4916-40,5G,IoT Device
260309042412+0100,234,30,23430,234-30-9573,234-30-9573-37,3G,IoT Device
260225051919+0200,240,4,24004,240-04-5321,240-04-5321-64,5G,Smartphone
260325140034+0100,206,5,20605,206-05-9847,206-05-9847-94,4G,Smartphone
260225145135+0100,206,20,20620,206-20-3100,206-20-3100-51,4G,Smartphone
260303205217+0200,240,1,24001,240-01-3289,240-01-3289-43,4G,Smartphone
260228224725+0200,206,10,20610,206-10-6078,206-10-6078-81,5G,Smartphone
260302021253-0700,310,260,310260,310-260-5718,310-260-5718-67,4G,Smartphone
260325125114+0000,234,10,23410,234-10-1063,234-10-1063-45,4G,Smartphone
260310021157-0700,310,480,310480,310-480-2743,310-480-2743-17,4G,Smartphone
260307084340+0100,240,7,24007,240-07-5492,240-07-5492-63,5G,Smartphone
260319140236-0700,310,480,310480,310-480-1206,310-480-1206-15,5G,Tablet
260225154348+0200,206,20,20620,206-20-7770,206-20-7770-15,4G,Smartphone
260303100102+0000,234,10,23410,234-10-6007,234-10-6007-82,3G,Smartphone
260228183812+0000,234,30,23430,234-30-1079,234-30-1079-97,5G,Tablet
260308080555+0100,234,33,23433,234-33-3713,234-33-3713-70,5G,Tablet
260314213508-0600,310,410,310410,310-410-5105,310-410-5105-87,5G,Smartphone
260316163144-0800,310,120,310120,310-120-3215,310-120-3215-92,5G,IoT Device
260309140219-0600,310,120,310120,310-120-5769,310-120-5769-10,4G,Smartphone
260311073132+0200,240,16,24016,240-16-6615,240-16-6615-37,5G,Smartphone
260306024550+0000,234,10,23410,234-10-4889,234-10-4889-94,5G,Tablet
260315182228+0100,240,2,24002,240-02-4608,240-02-4608-24,3G,Smartphone
260322000148+0000,234,30,23430,234-30-8248,234-30-8248-39,4G,Smartphone
260305133032+0200,206,20,20620,206-20-9018,206-20-9018-67,3G,Tablet
260303005909-0600,310,260,310260,310-260-9986,310-260-9986-33,4G,Smartphone
260322003821-0700,310,480,310480,310-480-2272,310-480-2272-21,4G,IoT Device
260318042605+0100,234,30,23430,234-30-7588,234-30-7588-69,3G,IoT Device
260313123712+0100,234,33,23433,234-33-3656,234-33-3656-66,3G,Smartphone
260306235941+0100,240,16,24016,240-16-7941,240-16-7941-35,5G,Tablet
260324065450+0200,206,1,20601,206-01-7396,206-01-7396-90,4G,IoT Device
260301132039+0100,234,20,23420,234-20-6948,234-20-6948-25,4G,IoT Device
260318185533+0100,240,2,24002,240-02-3015,240-02-3015-62,4G,Smartphone
260316095257+0100,234,38,23438,234-38-2233,234-38-2233-77,3G,Smartphone
260305000749+0100,234,10,23410,234-10-7975,234-10-7975-63,4G,Tablet
260323072029+0000,234,15,23415,234-15-4129,234-15-4129-20,3G,Smartphone
260321030634-0700,310,260,310260,310-260-1531,310-260-1531-17,4G,Smartphone
260227222133+0100,206,1,20601,206-01-6570,206-01-6570-50,4G,Smartphone
260225085527+0200,206,20,20620,206-20-7276,206-20-7276-64,5G,IoT Device
260306223545+0100,234,33,23433,234-33-5806,234-33-5806-17,4G,IoT Device
260323102745+0100,234,30,23430,234-30-8503,234-30-8503-85,4G,Smartphone
260302133734+0100,240,7,24007,240-07-2469,240-07-2469-53,5G,Smartphone
260305054048+0000,234,10,23410,234-10-7518,234-10-7518-41,3G,IoT Device
260321015315+0100,206,10,20610,206-10-5782,206-10-5782-46,3G,Tablet
260228112139-0800,310,410,310410,310-410-6850,310-410-6850-54,4G,Tablet
260326124124+0100,240,8,24008,240-08-2144,240-08-2144-49,5G,Smartphone
260309133000+0200,206,20,20620,206-20-5083,206-20-5083-16,4G,Smartphone
260302122804+0100,234,10,23410,234-10-7292,234-10-7292-96,4G,Tablet
260315100818+0200,240,24,24024,240-24-6679,240-24-6679-15,4G,Smartphone
260311134639+0000,234,38,23438,234-38-8984,234-38-8984-85,4G,IoT Device
260310071519-0500,310,410,310410,310-410-6976,310-410-6976-63,4G,Smartphone
260225105134+0100,234,10,23410,234-10-9368,234-10-9368-29,3G,Tablet
260326100242-0500,310,410,310410,310-410-4356,310-410-4356-59,4G,IoT Device
260312154243+0100,234,15,23415,234-15-7362,234-15-7362-10,3G,Smartphone
260310013638+0200,206,5,20605,206-05-8282,206-05-8282-48,5G,IoT Device
260307105359+0100,206,20,20620,206-20-8936,206-20-8936-87,3G,IoT Device
260301125929+0000,234,15,23415,234-15-9037,234-15-9037-56,3G,Tablet
260225102040+0000,234,33,23433,234-33-6825,234-33-6825-30,4G,Tablet
260322151827-0500,310,410,310410,310-410-5405,310-410-5405-82,4G,Smartphone
260319145923-0600,310,260,310260,310-260-4412,310-260-4412-82,4G,IoT Device
260326042752+0100,206,1,20601,206-01-2092,206-01-2092-30,3G,IoT Device
260313141901+0000,234,33,23433,234-33-7685,234-33-7685-72,3G,Smartphone
260227104305+0100,206,20,20620,206-20-7874,206-20-7874-26,4G,IoT Device
260227172004-0600,310,410,310410,310-410-9128,310-410-9128-46,4G,Smartphone
260228152545+0000,234,10,23410,234-10-2418,234-10-2418-84,4G,Smartphone
260228035148-0600,310,410,310410,310-410-2163,310-410-2163-35,5G,IoT Device
260321203652+0100,206,20,20620,206-20-3005,206-20-3005-54,5G,Smartphone
260323185024+0100,234,20,23420,234-20-1548,234-20-1548-55,4G,IoT Device
260325141257+0100,234,10,23410,234-10-6065,234-10-6065-50,3G,Smartphone
260321135414-0700,310,480,310480,310-480-9100,310-480-9100-14,4G,Smartphone
260313211607+0200,206,10,20610,206-10-3267,206-10-3267-45,5G,Smartphone
260318135714-0600,310,260,310260,310-260-8690,310-260-8690-13,4G,Tablet
260228120325+0100,234,20,23420,234-20-7030,234-20-7030-45,3G,Tablet
260225033231+0100,234,10,23410,234-10-7989,234-10-7989-74,4G,Tablet
260313121750-0600,310,410,310410,310-410-7472,310-410-7472-69,5G,IoT Device
260226105513+0200,240,5,24005,240-05-5163,240-05-5163-93,5G,Tablet
260321174102+0100,240,7,24007,240-07-9635,240-07-9635-64,3G,Smartphone
260228065821+0100,234,30,23430,234-30-4618,234-30-4618-28,5G,Tablet
260228165350-0500,310,410,310410,310-410-9861,310-410-9861-53,4G,Smartphone
260310190200+0100,206,20,20620,206-20-7430,206-20-7430-80,3G,IoT Device
260228073305+0100,206,5,20605,206-05-9287,206-05-9287-46,4G,Tablet
260320055417+0000,234,20,23420,234-20-1937,234-20-1937-44,5G,Tablet
260325235608+0000,234,10,23410,234-10-4283,234-10-4283-42,3G,Tablet
260313161659+0100,240,16,24016,240-16-9466,240-16-9466-86,4G,Smartphone
260324193026-0600,310,480,310480,310-480-8698,310-480-8698-76,3G,Smartphone
260317200408-0600,310,410,310410,310-410-1494,310-410-1494-21,3G,Tablet
260228043108+0100,240,5,24005,240-05-5109,240-05-5109-12,4G,Smartphone
260312045510-0600,310,260,310260,310-260-7720,310-260-7720-41,4G,Smartphone
260305065657+0200,240,1,24001,240-01-9680,240-01-9680-47,3G,Smartphone
260310160033+0000,234,10,23410,234-10-1968,234-10-1968-44,3G,Tablet
260315034640+0200,206,1,20601,206-01-8871,206-01-8871-98,4G,Smartphone
260322085825-0700,310,260,310260,310-260-1328,310-260-1328-42,3G,IoT Device
260318103035+0200,206,5,20605,206-05-1385,206-05-1385-98,4G,Smartphone
260303023601-0600,310,120,310120,310-120-4345,310-120-4345-65,4G,Smartphone
260317161913+0000,234,38,23438,234-38-2866,234-38-2866-98,5G,IoT Device
260326123118+0100,234,15,23415,234-15-7697,234-15-7697-24,3G,Smartphone
260312044548+0200,206,5,20605,206-05-6138,206-05-6138-65,3G,Smartphone
260318092451+0200,240,16,24016,240-16-3613,240-16-3613-24,4G,Smartphone
260314133450+0000,234,33,23433,234-33-5113,234-33-5113-41,3G,IoT Device
260317072456+0200,240,1,24001,240-01-2840,240-01-2840-98,5G,Smartphone
260323094437+0200,206,5,20605,206-05-7496,206-05-7496-30,3G,Tablet
260312181933+0100,240,1,24001,240-01-5676,240-01-5676-83,5G,Tablet
260226161001-0500,310,260,310260,310-260-6964,310-260-6964-56,4G,Smartphone
260319140536+0100,234,33,23433,234-33-4213,234-33-4213-32,3G,IoT Device
260317140004+0100,240,24,24024,240-24-9145,240-24-9145-20,5G,Smartphone
260317191118-0500,310,480,310480,310-480-7914,310-480-7914-91,4G,IoT Device
260307201241+0200,206,5,20605,206-05-4702,206-05-4702-88,3G,Smartphone
260319082950-0800,310,410,310410,310-410-3889,310-410-3889-12,5G,IoT Device
260312094927+0100,234,38,23438,234-38-8292,234-38-8292-92,3G,Tablet
260317205227-0800,310,480,310480,310-480-3255,310-480-3255-61,4G,Tablet
260308165958+0000,234,20,23420,234-20-9002,234-20-9002-51,4G,Smartphone
260326012136+0200,240,2,24002,240-02-8481,240-02-8481-25,5G,Smartphone
260303041059-0500,310,410,310410,310-410-1016,310-410-1016-70,5G,Smartphone
260321233254+0100,240,4,24004,240-04-6705,240-04-6705-35,4G,IoT Device
260319173816+0200,240,5,24005,240-05-7633,240-05-7633-95,5G,Smartphone
260320084709-0700,310,120,310120,310-120-8296,310-120-8296-75,4G,IoT Device
260310130625-0500,310,260,310260,310-260-7294,310-260-7294-87,5G,IoT Device
260302163500+0200,240,24,24024,240-24-8897,240-24-8897-20,5G,Tablet
260308093234+0100,240,4,24004,240-04-9961,240-04-9961-32,5G,Smartphone
260228233629+0100,206,1,20601,206-01-3013,206-01-3013-80,5G,Tablet
260225060129+0100,240,24,24024,240-24-9706,240-24-9706-80,5G,Smartphone
260226064303+0000,234,33,23433,234-33-9171,234-33-9171-41,3G,Smartphone
260320065946+0000,234,33,23433,234-33-2525,234-33-2525-66,4G,Tablet
260311190925+0200,206,5,20605,206-05-6553,206-05-6553-71,4G,Smartphone
260227062604+0100,240,1,24001,240-01-6303,240-01-6303-85,3G,Smartphone
260325185929+0000,234,15,23415,234-15-7092,234-15-7092-34,5G,Smartphone
260309132550+0200,240,24,24024,240-24-4596,240-24-4596-84,5G,Smartphone
260307133149+0100,206,20,20620,206-20-6827,206-20-6827-28,4G,Smartphone
260307001941+0000,234,30,23430,234-30-6395,234-30-6395-50,4G,Tablet
260326233204-0600,310,480,310480,310-480-1460,310-480-1460-33,4G,IoT Device
260228123336+0200,206,1,20601,206-01-7936,206-01-7936-66,4G,Smartphone
260324051151+0100,240,8,24008,240-08-6330,240-08-6330-77,5G,Smartphone
260325202157+0200,240,8,24008,240-08-7265,240-08-7265-65,3G,Smartphone
260308123254+0000,234,38,23438,234-38-4690,234-38-4690-93,3G,Tablet
260308154727+0200,240,8,24008,240-08-4468,240-08-4468-85,5G,Tablet
260225194454+0100,240,1,24001,240-01-4765,240-01-4765-90,5G,Smartphone
260312121546+0100,206,10,20610,206-10-9162,206-10-9162-91,5G,Smartphone
260226093200+0100,234,10,23410,234-10-7061,234-10-7061-33,3G,Smartphone
260306163507-0700,310,260,310260,310-260-6119,310-260-6119-32,5G,IoT Device
260302022904+0000,234,38,23438,234-38-6899,234-38-6899-54,3G,Smartphone
260315212107+0100,206,20,20620,206-20-9675,206-20-9675-23,5G,Smartphone
260323004329+0100,234,33,23433,234-33-4176,234-33-4176-19,3G,Tablet
260303055839+0100,240,5,24005,240-05-4103,240-05-4103-35,4G,Smartphone
260316112903-0500,310,410,310410,310-410-8941,310-410-8941-41,4G,Smartphone
260225190344+0200,206,1,20601,206-01-5009,206-01-5009-53,3G,Smartphone
260227165831+0200,206,1,20601,206-01-7411,206-01-7411-81,5G,Tablet
260313194651+0100,240,7,24007,240-07-9068,240-07-9068-46,5G,Smartphone
260324095214+0200,206,20,20620,206-20-7026,206-20-7026-47,4G,Smartphone
260315234300+0200,206,10,20610,206-10-1633,206-10-1633-11,5G,Smartphone
260308182405+0100,234,10,23410,234-10-2484,234-10-2484-89,4G,IoT Device
260316074704-0500,310,480,310480,310-480-2983,310-480-2983-87,5G,Smartphone
260318023543+0000,234,20,23420,234-20-2792,234-20-2792-40,4G,Smartphone
260305183833+0100,206,5,20605,206-05-9126,206-05-9126-97,5G,Tablet
260305123910+0100,234,20,23420,234-20-7823,234-20-7823-66,3G,IoT Device
260308222630+0100,240,1,24001,240-01-2857,240-01-2857-23,5G,Smartphone
260301183047+0100,240,16,24016,240-16-5590,240-16-5590-36,4G,Smartphone
260320233805+0200,240,4,24004,240-04-4900,240-04-4900-45,5G,Smartphone
260325211525-0600,310,120,310120,310-120-1194,310-120-1194-73,4G,IoT Device
260325191656+0200,206,20,20620,206-20-1564,206-20-1564-22,5G,Smartphone
260228184122+0100,234,10,23410,234-10-6736,234-10-6736-71,5G,Smartphone
260313044235+0200,240,5,24005,240-05-2458,240-05-2458-25,4G,Smartphone
260303091154+0000,234,15,23415,234-15-5575,234-15-5575-32,3G,Tablet
260303102439+0000,234,20,23420,234-20-1825,234-20-1825-94,3G,Tablet
260301215050+0100,240,8,24008,240-08-2698,240-08-2698-23,5G,Smartphone
260302215230+0100,234,10,23410,234-10-5987,234-10-5987-36,4G,IoT Device
260322145733+0100,206,20,20620,206-20-9903,206-20-9903-48,4G,Smartphone
260316100733+0100,240,8,24008,240-08-4811,240-08-4811-55,4G,IoT Device
260304142719-0500,310,410,310410,310-410-7982,310-410-7982-47,3G,IoT Device
260325150408+0200,206,1,20601,206-01-4774,206-01-4774-72,4G,Smartphone
260228015933+0100,234,15,23415,234-15-3415,234-15-3415-56,5G,IoT Device
260306144558-0700,310,410,310410,310-410-6272,310-410-6272-65,4G,IoT Device
260317211500+0100,240,5,24005,240-05-5218,240-05-5218-90,3G,Tablet
260321073014+0200,206,20,20620,206-20-6750,206-20-6750-31,4G,Smartphone
260225052621+0000,234,33,23433,234-33-2925,234-33-2925-57,4G,Tablet
260318104437-0500,310,480,310480,310-480-9354,310-480-9354-42,5G,Smartphone
260322065022+0100,234,10,23410,234-10-1081,234-10-1081-83,4G,Smartphone
260323100217+0100,240,24,24024,240-24-3008,240-24-3008-64,4G,Smartphone
260320074732+0200,240,16,24016,240-16-8331,240-16-8331-50,5G,Smartphone
260302083053+0100,234,20,23420,234-20-3165,234-20-3165-57,3G,Tablet
260322201402+0200,206,20,20620,206-20-6357,206-20-6357-96,5G,Smartphone
260304232921-0500,310,480,310480,310-480-6814,310-480-6814-38,4G,IoT Device
260318214223+0100,234,33,23433,234-33-8805,234-33-8805-77,3G,Tablet
260321110346-0700,310,120,310120,310-120-2933,310-120-2933-92,4G,Tablet
260324062955-0700,310,260,310260,310-260-4552,310-260-4552-83,5G,Smartphone
260316164626-0600,310,410,310410,310-410-1763,310-410-1763-52,4G,Smartphone
260303184427+0100,234,33,23433,234-33-7284,234-33-7284-88,3G,Smartphone
260301022117+0000,234,38,23438,234-38-5071,234-38-5071-68,3G,IoT Device
260308233844+0200,206,1,20601,206-01-1758,206-01-1758-99,5G,IoT Device
260322123025+0100,240,4,24004,240-04-5277,240-04-5277-11,5G,Smartphone
260319190855+0100,240,8,24008,240-08-7659,240-08-7659-17,5G,Smartphone
260302105641-0500,310,480,310480,310-480-6529,310-480-6529-43,5G,IoT Device
260319034921+0100,234,38,23438,234-38-5746,234-38-5746-21,5G,IoT Device
260226070345+0000,234,30,23430,234-30-9272,234-30-9272-24,3G,IoT Device
260226231313+0200,240,1,24001,240-01-1479,240-01-1479-73,5G,Smartphone
260317032030+0100,206,5,20605,206-05-5905,206-05-5905-85,5G,Smartphone
260308172314-0800,310,120,310120,310-120-2484,310-120-2484-32,4G,Smartphone
260226064129+0000,234,30,23430,234-30-8178,234-30-8178-58,4G,Tablet
260318043901+0000,234,33,23433,234-33-8195,234-33-8195-81,4G,Tablet
260322030405-0500,310,480,310480,310-480-1625,310-480-1625-59,4G,IoT Device
260308090918+0100,240,8,24008,240-08-1818,240-08-1818-25,5G,Smartphone
260312135727+0200,206,1,20601,206-01-6236,206-01-6236-57,5G,Smartphone
260312134452+0200,240,7,24007,240-07-1683,240-07-1683-45,5G,Smartphone
260311163002-0500,310,410,310410,310-410-7762,310-410-7762-35,4G,Smartphone
260312031658+0200,240,8,24008,240-08-5586,240-08-5586-57,5G,Smartphone
260303233313+0100,206,20,20620,206-20-1066,206-20-1066-28,4G,Tablet
260303101509+0200,240,5,24005,240-05-8954,240-05-8954-34,5G,Tablet
260315032453+0200,206,20,20620,206-20-9640,206-20-9640-97,4G,Tablet
260309122855-0600,310,260,310260,310-260-5677,310-260-5677-22,4G,Tablet
260311123908+0100,234,38,23438,234-38-8501,234-38-8501-91,3G,Smartphone
260314191947-0800,310,120,310120,310-120-5707,310-120-5707-20,4G,IoT Device
260225180717+0100,234,30,23430,234-30-8122,234-30-8122-27,3G,Smartphone
260301025741-0800,310,480,310480,310-480-3859,310-480-3859-88,3G,Tablet
260226181300+0100,206,10,20610,206-10-5143,206-10-5143-64,5G,Tablet
260312135629+0100,240,2,24002,240-02-3435,240-02-3435-64,5G,Smartphone
260323102912-0600,310,480,310480,310-480-5884,310-480-5884-93,4G,IoT Device
