Timestamp,MCC,MNC,PLMN,LAI,RAI,Network_Type,Device_Type
260227072304-0700,310,410,310410,310-260-XXXX,310-410-XXXX,4G,Smartphone
260301214841+0200,240,5,24005,240-05-XXXX,240-05-XXXX,5G,Smartphone
260307051704+0200,206,20,20620,206-20-XXXX,206-20-XXXX,4G,IoT Device
260318051213+0100,240,8,24008,240-08-XXXX,240-08-XXXX,3G,Smartphone
260315071344+0100,240,2,24002,240-02-XXXX,240-02-XXXX,4G,Smartphone
260228025157+0100,240,1,24001,234-20-XXXX,240-01-XXXX,5G,Smartphone
260309083830+0100,206,10,20610,310-120-XXXX,206-10-XXXX,3G,IoT Device
260316213526-0700,310,410,310410,310-410-XXXX,310-410-XXXX,5G,IoT Device
260226134152+0100,234,20,23420,234-20-XXXX,234-20-XXXX,3G,Tablet
260301163242+0200,206,5,20605,206-05-XXXX,206-05-XXXX,4G,Smartphone
260227170309+0100,240,5,310410,240-05-XXXX,234-33-XXXX,4G,Smartphone
260303014334-0500,310,120,310480,310-120-XXXX,310-120-XXXX,5G,Smartphone
260316052727+0100,206,20,20601,206-20-XXXX,206-20-XXXX,4G,Smartphone
260322092826+0200,206,1,24007,206-01-XXXX,206-01-XXXX,5G,Smartphone
260311050225+0200,206,20,20620,206-05-XXXX,206-20-XXXX,5G,Smartphone
260227193443+0200,240,16,20601,240-16-XXXX,240-16-XXXX,5G,Smartphone
260308050542-0500,310,410,310410,310-410-XXXX,310-410-XXXX,5G,Smartphone
260310105506+0200,206,10,23433,206-10-XXXX,206-10-XXXX,4G,Tablet
260304233631-0500,310,120,24005,234-30-XXXX,310-120-XXXX,5G,Smartphone
260301144627-0700,310,410,310410,206-01-XXXX,234-10-XXXX,4G,IoT Device
260227154010+0000,234,30,23430,234-30-XXXX,310-260-XXXX,4G,Tablet
260326045205+0200,206,1,20601,206-05-XXXX,206-01-XXXX,5G,Smartphone
260322072003+0000,234,10,310480,310-120-XXXX,234-10-XXXX,3G,Smartphone
260326011244-0700,310,410,310410,240-05-XXXX,206-10-XXXX,4G,IoT Device
260314061852-0800,310,410,24016,234-20-XXXX,310-410-XXXX,5G,IoT Device
260227104828-0700,310,260,310260,310-260-XXXX,310-260-XXXX,4G,Smartphone
260312032824+0100,234,20,24008,234-20-XXXX,234-20-XXXX,4G,Tablet
260228163347+0100,240,5,24005,240-05-XXXX,240-05-XXXX,5G,IoT Device
260325131704+0100,206,20,23438,240-05-XXXX,310-260-XXXX,5G,IoT Device
260321080307+0100,240,24,24024,240-24-XXXX,240-24-XXXX,3G,Smartphone
260227102308+0100,234,38,23438,206-10-XXXX,234-38-XXXX,3G,Tablet
260326235938+0200,206,10,23415,206-10-XXXX,206-10-XXXX,4G,Smartphone
260306161047+0200,240,1,24001,234-20-XXXX,240-01-XXXX,5G,Smartphone
260227163712-0700,310,120,24016,240-24-XXXX,310-120-XXXX,4G,IoT Device
260322184346+0200,206,20,24007,206-20-XXXX,206-20-XXXX,5G,Smartphone
260320161636+0100,240,2,24002,240-02-XXXX,234-38-XXXX,5G,IoT Device
260228105825-0600,310,480,310410,206-05-XXXX,310-480-XXXX,3G,IoT Device
260324195430+0200,206,5,20605,206-05-XXXX,206-05-XXXX,4G,Tablet
260320154149-0500,310,410,310410,310-410-XXXX,310-410-XXXX,5G,IoT Device
260323100237+0100,240,4,24004,310-120-XXXX,240-04-XXXX,3G,Smartphone
260314054901+0100,234,33,20620,234-10-XXXX,234-33-XXXX,5G,IoT Device
260305081530-0700,310,260,310260,310-480-XXXX,240-08-XXXX,5G,Smartphone
260226055301+0100,240,7,24007,240-07-XXXX,240-07-XXXX,4G,Tablet
260317190748+0100,234,30,23430,234-30-XXXX,234-30-XXXX,4G,Smartphone
260324165741+0100,240,4,24004,240-01-XXXX,240-04-XXXX,4G,IoT Device
260307051325-0700,310,410,310410,310-120-XXXX,310-410-XXXX,4G,Smartphone
260305114835+0100,240,2,24002,240-02-XXXX,240-02-XXXX,4G,Smartphone
260326060928+0100,240,7,24008,240-01-XXXX,240-07-XXXX,4G,Smartphone
260326072353+0200,240,24,24024,234-33-XXXX,240-24-XXXX,4G,Smartphone
260305035633+0200,240,8,24008,240-08-XXXX,234-30-XXXX,4G,Smartphone
260302171626+0200,240,7,24007,240-07-XXXX,234-38-XXXX,4G,Smartphone
260319072625+0100,240,16,24016,234-38-XXXX,240-16-XXXX,5G,Smartphone
260321170534-0500,310,120,24008,240-05-XXXX,310-120-XXXX,4G,Smartphone
260227011216+0100,234,15,24004,234-15-XXXX,234-15-XXXX,5G,Tablet
260301033741+0200,206,10,20610,206-10-XXXX,310-410-XXXX,4G,Smartphone
260302070304+0000,234,38,23438,206-05-XXXX,234-38-XXXX,4G,Smartphone
260322043500+0100,206,20,20605,206-20-XXXX,206-20-XXXX,5G,Smartphone
260226142146+0100,206,5,23415,206-01-XXXX,206-05-XXXX,4G,Smartphone
260305071326+0200,240,16,24016,310-260-XXXX,240-16-XXXX,5G,Smartphone
260316032719-0500,310,260,24008,240-24-XXXX,310-260-XXXX,4G,Smartphone
260304080920+0100,206,5,20605,206-05-XXXX,206-05-XXXX,5G,Tablet
260302094913-0700,310,120,310120,310-120-XXXX,206-05-XXXX,4G,Smartphone
260307094910+0200,206,1,24008,206-01-XXXX,206-01-XXXX,4G,Smartphone
260319131244+0200,240,1,20620,240-08-XXXX,240-01-XXXX,4G,IoT Device
260225214328-0800,310,410,23410,310-410-XXXX,240-07-XXXX,3G,Tablet
260322190449+0200,240,16,20610,310-260-XXXX,234-20-XXXX,5G,Smartphone
260305034201+0100,206,20,20620,240-05-XXXX,206-20-XXXX,5G,Smartphone
260323002937+0200,240,5,20605,310-480-XXXX,240-05-XXXX,5G,Smartphone
260311071836+0200,240,5,20601,240-05-XXXX,240-05-XXXX,4G,Smartphone
260315024656-0800,310,480,310480,234-30-XXXX,206-20-XXXX,4G,IoT Device
260315075804+0100,240,1,24001,240-01-XXXX,234-30-XXXX,4G,Smartphone
260309190604+0100,206,20,24002,206-20-XXXX,206-20-XXXX,5G,Tablet
260310202619+0200,240,8,310480,234-20-XXXX,240-08-XXXX,4G,Smartphone
260317093229-0800,310,260,310260,310-260-XXXX,240-02-XXXX,4G,Smartphone
260314144727+0100,206,5,20605,206-05-XXXX,206-05-XXXX,3G,Tablet
260313221233+0000,234,15,23415,234-15-XXXX,234-15-XXXX,3G,Smartphone
260306005146-0600,310,410,23415,234-30-XXXX,234-33-XXXX,4G,IoT Device
260307040504-0500,310,410,310120,310-410-XXXX,310-410-XXXX,5G,Smartphone
260322221403-0600,310,260,310260,310-260-XXXX,234-15-XXXX,4G,Smartphone
260302173446+0000,234,30,23430,234-30-XXXX,234-30-XXXX,5G,IoT Device
260324014405-0800,310,410,310260,310-410-XXXX,234-33-XXXX,3G,Smartphone
260316213231+0100,206,1,20601,234-33-XXXX,206-01-XXXX,5G,Tablet
260316175055+0100,206,1,20610,234-20-XXXX,206-01-XXXX,4G,Tablet
260324065611+0200,206,20,20620,240-05-XXXX,206-20-XXXX,4G,Smartphone
260314134414+0000,234,15,24005,240-24-XXXX,234-15-XXXX,3G,Smartphone
260307090225-0800,310,480,310480,310-480-XXXX,310-480-XXXX,3G,IoT Device
260324063933+0100,234,38,24002,234-38-XXXX,234-38-XXXX,5G,Smartphone
260322103943+0200,240,7,23430,310-260-XXXX,240-01-XXXX,5G,Tablet
260305212905+0100,234,38,23415,234-33-XXXX,234-38-XXXX,5G,IoT Device
260318200540+0000,234,20,23438,234-33-XXXX,234-20-XXXX,4G,Smartphone
260325114442+0100,206,10,20610,206-10-XXXX,206-10-XXXX,3G,Smartphone
260303175858-0700,310,260,310260,240-24-XXXX,240-07-XXXX,5G,Smartphone
260309164201+0000,234,38,23438,310-410-XXXX,234-38-XXXX,3G,Smartphone
260304213346+0100,234,10,23410,234-10-XXXX,234-10-XXXX,3G,IoT Device
260311044447+0100,240,1,310120,240-01-XXXX,240-01-XXXX,4G,Tablet
260311055730-0700,310,120,310260,206-10-XXXX,310-120-XXXX,4G,IoT Device
260323023331+0100,234,30,23430,234-30-XXXX,234-30-XXXX,4G,IoT Device
260309112351+0000,234,20,20605,240-08-XXXX,234-20-XXXX,4G,Smartphone
260301045147+0100,206,5,23420,240-07-XXXX,234-30-XXXX,4G,Tablet
260326164417+0100,240,16,24016,240-16-XXXX,240-16-XXXX,5G,Smartphone
260301090454+0100,234,15,310480,234-15-XXXX,234-15-XXXX,5G,IoT Device
260320104752+0000,234,38,23438,206-05-XXXX,310-410-XXXX,3G,Tablet
260306113706+0100,234,33,23433,234-33-XXXX,234-33-XXXX,5G,IoT Device
260305065401-0800,310,480,20610,310-120-XXXX,310-480-XXXX,3G,Smartphone
260314085251+0100,234,38,310260,234-38-XXXX,206-05-XXXX,5G,Smartphone
260228230757+0100,206,5,310120,206-05-XXXX,206-05-XXXX,5G,IoT Device
260309042412+0100,234,30,23438,234-30-XXXX,234-30-XXXX,4G,IoT Device
260225051919+0200,240,4,310260,240-04-XXXX,206-01-XXXX,5G,Smartphone
260325140034+0100,206,5,20605,206-01-XXXX,206-05-XXXX,4G,Smartphone
260225145135+0100,206,20,24007,206-20-XXXX,206-20-XXXX,4G,Smartphone
260303205217+0200,240,1,24001,240-07-XXXX,240-01-XXXX,3G,Smartphone
260228224725+0200,206,10,23410,234-15-XXXX,234-30-XXXX,4G,Smartphone
260302021253-0700,310,260,310260,206-10-XXXX,310-260-XXXX,4G,Smartphone
260325125114+0000,234,10,23410,234-38-XXXX,234-33-XXXX,4G,Smartphone
260310021157-0700,310,480,24007,310-480-XXXX,310-480-XXXX,3G,Smartphone
260307084340+0100,240,7,23420,234-20-XXXX,310-480-XXXX,5G,Smartphone
260319140236-0700,310,480,24001,206-10-XXXX,310-480-XXXX,5G,Tablet
260225154348+0200,206,20,20620,206-20-XXXX,310-260-XXXX,5G,Smartphone
260303100102+0000,234,10,23410,234-10-XXXX,234-10-XXXX,4G,Smartphone
260228183812+0000,234,30,23430,234-30-XXXX,240-01-XXXX,5G,Tablet
260308080555+0100,234,33,23433,234-30-XXXX,234-33-XXXX,3G,Tablet
260314213508-0600,310,410,310410,206-05-XXXX,310-410-XXXX,5G,Smartphone
260316163144-0800,310,120,20605,310-120-XXXX,310-120-XXXX,5G,Smartphone
260309140219-0600,310,120,23430,310-120-XXXX,310-120-XXXX,4G,Smartphone
260311073132+0200,240,16,24016,310-480-XXXX,240-16-XXXX,5G,Smartphone
260306024550+0000,234,10,23410,240-02-XXXX,310-480-XXXX,5G,Tablet
260315182228+0100,240,2,23420,310-120-XXXX,240-02-XXXX,5G,Smartphone
260322000148+0000,234,30,23430,206-01-XXXX,206-10-XXXX,5G,Smartphone
260305133032+0200,206,20,23430,206-20-XXXX,206-05-XXXX,3G,Tablet
260303005909-0600,310,260,310260,234-33-XXXX,310-260-XXXX,3G,Smartphone
260322003821-0700,310,480,20610,310-480-XXXX,310-480-XXXX,4G,Smartphone
260318042605+0100,234,30,310260,310-120-XXXX,240-04-XXXX,5G,IoT Device
260313123712+0100,234,33,23433,234-33-XXXX,234-30-XXXX,5G,Smartphone
260306235941+0100,240,16,24016,310-120-XXXX,234-15-XXXX,3G,Tablet
260324065450+0200,206,1,20610,206-01-XXXX,206-01-XXXX,4G,IoT Device
260301132039+0100,234,20,23420,206-01-XXXX,234-20-XXXX,4G,Tablet
260318185533+0100,240,2,20601,240-05-XXXX,240-02-XXXX,5G,Smartphone
260316095257+0100,234,38,23438,234-38-XXXX,310-480-XXXX,3G,Smartphone
260305000749+0100,234,10,23410,234-30-XXXX,240-05-XXXX,4G,Tablet
260323072029+0000,234,15,23415,234-20-XXXX,234-15-XXXX,4G,Smartphone
260321030634-0700,310,260,310260,310-260-XXXX,310-260-XXXX,5G,Smartphone
260227222133+0100,206,1,20610,206-01-XXXX,240-07-XXXX,4G,Smartphone
260225085527+0200,206,20,20620,206-20-XXXX,206-20-XXXX,4G,IoT Device
260306223545+0100,234,33,310410,240-07-XXXX,234-33-XXXX,5G,IoT Device
260323102745+0100,234,30,23430,234-33-XXXX,234-30-XXXX,4G,Smartphone
260302133734+0100,240,7,20620,240-07-XXXX,240-07-XXXX,5G,Smartphone
260305054048+0000,234,10,20610,234-10-XXXX,234-10-XXXX,5G,IoT Device
260321015315+0100,206,10,20610,310-410-XXXX,310-260-XXXX,5G,Smartphone
260228112139-0800,310,410,23410,206-01-XXXX,310-410-XXXX,3G,Tablet
260326124124+0100,240,8,24008,310-410-XXXX,240-08-XXXX,3G,Smartphone
260309133000+0200,206,20,20620,310-480-XXXX,206-20-XXXX,4G,Smartphone
260302122804+0100,234,10,23410,234-10-XXXX,234-10-XXXX,4G,Smartphone
260315100818+0200,240,24,24024,240-07-XXXX,240-24-XXXX,5G,Smartphone
260311134639+0000,234,38,310260,206-05-XXXX,206-20-XXXX,5G,IoT Device
260310071519-0500,310,410,310410,310-410-XXXX,240-02-XXXX,3G,IoT Device
260225105134+0100,234,10,23410,240-04-XXXX,234-10-XXXX,3G,Smartphone
260326100242-0500,310,410,310410,310-410-XXXX,310-410-XXXX,4G,IoT Device
260312154243+0100,234,15,23415,234-15-XXXX,310-480-XXXX,5G,Smartphone
260310013638+0200,206,5,20605,206-05-XXXX,240-04-XXXX,5G,IoT Device
260307105359+0100,206,20,20620,310-410-XXXX,240-16-XXXX,5G,IoT Device
260301125929+0000,234,15,23415,310-410-XXXX,234-15-XXXX,3G,Tablet
260225102040+0000,234,33,24004,234-33-XXXX,240-05-XXXX,5G,Tablet
260322151827-0500,310,410,310410,234-10-XXXX,310-410-XXXX,4G,Smartphone
260319145923-0600,310,260,310260,310-260-XXXX,310-410-XXXX,3G,IoT Device
260326042752+0100,206,1,20601,240-05-XXXX,240-16-XXXX,4G,Smartphone
260313141901+0000,234,33,23433,240-05-XXXX,206-05-XXXX,3G,Tablet
260227104305+0100,206,20,20620,310-410-XXXX,240-16-XXXX,4G,IoT Device
260227172004-0600,310,410,23438,234-33-XXXX,310-410-XXXX,5G,Smartphone
260228152545+0000,234,10,23410,234-30-XXXX,234-10-XXXX,4G,Smartphone
260228035148-0600,310,410,310410,234-38-XXXX,310-410-XXXX,5G,IoT Device
260321203652+0100,206,20,23438,206-01-XXXX,206-20-XXXX,4G,Smartphone
260323185024+0100,234,20,23420,310-260-XXXX,234-20-XXXX,4G,IoT Device
260325141257+0100,234,10,23410,310-410-XXXX,234-10-XXXX,4G,IoT Device
260321135414-0700,310,480,310480,310-480-XXXX,310-480-XXXX,4G,Tablet
260313211607+0200,206,10,20610,206-05-XXXX,240-04-XXXX,5G,Smartphone
260318135714-0600,310,260,310260,310-260-XXXX,234-15-XXXX,4G,Smartphone
260228120325+0100,234,20,23420,234-33-XXXX,234-20-XXXX,5G,Tablet
260225033231+0100,234,10,23410,234-10-XXXX,310-120-XXXX,4G,Tablet
260313121750-0600,310,410,24007,240-24-XXXX,310-410-XXXX,4G,IoT Device
260226105513+0200,240,5,23415,206-01-XXXX,240-05-XXXX,5G,Tablet
260321174102+0100,240,7,20620,240-07-XXXX,240-07-XXXX,5G,Smartphone
260228065821+0100,234,30,24004,310-410-XXXX,234-30-XXXX,5G,IoT Device
260228165350-0500,310,410,24001,234-33-XXXX,310-410-XXXX,5G,Smartphone
260310190200+0100,206,20,23410,206-20-XXXX,310-120-XXXX,3G,IoT Device
260228073305+0100,206,5,20605,234-10-XXXX,206-05-XXXX,5G,Tablet
260320055417+0000,234,20,23410,234-20-XXXX,240-07-XXXX,3G,Tablet
260325235608+0000,234,10,23410,234-10-XXXX,234-10-XXXX,3G,Tablet
260313161659+0100,240,16,24016,310-480-XXXX,240-16-XXXX,4G,Smartphone
260324193026-0600,310,480,310480,310-480-XXXX,310-480-XXXX,3G,Smartphone
260317200408-0600,310,410,24004,310-410-XXXX,310-410-XXXX,4G,Tablet
260228043108+0100,240,5,24008,240-05-XXXX,240-05-XXXX,3G,Smartphone
260312045510-0600,310,260,310260,310-260-XXXX,310-260-XXXX,5G,Smartphone
260305065657+0200,240,1,24001,310-260-XXXX,240-01-XXXX,4G,Tablet
260310160033+0000,234,10,23410,234-10-XXXX,234-10-XXXX,4G,Tablet
260315034640+0200,206,1,20601,206-01-XXXX,206-01-XXXX,5G,Smartphone
260322085825-0700,310,260,310260,310-260-XXXX,310-260-XXXX,3G,IoT Device
260318103035+0200,206,5,20605,206-05-XXXX,206-05-XXXX,4G,Smartphone
260303023601-0600,310,120,20601,310-410-XXXX,310-120-XXXX,5G,Smartphone
260317161913+0000,234,38,310120,234-38-XXXX,234-38-XXXX,3G,IoT Device
260326123118+0100,234,15,24008,206-05-XXXX,234-15-XXXX,4G,Smartphone
260312044548+0200,206,5,20605,240-01-XXXX,206-05-XXXX,5G,Smartphone
260318092451+0200,240,16,24008,240-16-XXXX,240-16-XXXX,4G,Smartphone
260314133450+0000,234,33,23433,310-480-XXXX,234-33-XXXX,5G,IoT Device
260317072456+0200,240,1,24001,206-10-XXXX,240-01-XXXX,5G,IoT Device
260323094437+0200,206,5,20605,206-10-XXXX,206-20-XXXX,5G,Tablet
260312181933+0100,240,1,23420,240-01-XXXX,240-01-XXXX,5G,Tablet
260226161001-0500,310,260,310260,310-260-XXXX,310-260-XXXX,4G,Smartphone
260319140536+0100,234,33,23433,310-480-XXXX,234-33-XXXX,4G,Smartphone
260317140004+0100,240,24,20605,240-24-XXXX,240-24-XXXX,5G,Smartphone
260317191118-0500,310,480,23433,310-480-XXXX,240-16-XXXX,4G,IoT Device
260307201241+0200,206,5,20605,206-05-XXXX,206-05-XXXX,3G,IoT Device
260319082950-0800,310,410,310410,310-410-XXXX,310-410-XXXX,5G,IoT Device
260312094927+0100,234,38,20601,234-38-XXXX,234-38-XXXX,3G,Tablet
260317205227-0800,310,480,24004,310-410-XXXX,310-480-XXXX,4G,Tablet
260308165958+0000,234,20,20620,234-20-XXXX,234-20-XXXX,4G,IoT Device
260326012136+0200,240,2,24002,206-01-XXXX,206-01-XXXX,4G,Smartphone
260303041059-0500,310,410,310480,240-24-XXXX,240-01-XXXX,4G,Smartphone
260321233254+0100,240,4,310480,310-120-XXXX,240-04-XXXX,4G,Smartphone
260319173816+0200,240,5,20605,240-05-XXXX,240-05-XXXX,5G,Smartphone
260320084709-0700,310,120,310120,234-30-XXXX,310-120-XXXX,4G,IoT Device
260310130625-0500,310,260,23415,310-120-XXXX,310-260-XXXX,5G,IoT Device
260302163500+0200,240,24,24004,206-10-XXXX,240-24-XXXX,3G,Tablet
260308093234+0100,240,4,20610,310-410-XXXX,240-04-XXXX,3G,Smartphone
260228233629+0100,206,1,23410,206-01-XXXX,206-01-XXXX,4G,IoT Device
260225060129+0100,240,24,24024,240-24-XXXX,240-24-XXXX,5G,Smartphone
260226064303+0000,234,33,20620,234-33-XXXX,234-33-XXXX,3G,Smartphone
260320065946+0000,234,33,23433,206-10-XXXX,240-05-XXXX,5G,Tablet
260311190925+0200,206,5,310480,234-20-XXXX,206-05-XXXX,4G,Smartphone
260227062604+0100,240,1,24001,240-01-XXXX,240-01-XXXX,4G,Smartphone
260325185929+0000,234,15,23415,234-15-XXXX,234-15-XXXX,3G,Smartphone
260309132550+0200,240,24,24024,240-24-XXXX,240-24-XXXX,5G,Smartphone
260307133149+0100,206,20,310120,234-15-XXXX,206-20-XXXX,4G,Smartphone
260307001941+0000,234,30,23433,234-30-XXXX,310-260-XXXX,4G,Tablet
260326233204-0600,310,480,20620,206-10-XXXX,310-480-XXXX,4G,IoT Device
260228123336+0200,206,1,310480,206-01-XXXX,206-01-XXXX,3G,Smartphone
260324051151+0100,240,8,24008,240-08-XXXX,240-08-XXXX,4G,Smartphone
260325202157+0200,240,8,23438,234-15-XXXX,240-08-XXXX,5G,Smartphone
260308123254+0000,234,38,310410,234-38-XXXX,234-38-XXXX,5G,Tablet
260308154727+0200,240,8,24024,240-02-XXXX,240-08-XXXX,4G,Tablet
260225194454+0100,240,1,24001,206-20-XXXX,240-01-XXXX,5G,Smartphone
260312121546+0100,206,10,23410,206-01-XXXX,206-10-XXXX,5G,Smartphone
260226093200+0100,234,10,23420,234-38-XXXX,234-10-XXXX,3G,Smartphone
260306163507-0700,310,260,23430,240-01-XXXX,310-260-XXXX,5G,IoT Device
260302022904+0000,234,38,23438,234-38-XXXX,234-38-XXXX,3G,Smartphone
260315212107+0100,206,20,310480,206-20-XXXX,206-20-XXXX,4G,Smartphone
260323004329+0100,234,33,310120,234-33-XXXX,234-33-XXXX,3G,Tablet
260303055839+0100,240,5,20605,240-01-XXXX,240-05-XXXX,3G,Smartphone
260316112903-0500,310,410,310410,206-20-XXXX,310-410-XXXX,4G,Smartphone
260225190344+0200,206,1,23438,310-260-XXXX,206-01-XXXX,3G,Smartphone
260227165831+0200,206,1,20601,206-01-XXXX,206-05-XXXX,5G,Tablet
260313194651+0100,240,7,24007,240-04-XXXX,240-07-XXXX,4G,Smartphone
260324095214+0200,206,20,20620,206-20-XXXX,310-260-XXXX,3G,Smartphone
260315234300+0200,206,10,20610,206-10-XXXX,310-480-XXXX,3G,Smartphone
260308182405+0100,234,10,23438,234-10-XXXX,234-10-XXXX,5G,IoT Device
260316074704-0500,310,480,310480,310-480-XXXX,310-480-XXXX,4G,Smartphone
260318023543+0000,234,20,20610,234-20-XXXX,234-20-XXXX,5G,Smartphone
260305183833+0100,206,5,23430,206-05-XXXX,310-120-XXXX,5G,Tablet
260305123910+0100,234,20,23420,234-20-XXXX,234-20-XXXX,3G,IoT Device
260308222630+0100,240,1,24001,310-260-XXXX,240-01-XXXX,5G,Smartphone
260301183047+0100,240,16,24016,234-30-XXXX,240-16-XXXX,4G,Smartphone
260320233805+0200,240,4,24004,240-01-XXXX,240-04-XXXX,4G,Smartphone
260325211525-0600,310,120,310120,234-20-XXXX,310-120-XXXX,4G,IoT Device
260325191656+0200,206,20,20620,206-05-XXXX,206-20-XXXX,5G,Smartphone
260228184122+0100,234,10,23410,234-10-XXXX,234-38-XXXX,5G,Smartphone
260313044235+0200,240,5,24005,234-20-XXXX,240-05-XXXX,3G,Smartphone
260303091154+0000,234,15,20620,310-120-XXXX,234-15-XXXX,5G,Tablet
260303102439+0000,234,20,24004,206-01-XXXX,234-20-XXXX,5G,Tablet
260301215050+0100,240,8,24008,240-08-XXXX,240-08-XXXX,5G,Smartphone
260302215230+0100,234,10,23410,206-01-XXXX,234-10-XXXX,4G,IoT Device
260322145733+0100,206,20,20620,240-04-XXXX,206-20-XXXX,4G,Smartphone
260316100733+0100,240,8,24007,240-08-XXXX,310-120-XXXX,4G,IoT Device
260304142719-0500,310,410,20610,234-20-XXXX,310-410-XXXX,3G,IoT Device
260325150408+0200,206,1,20601,310-120-XXXX,234-38-XXXX,4G,Smartphone
260228015933+0100,234,15,23415,240-16-XXXX,206-01-XXXX,3G,IoT Device
260306144558-0700,310,410,24008,310-410-XXXX,310-410-XXXX,4G,Tablet
260317211500+0100,240,5,24005,240-07-XXXX,240-05-XXXX,5G,Smartphone
260321073014+0200,206,20,20620,310-260-XXXX,206-20-XXXX,4G,IoT Device
260225052621+0000,234,33,23433,234-33-XXXX,234-38-XXXX,4G,Tablet
260318104437-0500,310,480,20601,234-10-XXXX,310-480-XXXX,4G,IoT Device
260322065022+0100,234,10,24001,234-10-XXXX,234-10-XXXX,4G,Smartphone
260323100217+0100,240,24,20620,310-120-XXXX,240-05-XXXX,5G,Smartphone
260320074732+0200,240,16,24024,240-04-XXXX,240-16-XXXX,5G,Smartphone
260302083053+0100,234,20,23420,234-20-XXXX,234-20-XXXX,5G,Smartphone
260322201402+0200,206,20,310120,206-20-XXXX,206-20-XXXX,5G,Smartphone
260304232921-0500,310,480,310480,310-480-XXXX,310-480-XXXX,4G,IoT Device
260318214223+0100,234,33,23433,234-33-XXXX,234-33-XXXX,3G,Tablet
260321110346-0700,310,120,20610,310-260-XXXX,310-120-XXXX,4G,Tablet
260324062955-0700,310,260,310260,310-260-XXXX,310-260-XXXX,4G,Smartphone
260316164626-0600,310,410,310410,310-410-XXXX,310-410-XXXX,3G,Smartphone
260303184427+0100,234,33,23415,240-16-XXXX,234-33-XXXX,4G,Tablet
260301022117+0000,234,38,23438,234-38-XXXX,240-24-XXXX,3G,Smartphone
260308233844+0200,206,1,23410,310-480-XXXX,206-01-XXXX,4G,IoT Device
260322123025+0100,240,4,24008,310-410-XXXX,240-04-XXXX,3G,Smartphone
260319190855+0100,240,8,20610,310-410-XXXX,206-01-XXXX,5G,IoT Device
260302105641-0500,310,480,310480,310-480-XXXX,310-480-XXXX,5G,Smartphone
260319034921+0100,234,38,23438,310-410-XXXX,240-02-XXXX,5G,IoT Device
260226070345+0000,234,30,24001,234-10-XXXX,234-30-XXXX,5G,Smartphone
260226231313+0200,240,1,24001,240-01-XXXX,240-01-XXXX,3G,Smartphone
260317032030+0100,206,5,24001,206-05-XXXX,206-05-XXXX,5G,Smartphone
260308172314-0800,310,120,24024,310-120-XXXX,310-120-XXXX,3G,IoT Device
260226064129+0000,234,30,310260,234-30-XXXX,234-30-XXXX,3G,Tablet
260318043901+0000,234,33,310120,234-33-XXXX,234-33-XXXX,4G,Tablet
260322030405-0500,310,480,24008,310-480-XXXX,234-33-XXXX,4G,IoT Device
260308090918+0100,240,8,24005,240-08-XXXX,240-08-XXXX,3G,Smartphone
260312135727+0200,206,1,20601,310-410-XXXX,206-01-XXXX,5G,Smartphone
260312134452+0200,240,7,310410,240-07-XXXX,240-07-XXXX,5G,Smartphone
260311163002-0500,310,410,310410,240-08-XXXX,234-33-XXXX,4G,Smartphone
260312031658+0200,240,8,310260,234-20-XXXX,240-08-XXXX,5G,Smartphone
260303233313+0100,206,20,24005,206-20-XXXX,206-20-XXXX,3G,Tablet
260303101509+0200,240,5,23433,240-05-XXXX,240-07-XXXX,4G,Tablet
260315032453+0200,206,20,20620,310-260-XXXX,206-01-XXXX,4G,Tablet
260309122855-0600,310,260,310260,310-260-XXXX,310-260-XXXX,4G,Tablet
260311123908+0100,234,38,23438,234-38-XXXX,234-38-XXXX,3G,Smartphone
260314191947-0800,310,120,310120,310-120-XXXX,310-120-XXXX,5G,IoT Device
260225180717+0100,234,30,23430,310-480-XXXX,234-15-XXXX,3G,Smartphone
260301025741-0800,310,480,310480,310-480-XXXX,310-480-XXXX,3G,Tablet
260226181300+0100,206,10,20610,206-10-XXXX,206-10-XXXX,5G,Tablet
260312135629+0100,240,2,23420,240-02-XXXX,240-02-XXXX,5G,Smartphone
260323102912-0600,310,480,310480,206-05-XXXX,310-480-XXXX,4G,IoT Device
260325115859+0100,240,7,24016,240-07-XXXX,240-07-XXXX,4G,Smartphone
260323022504+0100,234,15,23415,234-15-XXXX,234-15-XXXX,3G,Tablet
