Device_ID,Device_Type,LAI,RAI,Network_Type
D3433,Smartphone,240-71-1499,240-71-1499-31,3G
D3434,Tablet,240-59-6623,240-59-6623-64,4G
D3435,IoT Device,240-26-6839,240-26-6839-88,4G
D3436,IoT Device,240-41-7215,240-41-7215-86,5G
D3437,Tablet,240-87-1532,240-87-1532-85,3G
D3438,IoT Device,240-03-2229,240-03-2229-55,3G
D3439,Tablet,240-01-2342,240-01-2342-62,3G
D3440,Smartphone,240-86-1566,240-86-1566-67,3G
D3441,IoT Device,240-29-8238,240-29-8238-50,5G
D3442,IoT Device,240-84-2075,240-84-2075-34,3G
D3443,IoT Device,240-93-7281,240-93-7281-53,5G
D3444,Tablet,240-97-8643,240-97-8643-76,5G
D3445,Tablet,240-60-5979,240-60-5979-21,4G
D3446,Tablet,240-20-6568,240-20-6568-11,4G
D3447,Smartphone,240-12-8569,240-12-8569-97,5G
D3448,IoT Device,240-16-2906,240-16-2906-23,3G
D3449,Smartphone,240-89-9953,240-89-9953-27,5G
D3450,IoT Device,240-83-1935,240-83-1935-73,3G
D3451,IoT Device,240-23-5752,240-23-5752-85,4G
D3452,Smartphone,240-84-6035,240-84-6035-12,4G
D3453,IoT Device,240-14-8829,240-14-8829-86,5G
D3454,Tablet,240-56-7622,240-56-7622-56,5G
D3455,Smartphone,240-56-3302,240-56-3302-85,3G
D3456,Tablet,240-50-9451,240-50-9451-38,5G
D3457,Tablet,240-05-4672,240-05-4672-85,4G
D3458,IoT Device,240-61-2034,240-61-2034-47,3G
D3459,Smartphone,240-22-4312,240-22-4312-44,4G
D3460,IoT Device,240-04-5294,240-04-5294-36,4G
D3461,Smartphone,240-38-6261,240-38-6261-46,4G
D3462,IoT Device,240-90-9501,240-90-9501-30,5G
D3463,Smartphone,240-41-8957,240-41-8957-30,5G
D3464,Tablet,240-72-1661,240-72-1661-66,3G
D3465,Smartphone,240-60-6778,240-60-6778-36,4G
D3466,Smartphone,240-23-3867,240-23-3867-78,4G
D3467,Tablet,240-11-7482,240-11-7482-21,5G
D3468,Smartphone,240-68-9567,240-68-9567-16,5G
D3469,IoT Device,240-05-4182,240-05-4182-51,4G
D3470,Smartphone,240-80-4760,240-80-4760-87,4G
D3471,Smartphone,240-80-9057,240-80-9057-69,5G
D3472,Smartphone,240-43-8048,240-43-8048-15,5G
D3473,Tablet,240-42-3231,240-42-3231-98,3G
D3474,IoT Device,240-36-8138,240-36-8138-47,5G
D3475,Smartphone,240-42-1011,240-42-1011-26,3G
D3476,Tablet,240-77-7221,240-77-7221-33,5G
D3477,IoT Device,240-51-9498,240-51-9498-92,5G
D3478,IoT Device,240-53-1332,240-53-1332-68,3G
D3479,IoT Device,240-43-2871,240-43-2871-60,3G
D3480,Smartphone,240-26-2475,240-26-2475-20,3G
D3481,Tablet,240-26-6892,240-26-6892-11,4G
D3482,Tablet,240-12-3563,240-12-3563-66,4G
D3483,IoT Device,240-93-3393,240-93-3393-42,3G
D3484,Smartphone,240-85-4867,240-85-4867-83,4G
D3485,IoT Device,240-12-1184,240-12-1184-82,3G
D3486,Smartphone,240-87-7687,240-87-7687-72,5G
D3487,Smartphone,240-61-3676,240-61-3676-10,4G
D3488,Tablet,240-53-9407,240-53-9407-59,5G
D3489,Tablet,240-64-4414,240-64-4414-39,4G
D3490,IoT Device,240-29-8288,240-29-8288-61,5G
D3491,Smartphone,240-44-7666,240-44-7666-26,5G
D3492,Smartphone,240-97-3348,240-97-3348-57,3G
D3493,Smartphone,240-60-2584,240-60-2584-29,3G
D3494,Tablet,240-29-7145,240-29-7145-60,5G
D3495,IoT Device,240-37-7642,240-37-7642-61,5G
D3496,IoT Device,240-87-3615,240-87-3615-12,4G
D3497,IoT Device,240-43-6828,240-43-6828-81,4G
D3498,Tablet,240-95-4169,240-95-4169-87,4G
D3499,Smartphone,240-18-7573,240-18-7573-20,5G
D3500,Tablet,240-93-6229,240-93-6229-51,4G
D3501,IoT Device,240-16-5611,240-16-5611-62,4G
D3502,Smartphone,240-69-7995,240-69-7995-42,5G
D3503,Smartphone,240-74-1437,240-74-1437-97,3G
D3504,Tablet,240-39-6635,240-39-6635-72,4G
D3505,Tablet,240-56-8395,240-56-8395-53,5G
D3506,IoT Device,240-56-8108,240-56-8108-81,5G
D3507,Tablet,240-71-6861,240-71-6861-98,4G
D3508,Smartphone,240-20-7966,240-20-7966-18,5G
D3509,Tablet,240-71-4758,240-71-4758-28,4G
D3510,Tablet,240-89-9010,240-89-9010-56,5G
D3511,Tablet,240-02-8416,240-02-8416-53,5G
D3512,Smartphone,240-57-9628,240-57-9628-47,5G
D3513,Smartphone,240-13-7867,240-13-7867-17,5G
D3514,Tablet,240-76-6441,240-76-6441-63,4G
D3515,Tablet,240-64-1940,240-64-1940-55,3G
D3516,Tablet,240-12-1068,240-12-1068-99,3G
D3517,IoT Device,240-04-8986,240-04-8986-96,5G
D3518,IoT Device,240-48-4133,240-48-4133-28,4G
D3519,IoT Device,240-07-5866,240-07-5866-50,4G
D3520,Smartphone,240-13-4735,240-13-4735-16,4G
D3521,Smartphone,240-56-1922,240-56-1922-10,3G
D3522,Tablet,240-16-4247,240-16-4247-41,4G
D3523,IoT Device,240-89-5513,240-89-5513-57,4G
D3524,IoT Device,240-13-2770,240-13-2770-70,3G
D3525,Tablet,240-45-8814,240-45-8814-95,5G
D3526,IoT Device,240-79-9038,240-79-9038-94,5G
D3527,Tablet,240-64-4068,240-64-4068-48,4G
D3528,Smartphone,240-95-1613,240-95-1613-90,3G
D3529,Tablet,240-74-9923,240-74-9923-42,5G
D3530,Smartphone,240-62-9589,240-62-9589-26,5G
D3531,Smartphone,240-17-6844,240-17-6844-60,4G
D3532,Smartphone,240-74-5693,240-74-5693-64,4G
D3533,Tablet,240-82-4469,240-82-4469-61,4G
D3534,IoT Device,240-68-3872,240-68-3872-56,4G
D3535,Smartphone,240-65-2347,240-65-2347-95,3G
D3536,Smartphone,240-71-5924,240-71-5924-90,4G
D3537,IoT Device,240-63-8963,240-63-8963-63,5G
D3538,Tablet,240-81-9039,240-81-9039-76,5G
D3539,Smartphone,240-38-5677,240-38-5677-85,4G
D3540,IoT Device,240-15-7324,240-15-7324-11,5G
D3541,IoT Device,240-86-9372,240-86-9372-62,5G
D3542,IoT Device,240-17-9311,240-17-9311-53,5G
D3543,Smartphone,240-72-9469,240-72-9469-83,5G
D3544,Tablet,240-86-9307,240-86-9307-38,5G
D3545,Smartphone,240-28-8488,240-28-8488-22,5G
D3546,Tablet,240-36-3221,240-36-3221-56,3G
D3547,IoT Device,240-52-7743,240-52-7743-76,5G
D3548,Tablet,240-32-3396,240-32-3396-73,3G
D3549,Tablet,240-37-5320,240-37-5320-38,4G
D3550,IoT Device,240-64-7079,240-64-7079-46,5G
D3551,Smartphone,240-22-7012,240-22-7012-49,5G
D3552,IoT Device,240-82-6501,240-82-6501-64,4G
D3553,Tablet,240-51-7395,240-51-7395-45,5G
D3554,Smartphone,240-90-2450,240-90-2450-10,3G
D3555,IoT Device,240-92-7897,240-92-7897-71,5G
D3556,Tablet,240-20-7765,240-20-7765-13,5G
D3557,Tablet,240-47-4479,240-47-4479-24,4G
D3558,Smartphone,240-43-4842,240-43-4842-33,4G
D3559,IoT Device,240-97-3982,240-97-3982-53,4G
D3560,Smartphone,240-69-4267,240-69-4267-29,4G
D3561,Tablet,240-07-3028,240-07-3028-25,3G
D3562,IoT Device,240-37-8093,240-37-8093-51,5G
D3563,IoT Device,240-75-2954,240-75-2954-44,3G
D3564,Tablet,240-74-8391,240-74-8391-32,5G
D3565,Smartphone,240-67-8652,240-67-8652-39,5G
D3566,IoT Device,240-15-4571,240-15-4571-13,4G
D3567,Smartphone,240-54-4913,240-54-4913-20,4G
D3568,IoT Device,240-55-6791,240-55-6791-44,4G
D3569,Smartphone,240-03-8444,240-03-8444-64,5G
D3570,Tablet,240-07-1266,240-07-1266-61,3G
D3571,IoT Device,240-19-5994,240-19-5994-59,4G
D3572,Tablet,240-98-9363,240-98-9363-56,5G
D3573,Smartphone,240-62-2357,240-62-2357-86,3G
D3574,Tablet,240-50-7711,240-50-7711-27,5G
D3575,Tablet,240-61-6516,240-61-6516-75,4G
D3576,IoT Device,240-07-1388,240-07-1388-88,3G
D3577,IoT Device,240-69-4969,240-69-4969-28,4G
D3578,IoT Device,240-52-8403,240-52-8403-32,5G
D3579,Tablet,240-29-8666,240-29-8666-33,5G
D3580,Tablet,240-48-7050,240-48-7050-34,5G
D3581,Smartphone,240-63-7055,240-63-7055-18,5G
D3582,IoT Device,240-82-9717,240-82-9717-38,5G
D3583,IoT Device,240-79-6405,240-79-6405-43,4G
D3584,Smartphone,240-16-4793,240-16-4793-36,4G
D3585,IoT Device,240-92-6765,240-92-6765-67,4G
D3586,IoT Device,240-64-9115,240-64-9115-39,5G
D3587,IoT Device,240-60-7357,240-60-7357-93,5G
D3588,Tablet,240-35-1668,240-35-1668-15,3G
D3589,Smartphone,240-35-4752,240-35-4752-61,4G
D3590,Tablet,240-77-2975,240-77-2975-94,3G
D3591,IoT Device,240-16-9610,240-16-9610-65,5G
D3592,Smartphone,240-77-3550,240-77-3550-57,4G
D3593,Tablet,240-95-8879,240-95-8879-87,5G
D3594,Tablet,240-85-1368,240-85-1368-91,3G
D3595,Smartphone,240-90-4256,240-90-4256-59,4G
D3596,IoT Device,240-90-8745,240-90-8745-96,5G
D3597,IoT Device,240-91-9874,240-91-9874-99,5G
D3598,Tablet,240-23-8579,240-23-8579-80,5G
D3599,Smartphone,240-24-8203,240-24-8203-50,5G
D3600,IoT Device,240-28-2397,240-28-2397-39,3G
D3601,Tablet,240-44-7966,240-44-7966-79,5G
D3602,Smartphone,240-07-2719,240-07-2719-37,3G
D3603,Smartphone,240-07-9161,240-07-9161-14,5G
D3604,IoT Device,240-65-2446,240-65-2446-21,3G
D3605,Tablet,240-39-9364,240-39-9364-22,5G
D3606,IoT Device,240-60-6091,240-60-6091-72,4G
D3607,Smartphone,240-84-2343,240-84-2343-35,3G
D3608,Smartphone,240-25-7770,240-25-7770-91,5G
D3609,IoT Device,240-19-6737,240-19-6737-53,4G
D3610,IoT Device,240-15-5681,240-15-5681-75,4G
D3611,Tablet,240-51-2465,240-51-2465-69,3G
D3612,Smartphone,240-92-7099,240-92-7099-46,5G
D3613,IoT Device,240-24-1504,240-24-1504-52,3G
D3614,Tablet,240-45-3675,240-45-3675-97,4G
D3615,Smartphone,240-03-8507,240-03-8507-70,5G
D3616,Tablet,240-92-1762,240-92-1762-40,3G
D3617,Smartphone,240-42-9893,240-42-9893-62,5G
D3618,Tablet,240-64-7737,240-64-7737-21,5G
D3619,IoT Device,240-38-6441,240-38-6441-87,4G
D3620,Tablet,240-11-9334,240-11-9334-99,5G
D3621,IoT Device,240-42-5536,240-42-5536-26,4G
D3622,Smartphone,240-55-1174,240-55-1174-20,3G
D3623,Tablet,240-54-4398,240-54-4398-34,4G
D3624,Tablet,240-84-9148,240-84-9148-79,5G
D3625,IoT Device,240-97-7262,240-97-7262-97,5G
D3626,IoT Device,240-95-9137,240-95-9137-28,5G
D3627,Tablet,240-90-9085,240-90-9085-90,5G
D3628,IoT Device,240-64-6607,240-64-6607-14,4G
D3629,Tablet,240-84-9687,240-84-9687-26,5G
D3630,IoT Device,240-06-9428,240-06-9428-60,5G
D3631,IoT Device,240-80-6215,240-80-6215-49,4G
D3632,Tablet,240-09-4856,240-09-4856-27,4G
D3633,Tablet,240-19-7449,240-19-7449-74,5G
D3634,IoT Device,240-29-2086,240-29-2086-29,3G
D3635,Tablet,240-33-1110,240-33-1110-33,3G
D3636,Smartphone,240-96-9709,240-96-9709-89,5G
D3637,Smartphone,240-55-8390,240-55-8390-14,5G
D3638,Tablet,240-52-5544,240-52-5544-91,4G
D3639,Smartphone,240-18-2928,240-18-2928-97,3G
D3640,IoT Device,240-36-1295,240-36-1295-11,3G
D3641,Tablet,240-04-3578,240-04-3578-91,4G
D3642,IoT Device,240-60-9880,240-60-9880-15,5G
D3643,Tablet,240-88-5363,240-88-5363-48,4G
D3644,Tablet,240-59-5708,240-59-5708-27,4G
D3645,Tablet,240-80-6236,240-80-6236-23,4G
D3646,IoT Device,240-38-2440,240-38-2440-36,3G
D3647,Tablet,240-57-3895,240-57-3895-55,4G
D3648,Smartphone,240-77-6558,240-77-6558-89,4G
D3649,Smartphone,240-49-3490,240-49-3490-21,3G
D3650,Smartphone,240-84-2465,240-84-2465-40,3G
D3651,Smartphone,240-32-6384,240-32-6384-36,4G
D3652,Smartphone,240-31-3813,240-31-3813-95,4G
D3653,Smartphone,240-19-8438,240-19-8438-60,5G
D3654,Smartphone,240-36-7610,240-36-7610-56,5G
D3655,Tablet,240-57-9882,240-57-9882-89,5G
D3656,Tablet,240-69-3168,240-69-3168-36,3G
D3657,Smartphone,240-22-9684,240-22-9684-97,5G
D3658,Smartphone,240-76-6312,240-76-6312-99,4G
D3659,Smartphone,240-53-2776,240-53-2776-67,3G
D3660,Tablet,240-24-1837,240-24-1837-49,3G
D3661,IoT Device,240-24-3281,240-24-3281-92,3G
D3662,Smartphone,240-14-9609,240-14-9609-32,5G
D3663,Smartphone,240-62-3825,240-62-3825-58,4G
D3664,Smartphone,240-27-7659,240-27-7659-53,5G
D3665,Smartphone,240-64-7050,240-64-7050-90,5G
D3666,IoT Device,240-07-6817,240-07-6817-88,4G
D3667,IoT Device,240-98-6059,240-98-6059-49,4G
D3668,IoT Device,240-89-7884,240-89-7884-79,5G
D3669,Smartphone,240-88-7546,240-88-7546-40,5G
D3670,IoT Device,240-38-4502,240-38-4502-94,4G
D3671,IoT Device,240-95-7115,240-95-7115-53,5G
D3672,Smartphone,240-78-9125,240-78-9125-23,5G
D3673,IoT Device,240-33-1751,240-33-1751-61,3G
D3674,Tablet,240-64-9681,240-64-9681-16,5G
D3675,IoT Device,240-65-1547,240-65-1547-94,3G
D3676,Smartphone,240-39-2723,240-39-2723-82,3G
D3677,Smartphone,240-80-1811,240-80-1811-92,3G
D3678,IoT Device,240-91-1078,240-91-1078-34,3G
D3679,Tablet,240-16-9860,240-16-9860-21,5G
D3680,IoT Device,240-69-5302,240-69-5302-26,4G
D3681,Tablet,240-31-9328,240-31-9328-62,5G
D3682,Tablet,240-13-8464,240-13-8464-16,5G
D3683,IoT Device,240-15-7422,240-15-7422-59,5G
D3684,IoT Device,240-77-5007,240-77-5007-70,4G
D3685,Tablet,240-61-2718,240-61-2718-25,3G
D3686,IoT Device,240-03-5774,240-03-5774-57,4G
D3687,IoT Device,240-88-7446,240-88-7446-50,5G
D3688,IoT Device,240-86-3563,240-86-3563-60,4G
D3689,Smartphone,240-30-5398,240-30-5398-91,4G
D3690,IoT Device,240-85-2436,240-85-2436-62,3G
D3691,Tablet,240-24-3972,240-24-3972-79,4G
D3692,IoT Device,240-47-7321,240-47-7321-23,5G
D3693,Smartphone,240-50-4636,240-50-4636-23,4G
D3694,Tablet,240-33-9167,240-33-9167-36,5G
D3695,Smartphone,240-24-5345,240-24-5345-55,4G
D3696,IoT Device,240-75-6341,240-75-6341-36,4G
D3697,Tablet,240-11-2539,240-11-2539-79,3G
D3698,IoT Device,240-13-4990,240-13-4990-15,4G
D3699,IoT Device,240-83-8848,240-83-8848-20,5G
D3700,Tablet,240-67-3122,240-67-3122-30,3G
D3701,Tablet,240-18-4029,240-18-4029-47,4G
D3702,Smartphone,240-68-2482,240-68-2482-69,3G
D3703,Smartphone,240-21-1646,240-21-1646-82,3G
D3704,Tablet,240-25-3474,240-25-3474-32,3G
D3705,IoT Device,240-79-6382,240-79-6382-12,4G
D3706,IoT Device,240-40-7453,240-40-7453-83,5G
D3707,Smartphone,240-04-8140,240-04-8140-21,5G
D3708,Tablet,240-82-1712,240-82-1712-40,3G
D3709,Tablet,240-29-8151,240-29-8151-25,5G
D3710,IoT Device,240-59-3922,240-59-3922-25,4G
D3711,Smartphone,240-45-3001,240-45-3001-72,3G
D3712,IoT Device,240-90-9271,240-90-9271-29,5G
D3713,IoT Device,240-79-6901,240-79-6901-18,4G
D3714,Smartphone,240-12-2266,240-12-2266-73,3G
D3715,Tablet,240-83-2961,240-83-2961-45,3G
D3716,IoT Device,240-05-9171,240-05-9171-64,5G
D3717,IoT Device,240-38-5653,240-38-5653-25,4G
D3718,Tablet,240-09-6306,240-09-6306-18,4G
D3719,Smartphone,240-71-2450,240-71-2450-85,3G
D3720,Tablet,240-94-4214,240-94-4214-81,4G
D3721,IoT Device,240-51-3060,240-51-3060-59,3G
D3722,Tablet,240-57-3620,240-57-3620-96,4G
D3723,IoT Device,240-51-9134,240-51-9134-65,5G
D3724,Smartphone,240-41-5176,240-41-5176-40,4G
D3725,Tablet,240-70-4050,240-70-4050-55,4G
D3726,Smartphone,240-46-2722,240-46-2722-68,3G
D3727,IoT Device,240-56-5643,240-56-5643-96,4G
D3728,Smartphone,240-40-2845,240-40-2845-81,3G
D3729,IoT Device,240-49-5963,240-49-5963-26,4G
D3730,Smartphone,240-71-7141,240-71-7141-15,5G
D3731,IoT Device,240-12-2500,240-12-2500-35,3G
D3732,IoT Device,240-52-4343,240-52-4343-80,4G
D3733,Tablet,240-99-4411,240-99-4411-79,4G
D3734,Smartphone,240-48-6056,240-48-6056-33,4G
D3735,Tablet,240-48-2458,240-48-2458-98,3G
D3736,Tablet,240-80-4815,240-80-4815-15,4G
D3737,Smartphone,240-83-4022,240-83-4022-94,4G
D3738,Tablet,240-08-6304,240-08-6304-76,4G
D3739,Tablet,240-09-5124,240-09-5124-64,4G
D3740,Smartphone,240-06-6834,240-06-6834-92,4G
D3741,Smartphone,240-29-7198,240-29-7198-57,5G
D3742,Tablet,240-78-7836,240-78-7836-90,5G
D3743,IoT Device,240-11-6198,240-11-6198-85,4G
D3744,IoT Device,240-13-8553,240-13-8553-37,5G
D3745,Tablet,240-79-3060,240-79-3060-17,3G
D3746,Tablet,240-71-3778,240-71-3778-83,4G
D3747,Tablet,240-96-2331,240-96-2331-54,3G
D3748,IoT Device,240-06-7164,240-06-7164-84,5G
D3749,Tablet,240-11-6849,240-11-6849-63,4G
D3750,Tablet,240-62-6028,240-62-6028-94,4G
D3751,Tablet,240-02-6756,240-02-6756-18,4G
D3752,Tablet,240-81-1270,240-81-1270-76,3G
D3753,IoT Device,240-37-6603,240-37-6603-18,4G
D3754,Smartphone,240-69-4048,240-69-4048-47,4G
D3755,Tablet,240-28-7405,240-28-7405-98,5G
D3756,Tablet,240-37-6685,240-37-6685-46,4G
D3757,Tablet,240-33-6287,240-33-6287-40,4G
D3758,IoT Device,240-53-6811,240-53-6811-17,4G
D3759,Smartphone,240-13-1807,240-13-1807-16,3G
D3760,IoT Device,240-42-4282,240-42-4282-14,4G
D3761,Tablet,240-71-9702,240-71-9702-63,5G
D3762,IoT Device,240-68-5267,240-68-5267-61,4G
D3763,Tablet,240-46-9839,240-46-9839-85,5G
D3764,Smartphone,240-09-5088,240-09-5088-89,4G
D3765,Tablet,240-03-6843,240-03-6843-11,4G
D3766,Smartphone,240-74-2286,240-74-2286-89,3G
D3767,IoT Device,240-26-4895,240-26-4895-79,4G
D3768,IoT Device,240-87-6543,240-87-6543-40,4G
D3769,IoT Device,240-79-3789,240-79-3789-20,4G
D3770,Tablet,240-49-1720,240-49-1720-91,3G
D3771,Smartphone,240-83-9272,240-83-9272-30,5G
D3772,Tablet,240-93-2982,240-93-2982-45,3G
D3773,IoT Device,240-67-2718,240-67-2718-56,3G
D3774,Smartphone,240-80-9889,240-80-9889-21,5G
D3775,Smartphone,240-92-7889,240-92-7889-86,5G
D3776,IoT Device,240-51-7989,240-51-7989-13,5G
D3777,Tablet,240-74-7457,240-74-7457-38,5G
D3778,Smartphone,240-08-4154,240-08-4154-94,4G
D3779,Smartphone,240-93-6743,240-93-6743-65,4G
D3780,IoT Device,240-68-8952,240-68-8952-37,5G
D3781,IoT Device,240-81-9251,240-81-9251-68,5G
D3782,Smartphone,240-02-7900,240-02-7900-69,5G
D3783,Tablet,240-35-4613,240-35-4613-16,4G
D3784,Tablet,240-23-7886,240-23-7886-72,5G
D3785,IoT Device,240-40-9851,240-40-9851-73,5G
D3786,IoT Device,240-29-7219,240-29-7219-58,5G
D3787,IoT Device,240-98-2948,240-98-2948-94,3G
D3788,IoT Device,240-23-4835,240-23-4835-80,4G
D3789,Smartphone,240-10-6374,240-10-6374-12,4G
D3790,IoT Device,240-42-9212,240-42-9212-83,5G
D3791,IoT Device,240-91-1272,240-91-1272-37,3G
D3792,IoT Device,240-60-5463,240-60-5463-52,4G
D3793,IoT Device,240-97-9118,240-97-9118-97,5G
D3794,IoT Device,240-16-2526,240-16-2526-24,3G
D3795,Tablet,240-36-1472,240-36-1472-71,3G
D3796,Tablet,240-41-6691,240-41-6691-41,4G
D3797,IoT Device,240-74-7962,240-74-7962-72,5G
D3798,Smartphone,240-49-2592,240-49-2592-41,3G
D3799,Tablet,240-66-5685,240-66-5685-79,4G
D3800,Smartphone,240-39-4346,240-39-4346-94,4G
D3801,IoT Device,240-64-6631,240-64-6631-32,4G
D3802,Smartphone,240-85-8588,240-85-8588-11,5G
D3803,Tablet,240-80-6301,240-80-6301-21,4G
D3804,Smartphone,240-49-2431,240-49-2431-61,3G
D3805,Tablet,240-16-4461,240-16-4461-72,4G
D3806,IoT Device,240-54-4577,240-54-4577-41,4G
D3807,Smartphone,240-80-7470,240-80-7470-48,5G
D3808,Tablet,240-96-2413,240-96-2413-28,3G
D3809,Tablet,240-85-6226,240-85-6226-39,4G
D3810,Tablet,240-53-3199,240-53-3199-29,3G
D3811,IoT Device,240-14-7104,240-14-7104-17,5G
D3812,Tablet,240-23-1595,240-23-1595-52,3G
D3813,Tablet,240-77-6501,240-77-6501-15,4G
D3814,Tablet,240-58-4420,240-58-4420-70,4G
D3815,Smartphone,240-57-9171,240-57-9171-83,5G
D3816,Smartphone,240-47-5515,240-47-5515-70,4G
D3817,Tablet,240-90-2102,240-90-2102-10,3G
D3818,Tablet,240-46-5923,240-46-5923-95,4G
D3819,IoT Device,240-61-7769,240-61-7769-45,5G
D3820,Smartphone,240-01-8794,240-01-8794-53,5G
D3821,IoT Device,240-18-2148,240-18-2148-33,3G
D3822,Smartphone,240-61-3156,240-61-3156-94,3G
D3823,IoT Device,240-66-6876,240-66-6876-91,4G
D3824,Tablet,240-42-2461,240-42-2461-42,3G
D3825,Smartphone,240-84-5228,240-84-5228-12,4G
D3826,Tablet,240-67-2060,240-67-2060-28,3G
D3827,IoT Device,240-45-5020,240-45-5020-79,4G
D3828,IoT Device,240-36-5058,240-36-5058-36,4G
D3829,Smartphone,240-71-4925,240-71-4925-52,4G
D3830,Tablet,240-49-8223,240-49-8223-64,5G
D3831,IoT Device,240-51-4474,240-51-4474-35,4G
D3832,IoT Device,240-81-2827,240-81-2827-86,3G
D3833,Tablet,240-78-4979,240-78-4979-50,4G
D3834,Smartphone,240-61-9328,240-61-9328-69,5G
D3835,Smartphone,240-96-4906,240-96-4906-27,4G
D3836,IoT Device,240-26-3077,240-26-3077-68,3G
D3837,Smartphone,240-94-2267,240-94-2267-88,3G
D3838,Smartphone,240-30-2876,240-30-2876-10,3G
D3839,Smartphone,240-71-6961,240-71-6961-43,4G
D3840,Smartphone,240-11-8335,240-11-8335-19,5G
D3841,Smartphone,240-43-6556,240-43-6556-98,4G
D3842,Tablet,240-96-1994,240-96-1994-78,3G
D3843,Smartphone,240-08-3176,240-08-3176-23,3G
D3844,Tablet,240-45-1746,240-45-1746-26,3G
D3845,Smartphone,240-75-3482,240-75-3482-61,3G
D3846,IoT Device,240-64-9929,240-64-9929-92,5G
D3847,Tablet,240-41-2826,240-41-2826-92,3G
D3848,Smartphone,240-85-7514,240-85-7514-91,5G
D3849,Smartphone,240-74-4057,240-74-4057-34,4G
D3850,IoT Device,240-52-3088,240-52-3088-75,3G
D3851,Smartphone,240-16-7797,240-16-7797-59,5G
D3852,Smartphone,240-78-5695,240-78-5695-36,4G
D3853,Smartphone,240-67-9957,240-67-9957-68,5G
D3854,Smartphone,240-14-6644,240-14-6644-86,4G
D3855,IoT Device,240-08-8652,240-08-8652-90,5G
D3856,Tablet,240-57-4285,240-57-4285-20,4G
D3857,Smartphone,240-39-4992,240-39-4992-91,4G
D3858,Tablet,240-72-3958,240-72-3958-77,4G
D3859,IoT Device,240-26-5995,240-26-5995-31,4G
D3860,IoT Device,240-11-4899,240-11-4899-83,4G
D3861,IoT Device,240-34-5645,240-34-5645-28,4G
D3862,Tablet,240-74-2616,240-74-2616-84,3G
D3863,IoT Device,240-65-7287,240-65-7287-20,5G
D3864,Smartphone,240-61-5055,240-61-5055-84,4G
D3865,Tablet,240-67-2488,240-67-2488-98,3G
D3866,Smartphone,240-62-1840,240-62-1840-94,3G
D3867,Tablet,240-13-8502,240-13-8502-18,5G
D3868,IoT Device,240-98-4916,240-98-4916-74,4G
D3869,IoT Device,240-07-3230,240-07-3230-18,3G
D3870,IoT Device,240-89-8035,240-89-8035-66,5G
D3871,Smartphone,240-86-9773,240-86-9773-90,5G
D3872,Smartphone,240-30-5600,240-30-5600-13,4G
D3873,IoT Device,240-08-7132,240-08-7132-15,5G
D3874,Smartphone,240-92-1650,240-92-1650-67,3G
D3875,Tablet,240-99-9232,240-99-9232-44,5G
D3876,Tablet,240-74-2845,240-74-2845-70,3G
D3877,Tablet,240-46-4961,240-46-4961-42,4G
D3878,IoT Device,240-87-3298,240-87-3298-38,3G
D3879,IoT Device,240-11-7801,240-11-7801-15,5G
D3880,IoT Device,240-39-8215,240-39-8215-32,5G
D3881,IoT Device,240-59-8592,240-59-8592-57,5G
D3882,IoT Device,240-86-8677,240-86-8677-28,5G
D3883,Smartphone,240-36-3814,240-36-3814-96,4G
D3884,Tablet,240-89-2614,240-89-2614-56,3G
D3885,Tablet,240-97-7519,240-97-7519-78,5G
D3886,IoT Device,240-77-8084,240-77-8084-25,5G
D3887,Smartphone,240-28-9065,240-28-9065-48,5G
D3888,Smartphone,240-75-9827,240-75-9827-76,5G
D3889,IoT Device,240-59-3395,240-59-3395-81,3G
D3890,Tablet,240-11-8520,240-11-8520-77,5G
D3891,Tablet,240-93-2129,240-93-2129-46,3G
D3892,Tablet,240-77-4232,240-77-4232-11,4G
D3893,Smartphone,240-72-3872,240-72-3872-40,4G
D3894,IoT Device,240-09-1232,240-09-1232-52,3G
D3895,IoT Device,240-23-1507,240-23-1507-85,3G
D3896,Tablet,240-83-8099,240-83-8099-64,5G
D3897,Smartphone,240-62-1028,240-62-1028-60,3G
D3898,Smartphone,240-52-8284,240-52-8284-40,5G
D3899,IoT Device,240-57-7296,240-57-7296-42,5G
D3900,Smartphone,240-29-7415,240-29-7415-40,5G
D3901,Tablet,240-19-7017,240-19-7017-76,5G
D3902,Tablet,240-31-9039,240-31-9039-42,5G
D3903,Smartphone,240-88-2376,240-88-2376-43,3G
D3904,Tablet,240-91-7772,240-91-7772-56,5G
D3905,Tablet,240-30-5788,240-30-5788-66,4G
D3906,Smartphone,240-07-3606,240-07-3606-89,4G
D3907,Tablet,240-71-2030,240-71-2030-89,3G
D3908,Smartphone,240-45-3727,240-45-3727-25,4G
D3909,Tablet,240-26-8321,240-26-8321-44,5G
D3910,Smartphone,240-15-9818,240-15-9818-71,5G
D3911,Tablet,240-09-7435,240-09-7435-16,5G
D3912,IoT Device,240-80-3025,240-80-3025-48,3G
D3913,IoT Device,240-80-4932,240-80-4932-94,4G
D3914,IoT Device,240-31-9884,240-31-9884-50,5G
D3915,Smartphone,240-44-3282,240-44-3282-42,3G
D3916,IoT Device,240-51-8802,240-51-8802-77,5G
D3917,IoT Device,240-80-4064,240-80-4064-51,4G
D3918,Smartphone,240-62-2048,240-62-2048-64,3G
D3919,Smartphone,240-39-8647,240-39-8647-64,5G
